index,fileid,qid,question,origanswer,generatedanswer,correctness
1592,2,10980581,Choose the correct order of the events?,2,2,1
1593,2,10980582,Choose the correct order of the events?,0,0,1
1594,2,10980583,Choose the correct order of the events?,0,1,0
1595,2,10980584,Choose the correct order of the events?,1,0,0
1596,2,10980586,Choose the correct order of the events?,2,1,0
1597,2,10980589,Choose the correct order of the events?,0,2,0
1598,2,10980592,Choose the correct order of the events?,1,0,0
1599,2,10980597,Choose the correct order of the events?,2,1,0
1600,2,10980598,Choose the correct order of the events?,1,0,0
1601,2,10980599,Choose the correct order of the events?,1,0,0
1602,2,10980605,Choose the correct order of the events?,2,0,0
1603,2,10980607,Choose the correct order of the events?,1,2,0
1604,2,10980610,Choose the correct order of the events?,0,0,1
1605,2,10980611,Choose the correct order of the events?,0,3,0
1606,2,10980613,Choose the correct order of the events?,2,2,1
1607,2,10980614,Choose the correct order of the events?,2,1,0
1608,2,10980626,Choose the correct order of the events?,1,1,1
1609,2,10980800,Choose the correct order of the events?,3,2,0
1610,2,109814,Choose the correct order of the events?,0,0,1
1611,2,1098150,Choose the correct order of the events?,1,2,0
1612,2,10982781,Choose the correct order of the events?,2,2,1
1613,2,109829,Choose the correct order of the events?,3,3,1
1614,2,10983091,Choose the correct order of the events?,1,3,0
1615,2,10983227,Choose the correct order of the events?,2,0,0
1616,2,10983278,Choose the correct order of the events?,0,0,1
1617,2,10984630,Choose the correct order of the events?,2,1,0
1618,2,10984816,Choose the correct order of the events?,2,1,0
1619,2,10984873,Choose the correct order of the events?,3,3,1
1620,2,10985407,Choose the correct order of the events?,3,1,0
1621,2,10986173,Choose the correct order of the events?,3,1,0
1622,2,1098632,Choose the correct order of the events?,3,1,0
1623,2,10986627,Choose the correct order of the events?,3,3,1
1624,2,1098676,Choose the correct order of the events?,1,0,0
1625,2,1098684,Choose the correct order of the events?,0,0,1
1626,2,1098717,Choose the correct order of the events?,1,3,0
1627,2,1098719,Choose the correct order of the events?,3,2,0
1628,2,1098771,Choose the correct order of the events?,2,3,0
1629,2,10988399,Choose the correct order of the events?,0,3,0
1630,2,10988524,Choose the correct order of the events?,0,0,1
1631,2,1098864,Choose the correct order of the events?,3,3,1
1632,2,10988710,Choose the correct order of the events?,3,0,0
1633,2,1098883,Choose the correct order of the events?,3,2,0
1634,2,1098884,Choose the correct order of the events?,3,3,1
1635,2,1098889,Choose the correct order of the events?,2,3,0
1636,2,1098890,Choose the correct order of the events?,0,3,0
1637,2,1098891,Choose the correct order of the events?,1,0,0
1638,2,10988923,Choose the correct order of the events?,2,3,0
1639,2,1098892,Choose the correct order of the events?,1,0,0
1640,2,1098893,Choose the correct order of the events?,3,3,1
1641,2,1098894,Choose the correct order of the events?,2,3,0
1642,2,10988,Choose the correct order of the events?,3,2,0
1643,2,10989649,Choose the correct order of the events?,0,0,1
1644,2,10989890,Choose the correct order of the events?,1,3,0
1645,2,10990034,Choose the correct order of the events?,3,1,0
1646,2,1099006,Choose the correct order of the events?,3,3,1
1647,2,10990089,Choose the correct order of the events?,1,0,0
1648,2,109901,Choose the correct order of the events?,0,2,0
1649,2,10990330,Choose the correct order of the events?,3,0,0
1650,2,1099061,Choose the correct order of the events?,2,2,1
1651,2,1099091,Choose the correct order of the events?,1,3,0
1652,2,10991117,Choose the correct order of the events?,2,2,1
1653,2,10991141,Choose the correct order of the events?,1,1,1
1654,2,10991153,Choose the correct order of the events?,1,3,0
1655,2,10991163,Choose the correct order of the events?,2,2,1
1656,2,109912,Choose the correct order of the events?,3,3,1
1657,2,10991414,Choose the correct order of the events?,3,2,0
1658,2,10991476,Choose the correct order of the events?,3,1,0
1659,2,10991984,Choose the correct order of the events?,3,1,0
1660,2,10992047,Choose the correct order of the events?,0,1,0
1661,2,10992492,Choose the correct order of the events?,2,3,0
1662,2,1099252,Choose the correct order of the events?,3,1,0
1663,2,1099417,Choose the correct order of the events?,0,0,1
1664,2,1099459,Choose the correct order of the events?,2,2,1
1665,2,10995692,Choose the correct order of the events?,2,0,0
1666,2,10995904,Choose the correct order of the events?,3,0,0
1667,2,10996422,Choose the correct order of the events?,2,1,0
1668,2,109967,Choose the correct order of the events?,2,1,0
1669,2,10996830,Choose the correct order of the events?,2,0,0
1670,2,10996895,Choose the correct order of the events?,2,0,0
1671,2,1099732,Choose the correct order of the events?,2,2,1
1672,2,1099807,Choose the correct order of the events?,2,3,0
1673,2,1099809,Choose the correct order of the events?,3,0,0
1674,2,1099810,Choose the correct order of the events?,0,3,0
1675,2,1099814,Choose the correct order of the events?,3,1,0
1676,2,1099822,Choose the correct order of the events?,2,1,0
1677,2,10998942,Choose the correct order of the events?,3,1,0
1678,2,10998960,Choose the correct order of the events?,1,0,0
1679,2,10999025,Choose the correct order of the events?,3,0,0
1680,2,10999026,Choose the correct order of the events?,0,2,0
1681,2,109993,Choose the correct order of the events?,0,0,1
1682,2,11000855,Choose the correct order of the events?,2,2,1
1683,2,11000885,Choose the correct order of the events?,2,1,0
1684,2,11001003,Choose the correct order of the events?,2,0,0
1685,2,11001060,Choose the correct order of the events?,0,0,1
1686,2,11001076,Choose the correct order of the events?,3,1,0
1687,2,11001170,Choose the correct order of the events?,1,1,1
1688,2,11001203,Choose the correct order of the events?,3,0,0
1689,2,11001333,Choose the correct order of the events?,2,1,0
1690,2,11001385,Choose the correct order of the events?,2,0,0
1691,2,1100165,Choose the correct order of the events?,0,3,0
1692,2,1100217,Choose the correct order of the events?,2,1,0
1693,2,110025,Choose the correct order of the events?,3,0,0
1694,2,110026,Choose the correct order of the events?,1,3,0
1695,2,11002705,Choose the correct order of the events?,3,3,1
1696,2,1100319,Choose the correct order of the events?,3,2,0
1697,2,11003316,Choose the correct order of the events?,3,1,0
1698,2,11003395,Choose the correct order of the events?,3,3,1
1699,2,110033,Choose the correct order of the events?,0,0,1
1700,2,11003606,Choose the correct order of the events?,2,2,1
1701,2,11003655,Choose the correct order of the events?,0,0,1
1702,2,11003691,Choose the correct order of the events?,3,0,0
1703,2,110037,Choose the correct order of the events?,3,3,1
1704,2,110039,Choose the correct order of the events?,3,2,0
1705,2,11003,Choose the correct order of the events?,2,0,0
1706,2,11004059,Choose the correct order of the events?,1,2,0
1707,2,11004063,Choose the correct order of the events?,2,0,0
1708,2,11004897,Choose the correct order of the events?,3,2,0
1709,2,11005038,Choose the correct order of the events?,3,1,0
1710,2,11005049,Choose the correct order of the events?,3,1,0
1711,2,11005132,Choose the correct order of the events?,3,1,0
1712,2,11005289,Choose the correct order of the events?,1,1,1
1713,2,11005439,Choose the correct order of the events?,1,3,0
1714,2,11005457,Choose the correct order of the events?,1,1,1
1715,2,11005611,Choose the correct order of the events?,0,3,0
1716,2,11005616,Choose the correct order of the events?,3,3,1
1717,2,11005619,Choose the correct order of the events?,2,3,0
1718,2,11005712,Choose the correct order of the events?,0,0,1
1719,2,1100656,Choose the correct order of the events?,1,2,0
1720,2,11006722,Choose the correct order of the events?,3,2,0
1721,2,11006735,Choose the correct order of the events?,3,3,1
1722,2,11006785,Choose the correct order of the events?,0,0,1
1723,2,11006882,Choose the correct order of the events?,0,0,1
1724,2,1100697,Choose the correct order of the events?,3,1,0
1725,2,11006988,Choose the correct order of the events?,1,2,0
1726,2,11007237,Choose the correct order of the events?,1,3,0
1727,2,11007,Choose the correct order of the events?,0,2,0
1728,2,1100805,Choose the correct order of the events?,2,3,0
1729,2,1100808,Choose the correct order of the events?,0,3,0
1730,2,1100811,Choose the correct order of the events?,1,3,0
1731,2,1100812,Choose the correct order of the events?,1,0,0
1732,2,1100815,Choose the correct order of the events?,1,1,1
1733,2,1100818,Choose the correct order of the events?,1,3,0
1734,2,11008201,Choose the correct order of the events?,0,3,0
1735,2,11008231,Choose the correct order of the events?,2,2,1
1736,2,11008235,Choose the correct order of the events?,0,0,1
1737,2,1100823,Choose the correct order of the events?,3,3,1
1738,2,11008250,Choose the correct order of the events?,0,3,0
1739,2,11008378,Choose the correct order of the events?,2,3,0
1740,2,11008422,Choose the correct order of the events?,1,1,1
1741,2,11008555,Choose the correct order of the events?,0,1,0
1742,2,11008619,Choose the correct order of the events?,3,1,0
1743,2,11008698,Choose the correct order of the events?,2,1,0
1744,2,11008801,Choose the correct order of the events?,2,0,0
1745,2,11008872,Choose the correct order of the events?,0,3,0
1746,2,11008877,Choose the correct order of the events?,0,3,0
1747,2,11008991,Choose the correct order of the events?,2,2,1
1748,2,11009089,Choose the correct order of the events?,0,0,1
1749,2,11009094,Choose the correct order of the events?,2,0,0
1750,2,11009316,Choose the correct order of the events?,0,0,1
1751,2,1100994,Choose the correct order of the events?,0,3,0
1752,2,1101025,Choose the correct order of the events?,1,0,0
1753,2,1101170,Choose the correct order of the events?,1,2,0
1754,2,11011989,Choose the correct order of the events?,2,3,0
1755,2,11012699,Choose the correct order of the events?,3,0,0
1756,2,11012701,Choose the correct order of the events?,2,3,0
1757,2,11012785,Choose the correct order of the events?,3,2,0
1758,2,11012800,Choose the correct order of the events?,3,1,0
1759,2,11012805,Choose the correct order of the events?,3,3,1
1760,2,11012806,Choose the correct order of the events?,1,3,0
1761,2,11012807,Choose the correct order of the events?,2,0,0
1762,2,11012809,Choose the correct order of the events?,2,3,0
1763,2,11012811,Choose the correct order of the events?,0,2,0
1764,2,11012866,Choose the correct order of the events?,2,2,1
1765,2,11013115,Choose the correct order of the events?,0,0,1
1766,2,11013121,Choose the correct order of the events?,1,3,0
1767,2,11013205,Choose the correct order of the events?,1,1,1
1768,2,11013586,Choose the correct order of the events?,3,3,1
1769,2,1101379,Choose the correct order of the events?,0,2,0
1770,2,1101484,Choose the correct order of the events?,1,1,1
1771,2,11014912,Choose the correct order of the events?,2,2,1
1772,2,11014979,Choose the correct order of the events?,2,2,1
1773,2,11015214,Choose the correct order of the events?,2,3,0
1774,2,11015524,Choose the correct order of the events?,0,1,0
1775,2,11015525,Choose the correct order of the events?,2,1,0
1776,2,11015556,Choose the correct order of the events?,3,0,0
1777,2,11015564,Choose the correct order of the events?,2,0,0
1778,2,11015573,Choose the correct order of the events?,1,1,1
1779,2,11016858,Choose the correct order of the events?,1,1,1
1780,2,11016916,Choose the correct order of the events?,2,3,0
1781,2,11017239,Choose the correct order of the events?,1,1,1
1782,2,11017357,Choose the correct order of the events?,2,0,0
1783,2,11017538,Choose the correct order of the events?,0,3,0
1784,2,11018023,Choose the correct order of the events?,1,0,0
1785,2,11018499,Choose the correct order of the events?,0,3,0
1786,2,11018551,Choose the correct order of the events?,1,2,0
1787,2,11018591,Choose the correct order of the events?,3,0,0
1788,2,11018779,Choose the correct order of the events?,3,3,1
1789,2,11018851,Choose the correct order of the events?,3,0,0
1790,2,11018921,Choose the correct order of the events?,1,3,0
1791,2,11018947,Choose the correct order of the events?,0,1,0
1792,2,1101903,Choose the correct order of the events?,3,1,0
1793,2,1101969,Choose the correct order of the events?,0,2,0
1794,2,1102019,Choose the correct order of the events?,2,1,0
1795,2,1102020,Choose the correct order of the events?,1,1,1
1796,2,1102021,Choose the correct order of the events?,3,0,0
1797,2,1102023,Choose the correct order of the events?,1,1,1
1798,2,1102024,Choose the correct order of the events?,2,2,1
1799,2,1102026,Choose the correct order of the events?,1,2,0
1800,2,1102027,Choose the correct order of the events?,3,3,1
1801,2,1102029,Choose the correct order of the events?,0,3,0
1802,2,1102031,Choose the correct order of the events?,2,3,0
1803,2,1102033,Choose the correct order of the events?,0,3,0
1804,2,11020343,Choose the correct order of the events?,2,1,0
1805,2,11020361,Choose the correct order of the events?,2,0,0
1806,2,1102038,Choose the correct order of the events?,1,2,0
1807,2,1102041,Choose the correct order of the events?,1,1,1
1808,2,1102042,Choose the correct order of the events?,3,1,0
1809,2,1102043,Choose the correct order of the events?,0,2,0
1810,2,11020577,Choose the correct order of the events?,3,3,1
1811,2,11020619,Choose the correct order of the events?,2,0,0
1812,2,110207,Choose the correct order of the events?,3,0,0
1813,2,11020908,Choose the correct order of the events?,3,2,0
1814,2,11020941,Choose the correct order of the events?,2,0,0
1815,2,11020987,Choose the correct order of the events?,3,0,0
1816,2,1102142,Choose the correct order of the events?,3,0,0
1817,2,1102165,Choose the correct order of the events?,0,0,1
1818,2,11021963,Choose the correct order of the events?,3,0,0
1819,2,11021985,Choose the correct order of the events?,2,2,1
1820,2,11021,Choose the correct order of the events?,3,0,0
1821,2,11022020,Choose the correct order of the events?,0,1,0
1822,2,11022033,Choose the correct order of the events?,2,2,1
1823,2,11022423,Choose the correct order of the events?,0,1,0
1824,2,1102242,Choose the correct order of the events?,3,3,1
1825,2,11022437,Choose the correct order of the events?,3,0,0
1826,2,11022572,Choose the correct order of the events?,2,0,0
1827,2,11023287,Choose the correct order of the events?,1,0,0
1828,2,11023308,Choose the correct order of the events?,0,2,0
1829,2,11023317,Choose the correct order of the events?,0,0,1
1830,2,11023341,Choose the correct order of the events?,3,3,1
1831,2,11023358,Choose the correct order of the events?,3,3,1
1832,2,11023697,Choose the correct order of the events?,1,0,0
1833,2,11023728,Choose the correct order of the events?,2,3,0
1834,2,11023773,Choose the correct order of the events?,0,2,0
1835,2,11023918,Choose the correct order of the events?,2,0,0
1836,2,11024176,Choose the correct order of the events?,2,1,0
1837,2,11025859,Choose the correct order of the events?,3,3,1
1838,2,11026312,Choose the correct order of the events?,1,3,0
1839,2,1102655,Choose the correct order of the events?,2,0,0
1840,2,11026665,Choose the correct order of the events?,3,0,0
1841,2,11026704,Choose the correct order of the events?,3,0,0
1842,2,11026707,Choose the correct order of the events?,1,0,0
1843,2,11026711,Choose the correct order of the events?,0,1,0
1844,2,11026725,Choose the correct order of the events?,2,0,0
1845,2,11026726,Choose the correct order of the events?,1,3,0
1846,2,11026729,Choose the correct order of the events?,3,3,1
1847,2,11026805,Choose the correct order of the events?,0,0,1
1848,2,11026808,Choose the correct order of the events?,2,3,0
1849,2,110271,Choose the correct order of the events?,3,0,0
1850,2,11027212,Choose the correct order of the events?,2,0,0
1851,2,11028162,Choose the correct order of the events?,1,2,0
1852,2,110282,Choose the correct order of the events?,0,2,0
1853,2,11029279,Choose the correct order of the events?,3,3,1
1854,2,11029454,Choose the correct order of the events?,3,3,1
1855,2,11029480,Choose the correct order of the events?,1,3,0
1856,2,11029521,Choose the correct order of the events?,2,2,1
1857,2,11029686,Choose the correct order of the events?,1,3,0
1858,2,110310,Choose the correct order of the events?,0,2,0
1859,2,11031102,Choose the correct order of the events?,0,2,0
1860,2,1103127,Choose the correct order of the events?,1,0,0
1861,2,11031778,Choose the correct order of the events?,1,3,0
1862,2,1103197,Choose the correct order of the events?,3,1,0
1863,2,1103290,Choose the correct order of the events?,1,3,0
1864,2,1103291,Choose the correct order of the events?,3,0,0
1865,2,1103298,Choose the correct order of the events?,2,3,0
1866,2,1103299,Choose the correct order of the events?,2,3,0
1867,2,1103301,Choose the correct order of the events?,1,2,0
1868,2,1103302,Choose the correct order of the events?,3,0,0
1869,2,1103306,Choose the correct order of the events?,2,0,0
1870,2,1103307,Choose the correct order of the events?,1,2,0
1871,2,1103308,Choose the correct order of the events?,2,3,0
1872,2,1103309,Choose the correct order of the events?,0,3,0
1873,2,1103312,Choose the correct order of the events?,3,3,1
1874,2,1103313,Choose the correct order of the events?,2,2,1
1875,2,11033479,Choose the correct order of the events?,3,1,0
1876,2,11033591,Choose the correct order of the events?,3,1,0
1877,2,11033604,Choose the correct order of the events?,3,2,0
1878,2,11033665,Choose the correct order of the events?,2,1,0
1879,2,11034086,Choose the correct order of the events?,3,1,0
1880,2,11034100,Choose the correct order of the events?,2,0,0
1881,2,1103417,Choose the correct order of the events?,2,0,0
1882,2,110341,Choose the correct order of the events?,3,3,1
1883,2,11034530,Choose the correct order of the events?,3,0,0
1884,2,11034639,Choose the correct order of the events?,1,3,0
1885,2,1103465,Choose the correct order of the events?,2,3,0
1886,2,11034692,Choose the correct order of the events?,3,0,0
1887,2,1103528,Choose the correct order of the events?,2,1,0
1888,2,110365,Choose the correct order of the events?,2,1,0
1889,2,11036,Choose the correct order of the events?,0,0,1
1890,2,11037274,Choose the correct order of the events?,0,1,0
1891,2,11037331,Choose the correct order of the events?,1,2,0
1892,2,11037335,Choose the correct order of the events?,3,3,1
1893,2,11037430,Choose the correct order of the events?,2,2,1
1894,2,11037445,Choose the correct order of the events?,3,1,0
1895,2,11037533,Choose the correct order of the events?,1,2,0
1896,2,1103767,Choose the correct order of the events?,0,3,0
1897,2,1103788,Choose the correct order of the events?,0,2,0
1898,2,1103846,Choose the correct order of the events?,3,1,0
1899,2,1103850,Choose the correct order of the events?,2,1,0
1900,2,11038938,Choose the correct order of the events?,2,0,0
1901,2,11039051,Choose the correct order of the events?,2,0,0
1902,2,11039111,Choose the correct order of the events?,2,0,0
1903,2,11039121,Choose the correct order of the events?,2,2,1
1904,2,11039124,Choose the correct order of the events?,3,1,0
1905,2,11039126,Choose the correct order of the events?,1,2,0
1906,2,11039199,Choose the correct order of the events?,2,1,0
1907,2,11039444,Choose the correct order of the events?,3,2,0
1908,2,11040429,Choose the correct order of the events?,0,2,0
1909,2,11040447,Choose the correct order of the events?,2,2,1
1910,2,11040571,Choose the correct order of the events?,2,3,0
1911,2,11040840,Choose the correct order of the events?,1,0,0
1912,2,11040938,Choose the correct order of the events?,2,2,1
1913,2,11041252,Choose the correct order of the events?,3,1,0
1914,2,1104315,Choose the correct order of the events?,2,3,0
1915,2,11044372,Choose the correct order of the events?,0,3,0
1916,2,11044685,Choose the correct order of the events?,0,3,0
1917,2,11044746,Choose the correct order of the events?,2,3,0
1918,2,11044905,Choose the correct order of the events?,0,1,0
1919,2,1104500,Choose the correct order of the events?,3,3,1
1920,2,1104568,Choose the correct order of the events?,0,1,0
1921,2,1104574,Choose the correct order of the events?,1,3,0
1922,2,11046356,Choose the correct order of the events?,2,0,0
1923,2,11046497,Choose the correct order of the events?,3,0,0
1924,2,11046627,Choose the correct order of the events?,1,0,0
1925,2,1104717,Choose the correct order of the events?,1,2,0
1926,2,11047367,Choose the correct order of the events?,2,0,0
1927,2,1104852,Choose the correct order of the events?,0,0,1
1928,2,11048619,Choose the correct order of the events?,3,2,0
1929,2,11048707,Choose the correct order of the events?,2,2,1
1930,2,11048779,Choose the correct order of the events?,0,0,1
1931,2,1104880,Choose the correct order of the events?,2,1,0
1932,2,11048851,Choose the correct order of the events?,1,0,0
1933,2,11049032,Choose the correct order of the events?,2,3,0
1934,2,1104960,Choose the correct order of the events?,1,0,0
1935,2,1104968,Choose the correct order of the events?,1,0,0
1936,2,1105000,Choose the correct order of the events?,1,2,0
1937,2,11050941,Choose the correct order of the events?,1,3,0
1938,2,11051208,Choose the correct order of the events?,2,2,1
1939,2,11051301,Choose the correct order of the events?,2,3,0
1940,2,11051320,Choose the correct order of the events?,2,3,0
1941,2,11051361,Choose the correct order of the events?,1,0,0
1942,2,11052726,Choose the correct order of the events?,1,0,0
1943,2,11052747,Choose the correct order of the events?,2,2,1
1944,2,11052801,Choose the correct order of the events?,3,1,0
1945,2,1105297,Choose the correct order of the events?,2,0,0
1946,2,11053139,Choose the correct order of the events?,0,2,0
1947,2,11053406,Choose the correct order of the events?,2,2,1
1948,2,11053414,Choose the correct order of the events?,3,2,0
1949,2,11053416,Choose the correct order of the events?,3,2,0
1950,2,11053418,Choose the correct order of the events?,1,1,1
1951,2,11053419,Choose the correct order of the events?,1,2,0
1952,2,11053420,Choose the correct order of the events?,1,2,0
1953,2,11053422,Choose the correct order of the events?,2,1,0
1954,2,11053423,Choose the correct order of the events?,1,2,0
1955,2,11054861,Choose the correct order of the events?,1,3,0
1956,2,11055042,Choose the correct order of the events?,1,1,1
1957,2,11055043,Choose the correct order of the events?,1,1,1
1958,2,11055129,Choose the correct order of the events?,3,3,1
1959,2,11055179,Choose the correct order of the events?,1,0,0
1960,2,11055255,Choose the correct order of the events?,0,0,1
1961,2,1105603,Choose the correct order of the events?,1,2,0
1962,2,11056269,Choose the correct order of the events?,1,0,0
1963,2,11056328,Choose the correct order of the events?,0,1,0
1964,2,11056340,Choose the correct order of the events?,2,3,0
1965,2,11056465,Choose the correct order of the events?,3,3,1
1966,2,11056694,Choose the correct order of the events?,1,0,0
1967,2,11056791,Choose the correct order of the events?,1,2,0
1968,2,11056817,Choose the correct order of the events?,0,0,1
1969,2,1105683,Choose the correct order of the events?,3,2,0
1970,2,11056915,Choose the correct order of the events?,0,1,0
1971,2,110571,Choose the correct order of the events?,3,0,0
1972,2,1105866,Choose the correct order of the events?,2,0,0
1973,2,1105908,Choose the correct order of the events?,2,3,0
1974,2,1105930,Choose the correct order of the events?,1,2,0
1975,2,1106010,Choose the correct order of the events?,3,1,0
1976,2,110624,Choose the correct order of the events?,1,3,0
1977,2,11062965,Choose the correct order of the events?,1,0,0
1978,2,11062,Choose the correct order of the events?,2,2,1
1979,2,1106300,Choose the correct order of the events?,1,0,0
1980,2,1106313,Choose the correct order of the events?,0,1,0
1981,2,11064988,Choose the correct order of the events?,3,0,0
1982,2,11065108,Choose the correct order of the events?,1,2,0
1983,2,11065622,Choose the correct order of the events?,2,2,1
1984,2,1106633,Choose the correct order of the events?,3,0,0
1985,2,11066346,Choose the correct order of the events?,2,1,0
1986,2,1106636,Choose the correct order of the events?,1,0,0
1987,2,1106638,Choose the correct order of the events?,3,3,1
1988,2,1106639,Choose the correct order of the events?,1,1,1
1989,2,1106640,Choose the correct order of the events?,0,3,0
1990,2,1106641,Choose the correct order of the events?,0,1,0
1991,2,1106643,Choose the correct order of the events?,2,1,0
1992,2,1106645,Choose the correct order of the events?,2,3,0
1993,2,1106647,Choose the correct order of the events?,2,0,0
1994,2,1106648,Choose the correct order of the events?,3,1,0
1995,2,1106649,Choose the correct order of the events?,1,0,0
1996,2,1106651,Choose the correct order of the events?,1,1,1
1997,2,1106652,Choose the correct order of the events?,1,0,0
1998,2,1106653,Choose the correct order of the events?,1,1,1
1999,2,1106682,Choose the correct order of the events?,2,1,0
