index,qid,question,origanswer,generatedanswer,generatedanswers
923,cdd52cef7700fb044cd94400ec860143,"Question: 
Who plays Reese in the TV show with S. S. Ford featuring a poster showing hands covering a face?
Answer Choices are: 
a. Justin Tyler Berfield
b. James Tyler Berfield
Specify their correct answer by choosing one of a or b: 
",a,a. Justin Tyler Berfield,['a. Justin Tyler Berfield']
924,cd8db4eabb2596ee7600bd8c835d9e13,"Question: 
The African American player who lead the WTA Tour of 2012 in aces has how many grand slam titles?
Answer Choices are: 
a.  '3'
b. 39
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
925,2a02f5d368de5f3c03f84ff52658fc6c,"Question: 
The African American player that lead the WTA Tour of 2012 in Aces does what for a living?
Answer Choices are: 
a. professional tennis player
b. singer
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
926,11f8d08c8a5995fa9182c1fd7ce91ce2,"Question: 
Between the team that has a castle on its logo or the German sport club based in Hamburg, that is associated with Ole Bjørnmose, which team has a stadium with lower capacity in 2019–20 2. Bundesliga?
Answer Choices are: 
a. Hertha BSC
b. FC St. Pauli
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
927,b0e076463d01999b5084a21f7ec153bf,"Question: 
In the city with a ferris wheel that was part of The Wanted album Tour, when was the tower bridge built?
Answer Choices are: 
a. between 1886 and 1884
b. between 1886 and 1894
Specify their correct answer by choosing one of a or b: 
",b,b. between 1886 and 1894,['b. between 1886 and 1894']
928,b64e3e13bc428129a8c41250221ef649,"Question: 
In the city with a ferris wheel that was part of The Wanted album Tour, when was the clock tower built?
Answer Choices are: 
a. 1859
b. 1869
Specify their correct answer by choosing one of a or b: 
",a,a. 1859,['a. 1859']
929,b075edb0245758ddb4c3338446faaa33,"Question: 
in Schedule of 2014 Pirelli World Challenge, who was the mayor of the Location that features a statue of a seated man holding a golden orb, during riots?
Answer Choices are: 
a. Mayor Eric Garcetti
b. Mayor Jerome Cavanagh
Specify their correct answer by choosing one of a or b: 
",b,b. Mayor Jerome Cavanagh,['b. Mayor Jerome Cavanagh']
930,2619094be63fb000e7144493f0ec8559,"Question: 
Who purchased the q line in the location where the Pirelli World Challenge of 2014 was scheduled and also features a large statue of a man with a gold orb?
Answer Choices are: 
a. M-1 RaiI
b. M-1 Rail
Specify their correct answer by choosing one of a or b: 
",b,b. M-1 Rail,['b. M-1 Rail']
931,380531771444ae5a1530200c6e08902f,"Question: 
2014's Pirelli World Challenge had a scheduled event in a city that houses a statue of a man sitting down and holding a gold-colored sphere.  What is the last name of the explorer who founded this city?
Answer Choices are: 
a. Antoine de la Mothe Cadillac
b. Jean-Baptiste Colbert
Specify their correct answer by choosing one of a or b: 
",a,a. Antoine de la Mothe Cadillac,['a. Antoine de la Mothe Cadillac']
932,4b5f54d5f9d6b9c66dfa306fd376b3bd,"Question: 
Which player in Team Europe from the Ryder Cup of 1983 is younger:  The winner of the masters two years in a row or the person holding a trophy with both hands?
Answer Choices are: 
a. Sam Snead
b. Nick Faldo
Specify their correct answer by choosing one of a or b: 
",b,b. Nick Faldo,['b. Nick Faldo']
933,158f9c8dcb0d8a533abf01989e93afaa,"Question: 
Among European events in 2008's Summer Slaughter Tour, one location was a city with a lengthy pier extending out over the water, and with a sharp spire on top of it.  What happened to the west pier in this city?
Answer Choices are: 
a. The west pier was destroyed in a fire during the early 21st century.
b. collapsed during the early 21st century
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
934,219e8613dd49583d69af0476ab797408,"Question: 
When did the Preluders singles title with a cover of male in a hat come out?
Answer Choices are: 
a. 1992
b. 1991
Specify their correct answer by choosing one of a or b: 
",b,b. 1991,['b. 1991']
935,f3d5d643dae47618a49b409763b6449a,"Question: 
in Destinations of Air Senegal, when was the seat of the federal government moved from lagos to the City that has a water fountain?
Answer Choices are: 
a. 12-Dec-91
b. 12-Dec-92
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
936,20a2999b3dd7eb109f8e49f5e1250ad4,"Question: 
in Destinations of Air Senegal, when did the capital of nigeria moved from lagos to the City that has a water fountain?
Answer Choices are: 
a. 12-Dec-91
b. 11-Dec-91
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
937,b6ce8c4f8b6a0b48f57f7d66a71d8324,"Question: 
FCT moved to the city that is a destination of Air Senegal that has a water fountain from Lagos on what day?
Answer Choices are: 
a. 11-Dec-91
b. 12-Dec-91
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
938,56c1a4ea6b136c9f5dd5c7e2a450a95e,"Question: 
Which inside of the Greatest 33 has the highest row: the winner of the 1911 Indy 500 race or the mustached inside?
Answer Choices are: 
a. Ray Harroun
b. Bob Harroun
Specify their correct answer by choosing one of a or b: 
",a,a. Ray Harroun,['a. Ray Harroun']
939,579412eb495bf811b5abd1d0e42ef498,"Question: 
in Filmography of Mathew St. Patrick, who played andy sipowicz son on the title that features a police badge on its title screen?
Answer Choices are: 
a. Dennis Franz
b. Detective Andy Sipowicz's son was played by actor Ryan Phillippe on the show ""NYPD Blue.""
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
940,2a0e9367de5afb17b6f23f7a723b5766,"Question: 
Among the TV shows that Mathew St. Patrick was involved in, one such show has a police badge on its poster.  When did this show go off the air?
Answer Choices are: 
a. 1-Mar-05
b. 1-Mar-06
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
941,53fb6fee09dcac305f1d18245a4fc77f,"Question: 
Among the teams that the BBC's Goal of the Month was scored against in the 1996-97 season, one such team has a trident on its logo.  In what year did Sir Alex Ferguson leave this team?
Answer Choices are: 
a. 2013
b. 2011
Specify their correct answer by choosing one of a or b: 
",a,b. 2011,['b. 2011']
942,7c22d8444114564827cefdcaf45c922d,"Question: 
The woman with long wavy hair that extends past her shoulders and was the artist in October 1966 in music was in the movie mermaids that was filmed where?
Answer Choices are: 
a. Flint
b. Ipswich
Specify their correct answer by choosing one of a or b: 
",b,b. Ipswich,['b. Ipswich']
943,e255fc375913a34d037a0f0b288de090,"Question: 
Of the musicians that released songs in October of 1966, one female artist is shown with shoulder-length, wavy hair.  On what ship did she appear in the music video for her song ""If I Could Turn Back Time""?
Answer Choices are: 
a. USSÂ¬â Missouri
b. USS Nimitz
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
944,82221b1934822b866cc140cd0c22598d,"Question: 
Did driver of number 47 car in Nascar or driver that has long brown hair have less laps in Total laps led of 2014 Daytona 500 Leaders?
Answer Choices are: 
a. A. Denny Hamlin
b. A. J. Allmendinger
Specify their correct answer by choosing one of a or b: 
",b,A,['A']
945,5b4360ba85a911e591fe96731a90578a,"Question: 
in Release history of Some Hearts, when did new found land become a part of the Region that has a maple leaf on its flag?
Answer Choices are: 
a. 31-Mar-49
b. 31-Mar-50
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
946,a2c1ccc585432d8e6d812db87cd8dd2b,"Question: 
The region with a flag featuring a maple leaf in which Some Hearts was released has oil as what percentage of its GDP?
Answer Choices are: 
a. 9.70%
b. 2.90%
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
947,1cb153a840df6fa5c4078ce1f521e7a7,"Question: 
Between the driver that is sponsored by Dollar General and who raced indy and charlotte in the same day, which driver had higher position in the 2014 Toyota Owners 400?
Answer Choices are: 
a. Miguel Paludo
b. Brian Vickers
Specify their correct answer by choosing one of a or b: 
",b,b. Brian Vickers,['b. Brian Vickers']
948,835c5c1a899e95baf4af553ecfadc5ec,"Question: 
When did the M. Eaton TV Title featuring a law enforcement badge on the title screen go off the air?
Answer Choices are: 
a. 1-Mar-05
b. 2-Mar-05
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
949,0ea1e286be66576c34aa7479ed18f82f,"Question: 
What actor portrayed the son of A. Sipowicz in the M. Eaton TV show that depicts a cop badge on the title screen shot?
Answer Choices are: 
a. Dennis Franz
b. Dennis Quaid
Specify their correct answer by choosing one of a or b: 
",a,a. Dennis Franz,['a. Dennis Franz']
950,7ebfb7aed016ecb1a04206dad4f8198b,"Question: 
The school year in the city that was in 2016 Diamond League Schedule that features a tall metal tower starts when?
Answer Choices are: 
a. early September
b. early October
Specify their correct answer by choosing one of a or b: 
",a,a. early September,['a. early September']
951,fae6a22fd22389db0db6cefd328daa52,"Question: 
The Diamond League had a scheduled event in 2016 in a city that features a tall tower made of metal girders.  Who were the famous ""Big Four"" who met at an earlier peace conference in this same city, and what nations did they represent?
Answer Choices are: 
a. the President of the United States, Barack Obama
b. the Prime Minister of the United Kingdom, David Lloyd George
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
952,2db9e306bbdd28ea02572c548b33f7bc,"Question: 
in Schedule of 2016 Diamond League, can you drive to the City that features a tall metal tower, from new york?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
953,374ea28c581f74474ec961ff3f45f587,"Question: 
in Schedule of 2016 Diamond League, who built the eiffel tower in the city that features a tall metal tower, france?
Answer Choices are: 
a. built by the engineer
b. named after the engineer
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
954,e4cc069afff30a3a5ad3df05f33c53a2,"Question: 
in Schedule of 1980 Houston Oilers season, when was the last time the opponent, that has a horse in logo, won the superbowl?
Answer Choices are: 
a. 2015
b. 2014
Specify their correct answer by choosing one of a or b: 
",a,b. 2014,['b. 2014']
955,db61553e4d1ebbfb9ecb058742b8a0ae,"Question: 
When did the Houston Oilers 1980 opponents with a horse logo alter their logo?
Answer Choices are: 
a. 4-Feb-97
b. 4-Feb-00
Specify their correct answer by choosing one of a or b: 
",a,b. 4-Feb-00,['b. 4-Feb-00']
956,6d9c2db5fdd4e320a7f885f8ab4934e4,"Question: 
Which opposing team that played the Houston Oilers in the 1980 season schedule has a higher week:  The opponent with a logo featuring a horse or the team who played the first monday night football game?
Answer Choices are: 
a. at Los Angeles Rams
b. at Denver Broncos
Specify their correct answer by choosing one of a or b: 
",b,b. at Denver Broncos,['b. at Denver Broncos']
957,3ad1a468cfbae4c3177aed4e27536c32,"Question: 
in Schedule of 1980 Houston Oilers season, when is the last time the Opponent that has a horse in logo, won a superbowl?
Answer Choices are: 
a. 2015
b. 2014
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
958,68dfd200bc95729729fa9841570f9ab7,"Question: 
In what year did the African American player in the third round of the 2019 Masters Tournament win his first Masters Tournament?
Answer Choices are: 
a. 1997
b. 1992
Specify their correct answer by choosing one of a or b: 
",a,b. 1992,['b. 1992']
959,2d0e415e196f3a88eaaadb86cfa02fe1,"Question: 
Has the African American player in the third round of the Masters Tournament in 2019 ever won all 4 majors in a single year?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",a,a. no,['a. no']
960,2f1a0b46144d401bc3f45b55681c3ac4,"Question: 
Of the video games that Pamela Adlon has been involved in, one features a chicken on their poster.  What fable are this game and its namesake film both based on?
Answer Choices are: 
a. Henny Penny
b. The Fox and the Grapes
Specify their correct answer by choosing one of a or b: 
",a,a. Henny Penny,['a. Henny Penny']
961,21abb41be5016667da271a8a9d6ab43f,"Question: 
Between the capital of argentina and the location that has statue of a man, which place has higher ranking in list of largest cities in Argentina?
Answer Choices are: 
a. Cââ¥rdoba
b. Buenos Aires
Specify their correct answer by choosing one of a or b: 
",b,b. Buenos Aires,['b. Buenos Aires']
962,90cea60596a7aeda7c21fc6795145807,"Question: 
The host city in G-15 Summits of Group 15 that has a flag that shows three castle towers and a key was the birthplace of what Cuban Legend born in 1925?
Answer Choices are: 
a. Fidel Castro
b. Celia Cruz
Specify their correct answer by choosing one of a or b: 
",b,b. Celia Cruz,['b. Celia Cruz']
963,06a3f4ebfa0350948d28af161d6586e6,"Question: 
What is the meaning of the song all falls down by the bearded male artist who won an International Meteor Music Award?
Answer Choices are: 
a. examines the self-consciousness and insecurity within society, particularly the black community, and how these characteristics pertain to economic materialism
b. This song is about how society is falling apart and how people are losing their minds.
Specify their correct answer by choosing one of a or b: 
",a,"a. examines the self-consciousness and insecurity within society, particularly the black community, and how these characteristics pertain to economic materialism","['a. examines the self-consciousness and insecurity within society, particularly the black community, and how these characteristics pertain to economic materialism']"
964,a5ce649436de63012c6a473f0c3b99f2,"Question: 
Does the man with a beard or the person who sang the original version of ""Blinded by the Light"" have an earlier year in the international Meteor Music Awards?
Answer Choices are: 
a. Kanye West
b. Stevie Wonder
Specify their correct answer by choosing one of a or b: 
",a,b. Stevie Wonder,['b. Stevie Wonder']
965,ebab386aa3f288f05bfa774ed9a1c39e,"Question: 
Among the international-awards listings for the Meteor Music Awards you will find a bearded musician who collaborated with a British singer to create the song ""American Boy"".  What is the name of this British singer?
Answer Choices are: 
a. Stelle
b. Estelle
Specify their correct answer by choosing one of a or b: 
",b,b. Estelle,['b. Estelle']
966,b166f14779226f7fc57d401cc6af6005,"Question: 
Which player had more points in the 2014 FedEx Cup Playoffs regular season rankings: the player with a beard, or the player who won the Dell Technologies Match Play golf tournament?
Answer Choices are: 
a. Player with a beard: Jordan Spieth
b. Jimmy Walker
Specify their correct answer by choosing one of a or b: 
",b,b. Jimmy Walker,['b. Jimmy Walker']
967,583fb2247a068e47cbaf3160c59819e1,"Question: 
When looking at TV shows that David Mazouz was involved in, which actor provides the voice of the old man in the show whose poster features a dog?
Answer Choices are: 
a. Mike Henry
b. Jim Henry
Specify their correct answer by choosing one of a or b: 
",a,a. Mike Henry,['a. Mike Henry']
968,0dc6b431ca66715943bf6211e35cc72c,"Question: 
in Television of David Mazouz, who plays the voice of lois on the tv show that has a dog on its poster?
Answer Choices are: 
a. Alex Borstein
b. Mila Kunis
Specify their correct answer by choosing one of a or b: 
",a,a. Alex Borstein,['a. Alex Borstein']
969,c5b3c92f1b82a6021ca7a9cba7d714ce,"Question: 
in Television of David Mazouz, who does peter griffin voice on the tv show with a dog on its poster?
Answer Choices are: 
a. Dan Castellaneta
b. Seth MacFarlane
Specify their correct answer by choosing one of a or b: 
",b,b. Seth MacFarlane,['b. Seth MacFarlane']
970,12905883114d2451361253e2346fa2c9,"Question: 
Was who modric play for in the premier league or the Away team that has a man with a sword on the logo, the team with higher Tie no in Fourth Round Proper of 2007–08 FA Cup?
Answer Choices are: 
a. Vanguard swordfighters
b. Bristol Rovers
Specify their correct answer by choosing one of a or b: 
",b,B,['B']
971,ddb29131f0bba4d21465348f1d6a9fc7,"Question: 
Which player in the Assists table of the La Liga of 2011-12 has a higher rank:  The bald-headed player or the all top top scorer of la liga?
Answer Choices are: 
a. The all top top scorer of la liga.
b. Lionel Messi
Specify their correct answer by choosing one of a or b: 
",b,b. Lionel Messi,['b. Lionel Messi']
972,01035b5606ab4bffeb47bfb5df7d1d51,"Question: 
In the country with a leaf on its flag that put in a bid for the Olympic Games, when was the last person executed?
Answer Choices are: 
a. 11-Dec-62
b.  '12-Dec-62'
Specify their correct answer by choosing one of a or b: 
",a,b. '12-Dec-62',"[""b. '12-Dec-62'""]"
973,48f8ad21ec11d3c804ff7627337837b2,"Question: 
Did the away team with a logo featuring a trident in the Fifth Round of the 1963-64 FA Cup win any trophies this season?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
974,f76343c05054d4288a21ce91793a9da2,"Question: 
Does the school affiliation where Jaren Jackson Sr. played college basketball or the school with a football-shaped logo have a higher pick number in the third round of the 2007 MLS SuperDraft?
Answer Choices are: 
a. Cincinnati
b. Dallas
Specify their correct answer by choosing one of a or b: 
",a,c. Both have the same pick number,['c. Both have the same pick number']
975,129dcf1fb33a3b49d147dfde23b43927,"Question: 
Who is the only player who has played for the team that was a home team in the third round of the 1965-66 Football League Cup's ties with a boat on its logo, and Liverpool, Manchester United, and Everton?
Answer Choices are: 
a. Peter Andrew Beardsley MBE
b. Gareth Bale
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
976,165b6e5307290a6a1e25bd38d36b398f,"Question: 
The team that had a horse in their logo in the departures of the 2018 Cincinnati Bengals season changed their logo on what date?
Answer Choices are: 
a. 4-Feb-97
b. 4-Feb-98
Specify their correct answer by choosing one of a or b: 
",a,b. 4-Feb-98,['b. 4-Feb-98']
977,46f9f7af34cbc30e5647b68364369310,"Question: 
When looking at departures from the Cincinnati Bengals during the 2018 season, one of the 2018 teams listed have a horse in their logo.  When did this latter team last win a Super Bowl?
Answer Choices are: 
a. 2015
b. 2010
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
978,8bb35ebdd387456fa88185e6e6263ce4,"Question: 
Does the college football team with an elephant mascot or the school with an alligator on its logo have fewer appearances in the records by team of the BCS National Championship Game?
Answer Choices are: 
a. Florida
b. Alabama
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
979,d5bcdc3eace55a4a28c635280a74d389,"Question: 
The NBA team with a logo featuring a bridge in the Western Conference used to be called what?
Answer Choices are: 
a. Philadelphia Warriors
b. San Francisco Warriors
Specify their correct answer by choosing one of a or b: 
",a,b. San Francisco Warriors,['b. San Francisco Warriors']
980,15e8afbc25609cac6bd9fc7304ae69d4,"Question: 
In the third round of 2005's WGC-NEC Invitational, an African-American golfer competed.  What was the most recent year in which this man was ranked number one?
Answer Choices are: 
a. 2010
b. 2009
Specify their correct answer by choosing one of a or b: 
",b,a. 2010,['a. 2010']
981,97704e507a663d95873155048fcb6164,"Question: 
The Škoda 30Tr SOR has a lower amount in the production and operation for which city: the city with a square courtyard between red-roofed buildings, or the city where the textile mill is in the movie Wanted?
Answer Choices are: 
a. Prague
b. Paris
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
982,fe7097f010a07aa068655ceffece9b24,"Question: 
During the sixth-season episodes (airing from 2017 to 2018) of ""Man v. Food,"" which location has a lower episode number: the city that has a large metal arch on its waterfront, or the city where the character Rebecca lives on ""This is Us""?
Answer Choices are: 
a. New Orleans, Louisiana
b. Pittsburgh, Pennsylvania
Specify their correct answer by choosing one of a or b: 
",b,"b. Pittsburgh, Pennsylvania","['b. Pittsburgh, Pennsylvania']"
983,7fb75c74b175131c04306e988504f423,"Question: 
Which team with a Home-court advantage in the 2010 NBA playoffs had lower wins:  The team the brother of steph curry plays for or the team with a logo featuring a sword?
Answer Choices are: 
a. Dallas Mavericks
b. Spain
Specify their correct answer by choosing one of a or b: 
",a,a. Dallas Mavericks,['a. Dallas Mavericks']
984,73a8536fc6af419279a6b6c3aa92a449,"Question: 
The team with a logo featuring a baseball bat in in 2018 Rule 5 draft results, and was also the team that the marlins play in the world series, is?
Answer Choices are: 
a.  'New York Mets'
b. New York Yankees
Specify their correct answer by choosing one of a or b: 
",b,b. New York Yankees,['b. New York Yankees']
985,35f6fa501df824fae181070df4cd633a,"Question: 
Does the nation with a sun in the middle of its flag or the country that will host the 2024 Olympic Games have fewer wins in the list of drivers by nationality of the Guia Race of Macau?
Answer Choices are: 
a. Argentina
b. Channel Islands
Specify their correct answer by choosing one of a or b: 
",a,a. Argentina,['a. Argentina']
986,94ccbfedda0a8b6d1fab45834d280d37,"Question: 
The nation that has a sun in the middle of its flag that is included among the nationalities of drivers in the Guia Race of Macau didn't make it to the world cup in what most recent year?
Answer Choices are: 
a. 2002
b. 2011
Specify their correct answer by choosing one of a or b: 
",a,b. 2011,['b. 2011']
987,b3f36ed62518195facf5c9931ba5de81,"Question: 
Did the home team with an owl on its logo or the team that the 2016 Best Footballer in Asia winner play for have a higher tie number of the home teams in the second round of the 2008-09 FA Youth Cup?
Answer Choices are: 
a. Oldham Athletic
b.  'Sheffield Wednesday'
Specify their correct answer by choosing one of a or b: 
",a,There is not enough information provided to answer the question.,['There is not enough information provided to answer the question.']
988,7089f131eafa40b2792ae768d70c19e5,"Question: 
Did the driver who raced Indy and Charlotte in the same day or the driver that is sponsored by a company with a yellow triangle logo have a higher position in the 2007 Sharpie 500 race?
Answer Choices are: 
a. Tony Stewart
b. The driver who raced Indy and Charlotte in the same day.
Specify their correct answer by choosing one of a or b: 
",a,a. Tony Stewart,['a. Tony Stewart']
989,140b8395fa68b3ec0ab448a2fc18f947,"Question: 
in Third round of 1998 Masters Tournament, when was the last time the player that is of African-American descent, was number 1?
Answer Choices are: 
a. 2009
b. 2010
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
990,80358cc7cf04b381031826e721b74187,"Question: 
What year did the African-American player from the third round of the Masters Tournament of 1998 win his first masters tournament?
Answer Choices are: 
a. 1997
b. 1999
Specify their correct answer by choosing one of a or b: 
",a,b. 1999,['b. 1999']
991,9c1f53ea63af6dd53122e25b833ce801,"Question: 
As the African-American player from the third round of the Masters Tournament of 1998 ever won all 4 majors in one year?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
992,b2869a2ec2c400ef2d04a36838f91ce5,"Question: 
The hockey team with a cat on their logo, from which 2016–17 Dallas Stars acquired a free agent, is located where?
Answer Choices are: 
a. Fort Lauderdale, Florida
b. Sunrise, Florida
Specify their correct answer by choosing one of a or b: 
",b,"b. Sunrise, Florida","['b. Sunrise, Florida']"
993,d217e374928ad37fd3c3ee4bce171782,"Question: 
Does the location that has two large red cranes next to each other or the location where the rock duo that made The Diary of the Madmen album is from have a lower round in the 2013 Indy Lights schedule?
Answer Choices are: 
a. Cleveland
b. Toronto
Specify their correct answer by choosing one of a or b: 
",b,a. Cleveland,['a. Cleveland']
994,649aa0289769a340872335d81db745a7,"Question: 
When looking at the schedule for 2015's IAAF World Challenge, which city has the lower number: the city that houses a white building with a winged statue on its roof, or the city that is scheduled to hold the Winter Olympics in 2022?
Answer Choices are: 
a. Madrid
b. Los Angeles
Specify their correct answer by choosing one of a or b: 
",a,b. Los Angeles,['b. Los Angeles']
995,6058fb2589db7378cba7ae10ccbebc1a,"Question: 
The host of a WDF Asia-Pacific Cup tournament with a small bridge between two twin skyscrapers has what kind of money used there?
Answer Choices are: 
a. Malaysian ringgit
b. Malaysian dollar
Specify their correct answer by choosing one of a or b: 
",a,b. Malaysian dollar,['b. Malaysian dollar']
996,93865d74bddad83710727fe2b6edb4f2,"Question: 
The team with an antlered deer on its logo among the teams in the draft lottery for the 2014 NBA draft won the NBA championship in what year?
Answer Choices are: 
a. 1871
b. 1971
Specify their correct answer by choosing one of a or b: 
",b,b. 1971,['b. 1971']
997,e0a5b42c8ad58d00cd4672b38d8843f1,"Question: 
Has the team that has a deer with antlers on its logo of the teams in the 2014 NBA draft lottery ever won a championship?
Answer Choices are: 
a. no
b. yes
Specify their correct answer by choosing one of a or b: 
",b,a. No,['a. No']
998,c4c282c6976b5dca9603eb4f03f2487d,"Question: 
Within the NBA's 2014 draft lottery, which team had higher lottery chances: the team whose logo features an antlered buck, or the team that later had the second pick in 2018's NBA Draft?
Answer Choices are: 
a. New York Knicks
b. Milwaukee Bucks
Specify their correct answer by choosing one of a or b: 
",b,b. Milwaukee Bucks,['b. Milwaukee Bucks']
999,58309438d5c5d632d4cfa21604482f45,"Question: 
Does the driver who won the first NASCAR race at Indy or the driver with a sponsor that has a brown, shield-shaped logo have a higher position in the top 10 results of the 2004 Brickyard 400 race?
Answer Choices are: 
a. Jeff Gordon
b. Jimmie Johnson
Specify their correct answer by choosing one of a or b: 
",a,b. Jimmie Johnson,['b. Jimmie Johnson']
1000,fb39630797b4a7d9174f00f80748c825,"Question: 
Has the player who is African American who was in the third round of the 2001 Masters Tournament ever won all 4 majors in one year?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",b,b. no,['b. no']
1001,b73f5ec51020420ff5a67be466e5b036,"Question: 
When looking at the individual game highs for the NBA's 2016-2017 season, one will find a team with a suspension bridge on their logo.  What was the former name of this team?
Answer Choices are: 
a. Golden State Warriors
b. Philadelphia Warriors
Specify their correct answer by choosing one of a or b: 
",b,b. Philadelphia Warriors,['b. Philadelphia Warriors']
1002,64e8dda607b7657efd338c71fb750f4a,"Question: 
When looking at individual game highs for the NBA's 2016-2017 season, which player has a higher ""Statistic"" listed: the winner of the most-recent NBA Season MVP, or the athlete whose team has dark trim on their white jerseys?
Answer Choices are: 
a. Gabrielle Union
b. Russell Westbrook
Specify their correct answer by choosing one of a or b: 
",b,b. Russell Westbrook,['b. Russell Westbrook']
1003,dba5e727bf80fa993298789cf084350e,"Question: 
Did the person who won the men's singles at Wimbledon in 2018 or the Black player have a higher rank in the singles seeds of the 2016 tennis Italian Open?
Answer Choices are: 
a. Gael Monfils
b. GaâÂ´l Monfils
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
1004,5a55bf76ad336c19088f38a1b7e4965e,"Question: 
Did the team with a sword in its logo or the team that Stephen Jackson won a ring with have a higher rank in the NBA Most Valuable Player Awards?
Answer Choices are: 
a. San Antonio Spurs
b. New York Knicks
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
1005,0889dace7244fbf0966afab21677beb8,"Question: 
Which driver from the Top 10 of the 1999 Cola-Cola 600 has a higher position:  The driver with no beard and a large mustache or the driver who raced charlotte and indy in the same day?
Answer Choices are: 
a. The driver with the beard and mustache.
b. Tony Stewart
Specify their correct answer by choosing one of a or b: 
",b,b. Tony Stewart,['b. Tony Stewart']
1006,73f1745f0162c6c3ed39fa9024cd1bf4,"Question: 
How many Grand Slam titles has the Black champion listed in the results of the singles of the Faber Grand Prix won?
Answer Choices are: 
a. 39
b. 8
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
1007,7fda6b7cca838fefc64852d952577321,"Question: 
The venue that has a large ferris wheel that is included in the 5000 metres event in the Athletics in Italy elected its first mayor with what characteristic in 2016?
Answer Choices are: 
a. Muslim
b. Protestant
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
1008,cd105388d741d53a681eb3722716a212,"Question: 
During the 2009 NFL Draft of the Cincinnati Bengals' season of the same year, which college had a lower pick: the school whose logo features a beehive, or the school whose football team have an elephant as their mascot?
Answer Choices are: 
a. Auburn
b. Alabama
Specify their correct answer by choosing one of a or b: 
",b,b. Alabama,['b. Alabama']
1009,1af688ef5b21ab0a71795c276947b68e,"Question: 
Which club with a logo featuring a bird that was a top scorer in the 2006-07 Football League also went up to the premiership last season?
Answer Choices are: 
a. West Bromwich Albion
b. West Ham United
Specify their correct answer by choosing one of a or b: 
",a,a. West Bromwich Albion,['a. West Bromwich Albion']
1010,0829a148c129410ead074e040bf4b886,"Question: 
Is Queens located in the city with a green-copper statue of a woman holding a torch in the air that was a part of B-LIVE?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",a,The correct answer is b. Queens is not located in the city with a green-copper statue of a woman holding a torch in the air that was a part of B-LIVE.,['The correct answer is b. Queens is not located in the city with a green-copper statue of a woman holding a torch in the air that was a part of B-LIVE.']
1011,c1d8dd1c339e87dd17f751ca53cdf582,"Question: 
In the city of B-LIVE that has a green-copper statue of a woman holding a torch in the air, what is the largest Catholic church?
Answer Choices are: 
a. Our Lady of Knock Cathedral
b. St. Patrick's Cathedral
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
1012,933deed9438ba610c90849d38a434c5f,"Question: 
In the city with a green-copper statue of a woman holding a torch in the air that participated in B-LIVE, can you see the ocean?
Answer Choices are: 
a. yes
b. no
Specify their correct answer by choosing one of a or b: 
",a,b. no,['b. no']
1013,66795221ce56a7c05e495d074263c6ff,"Question: 
Which location won a LEAF Award first:  Where they went it pitch perfect 2 or the location featuring a skyscraper with an open section by its roof, resembling a bottle opener?
Answer Choices are: 
a. Copenhagen,
b. ""New York City""
Specify their correct answer by choosing one of a or b: 
",a,"b. ""New York City""","['b. ""New York City""']"
1014,5f316a1c9a1d650c2033b72dc01633f1,"Question: 
The location with a skyscraper with an open section near its roof that looks like a bottle opener that was a winner of a LEAF Award became saudi arabia's capital on what date?
Answer Choices are: 
a. Sep-33
b. Sep-32
Specify their correct answer by choosing one of a or b: 
",b,b. Sep-32,['b. Sep-32']
