qid,gt_ans,pred_ans_blip,correctness_blip
7585,"""The main structures of both the John Humphrey House in Orland Park and the Twin Tower Sanctuary are white.""","""The main structures of both the John Humphrey House in Orland Park and the Twin Tower Sanctuary are black.""",0
7586,"""1996 McLaren F1 more prominently displayed headlights than the Maserati MG 2185.""","""1996 McLaren F1 more prominently displayed headlights than the Maserati MG 2185.""",1
7587,"""No, there were not more people on the floor at the 2016 Summer Olympics Opening Ceremony than there were people in the crowd for the 2012 Summer Olympics Opening Ceremony.""","No, there were more people on the floor at the 2016 Summer Olympics Opening Ceremony than there were people in the crowd for the 2012 Summer Olympics Opening Ceremony.",0
7588,"""The exterior of the Chile Pavilion at the 2015 World Expo was similar to the exterior of the France Pavilion at the 2010 World Expo because both exteriors were metal, cross-hatched, and decorative.""","""The exterior of the Chile Pavilion at the 2015 World Expo was similar to the exterior of the France Pavilion at the 2010 World Expo because both exteriors were metal, cross-hatched, and decorative.""",1
7589,"""No, the Nathan Bedford Forrest Obelisk and the Statue Ptahmose do not both contain engraved English text.""","""Yes, the Nathan Bedford Forrest Obelisk and the Statue Ptahmose both contain engraved English text.""",0
7590,"""The roofs of the Central Pavilion in Drunken Moon Lake and the Chinese Pavilion on Stow Lake in Golden Gate Park are both green and sloped.""","""The roofs of the Central Pavilion in Drunken Moon Lake and the Chinese Pavilion on Stow Lake in Golden Gate Park are both green and sloped.""",1
7591,"""Historically, the words In God We Trust are sometimes found on a $20 gold piece, and sometimes they are not.""","""Historically, the words In God We Trust are sometimes found on a $20 gold piece, and sometimes they are not.""",1
7592,"""No, the seats at Baku Olympic Stadium are not the same color as the seats in the stadium at Olympic Park in Munich.""","""Yes, the seats at Baku Olympic Stadium are the same color as the seats in the stadium at Olympic Park in Munich.""",0
7593,"""When comparing the Orchis simia or Echeveria Elegans, the Orchis is the plant with pink flowers that look like a spotted person with curved sticks for feet and hands.""","""When comparing the Orchis simia or Echeveria Elegans, the Orchis is the plant with pink flowers that look like a spotted person with curved sticks for feet and hands.""",1
7594,"""Someone is resting in the Civil War memorial, Allegheny Cemetery, Pittsburgh, but not at The Soldiers’ and Sailors’ Monument in the McKeesport and Versailles.""","""Someone is resting at The Soldiers’ and Sailors’ Monument in the McKeesport and Versailles, but not in the Civil War memorial, Allegheny Cemetery, Pittsburgh.""",0
7595,"""The 2016 Acura NSX has a more aerodynamic design.""","""The 2016 Acura NSX has a more aerodynamic design.""",1
7596,"""Of the two mushrooms, the Hydnellum pekii has a wider cap.""","""Of the two mushrooms, the Hydnellum pekii has a wider cap.""",1
7597,"""No, astronauts on Gemini spacecrafts do not always keep their helmets on when they are in the cockpit.""","""Yes, astronauts on the Gemini spacecraft always keep their helmets on when they are in the cockpit.""",0
7598,"""Bougainvillea flowers are darker in color than the flowers of Iberis sempervirens.""","""Iberis sempervirens flowers are darker in color than Bougainvillea flowers.""",0
7599,"""Upupa epops has a more needle like beak than the Cardinalis cardinalis.""","""Cardinalis cardinalis has a more needle like beak than Upupa epops.""",0
7600,"""Squares and rectangles are found in both Mondrian\'s Compositie B and Klee\'s Abstraction with Reference to a Flowering Tree.""",Circles are found in both Mondrian's Compositie B and Klee's Abstraction with Reference to a Flowering Tree.,0
7601,"""The jersey numbers of Dmitry Khvostov and Rob Gray have the digit 3 in common.""","""The jersey numbers of Dmitry Khvostov and Rob Gray have the digit 3 in common.""",1
7602,"""The Geastrum.Saccatum has an outer covering that opens up to reveal it\'s center more fully.""","""The Russula pumila has an outer covering that opens up to reveal it\'s center more fully.""",0
7603,"""The Fairy Stool has a larger head.""","""The Fairy Stool has a larger head.""",1
7604,"""A Maserati Sebring has more front lights than a Cadillac ATS.""",A Maserati Sebring has fewer front lights than a Cadillac ATS.,0
7605,"""Saints Peter and Paul basilica is bigger than Chapelle Saint-Hubert.""","""Saints Peter and Paul basilica is bigger than Chapelle Saint-Hubert.""",1
7606,"""The National Express Wittenberger Steuerwagen and the London Paddington don\'t both have yellow paint on the front of them.""","""The National Express Wittenberger Steuerwagen and the London Paddington both have yellow paint on the front of them.""",0
7607,"""The colour of the petals of Rosa \'Assiniboine\' are not found anywhere on the flowers of Lobelia valida.""",The colour of the petals of Rosa 'Assiniboine' are found on the flowers of Lobelia valida.,0
7608,"""A common foxglove has more tubular petals than a day lily.""","""A common foxglove has more tubular petals than a day lily.""",1
7609,"""Yes, both the Oldbury Ring sculpture and Modern Sculpture in Coleman Street, EC2 are made of a metal that reflects light.""","""Yes, both the Oldbury Ring sculpture and Modern Sculpture in Coleman Street, EC2 are made of a metal that reflects light.""",1
7610,"""Race volunteers were wearing lime green t-shirts during the Belfort triathalon.""","""Race volunteers were wearing lime green t-shirts during the Belfort triathalon.""",1
7611,"""Yes, the Hotel Internacional, Rambla and the Hotel Montecarlo La Rambla both have balconies and awnings on their exterior.""","No, the Hotel Internacional, Rambla and the Hotel Montecarlo La Rambla do not both have balconies and awnings on their exterior.",0
7612,"""Yes, the Ginza Uniqlo has more than one entrance.""","""Yes, the Ginza Uniqlo has more than one entrance.""",1
7613,"""The obelisk in Argentina\'s Buenos Aires is not surrounded by grass.""",The obelisk in Argentina\'s Buenos Aires is surrounded by grass.,0
7614,"""No, not all of Market Square in Victoria is covered in wooden beams.""","""Yes, all of Market Square in Victoria is covered in wooden beams.""",0
7615,"""There was not an Olympic emblem on both the gold medal ribbon in the 2012 and 1964 Olympics.""","""There round Olympic emblem on both the gold medal ribbon in the 2012 and 1964 Olympics.""",0
7616,"""The bell above the Season\'s Greetings sign at Orchard Road in Singapore isn\'t lit up both day and night.""",The bell above the Season\'s Greetings sign at Orchard Road in Singapore is lit up both day and night.,0
7617,"""There are both street dining and table dining along Khao San Road.""",There are only table dining options on Khao San Road.,0
7618,"""The doorways along Poble Espanyol in Barcelona are arched.""","""The doorways along Poble Espanyol in Barcelona are arched.""",1
7619,"""Passenger was not the only guitarist on stage at Hammersmith Apollo, London, when he performed on  December 8th, 2014?""","Passenger was the only guitarist on stage at Hammersmith Apollo, London when he performed on 8 December 2014.",0
7620,"""No, both animals have multiple colorations.""","""No, both animals have multiple colorations.""",1
7621,"""Meeker Home Museum and Robert Owen Memorial Museum don\'t both have steps in front of the door.""",Meeker Home Museum and Robert Owen Memorial Museum both have steps in front of the door.,0
7622,"""The 1 Wall Street building has one more top spire than the New York Times building.""","""The 1 Wall Street building has one more top spire than the New York Times building.""",1
7623,"""The columns along the front wall of the Royal Museum for Central Africa in Tervuren are a different color than those along the front wall of the National Maritime Museum.""",The columns along the front wall of the Royal Museum for Central Africa in Tervuren are the same color as those along the front wall of the National Maritime Museum.,0
7624,"""The body of the 1950 Nash Rambler obscures the car\'s wheels, while the body of the Porsche Cayman does not.""","""The body of the Porsche Cayman obscures the car's wheels, while the body of the 1950 Nash Rambler does not.""",0
7625,"""No, Ganesh is not always portrayed with his trunk curled the same way.""","""Yes, Ganesh is always portrayed with his trunk curled the same way.""",0
7626,"""The angel\'s name and a prayer are inscribed on the plaques attached to each angel\'s base at Holy Angel University.""",The angel\'s name and phone number are inscribed on the plaques attached to each angel\'s base at Holy Angel University.,0
7627,"""There are nine more people on the mixed team normal hill podium for ski jumping at the 2020 Winter Youth Olympics than for the victory ceremony for the floor exercise apparatus final of the boys\' artistic gymnastics at the 2018 Summer Youth Olympics in Buenos Aires on 13 October 2018.""",There are nine more people on the mixed team normal hill podium for ski jumping at the 2020 Winter Youth Olympics than for the victory ceremony for the floor exercise apparatus final of the boys' artistic gymnastics at the 2018 Summer Youth Olympics in Buenos Aires on 13 October 2018.,0
7628,"""The stalks of the Hygrophorus Russula are thicker than those of the Mycena Galericulata.""","""The stalks of the Hygrophorus Russula are thicker than those of the Mycena Galericulata.""",1
7629,"""No, the windshield on the Buick Verano II hatch GS does not have the same slope as the windshield on the Studebaker President.""","""Yes, the windshield on the Buick Verano II hatch GS have the same slope as the windshield on the Studebaker President.""",0
7630,"""The Cactus modulaire statue is less human like compared to the ""Centaur and Nymph"" sculpture by Reinhold Begas"".""","The Cactus modulaire statue is more human like compared to the ""Centaur and Nymph"" sculpture by Reinhold Begas.",0
7631,"""St Georges Church Organ is more golden in color compared to the Ponce Cathedral pipe organ.""","""St Georges Church Organ is more golden in color compared to the Ponce Cathedral pipe organ.""",1
7632,"""No, the top of the Leucocoprinus fragilissimus cap is not smoother than the topside of the Amanita Virosa cap.""","""Yes, the top of the Leucocoprinus fragilissimus cap is smoother than the topside of the Amanita Virosa cap.""",0
7633,"""They share the color white.""","""They share the color white.""",1
7634,"""The Christ the King Chapel has a more squared design than the Christ Church Cathedral in East Falkland.""","""The Christ the King Chapel has a more squared design than the Christ Church Cathedral in Iowa.""",0
7635,"""Both 1132 Belvin Street and 227 Mitchell Street in San Marcos, Texas have balusters on the second level of the front of the house.""","""Only 1132 Belvin Street has balusters on the second level of the front of the house.""",0
7636,"""The graffiti art in the disctirct of Gràcia has more text than the graffiti art on High Rd in Tottenham.""","""The graffiti art on High Rd in Tottenham has more text than the graffiti art in the disctirct of Gràcia.""",0
7637,"""Vink and Rohde are both wearing a collared shirt and suit jacket.""","""Vink and Rohde are both wearing a collared shirt and suit jacket.""",1
7638,"""No, Jeff Gordon and Geoff Brabham had different sponsors at the 1994 NASCAR Brickyard 400.""","""No, Jeff Gordon and Geoff Brabham had different sponsors at the 1994 NASCAR Brickyard 400.""",1
7639,"""No, Dame Street and Grafton Street in Dublin, Ireland are not paved with the same material.""","""Dame Street and Grafton Street in Dublin, Ireland are paved with the same material.""",0
7640,"""There is an antenna present on the roof of both the tallest skyscraper in Dongguan and Minor skyscrapers in Lujiazui in China.""",The roofs of both the tallest skyscraper in Dongguan and Minor skyscrapers in Lujiazui in China are made of glass.,0
7641,"""The color grey appeared on both the Olympic Torch for the 2008 Olympics and the 2000 Olympics.""",The color silver appeared on both the Olympic Torch for the 2008 Olympics and the 2000 Olympics.,0
7642,"""The Euphorbia milii flower is rounder than that of which is found on the Geranium arboreum.""","""The Geranium arboreum flower is rounder than that of which is found on the Euphorbia milii.""",0
7643,"""The White-nosed Coati has a longer tail than the Lesser mouse-deer.""",The Lesser mouse-deer has a longer tail than the White-nosed Coati.,0
7644,"""A Feathered crest is found on the head of the Eurasian Hoopoe, and is not on the head of the Jerdon\'s Leafbird.""","A Beak is found on the head of the Eurasian Hoopoe, and is not on the head of the Jerdon's Leafbird.",0
7645,"""Yes, both hotels are very large and contain substantially more than 25 windows.""","""No, both hotels are small and only contain a few windows.""",0
7646,"""Red feathers can be found on both the Orchard Oriole and the Pyrrhula Pyrrhula.""",lue feathers can be found on both the Orchard Oriole and the Pyrrhula Pyrrhula.,0
7647,"""The company signs for the Chiquita Brands International Inc and the NASCAR building in Charlotte, NC are both on the top right corner of the building.""","The company signs for the Chiquita Brands International Inc and the NASCAR building in Charlotte, NC are both on the top left corner of the building.",0
7648,"""Yes the ladies in both the  painting ""Half-length portrait, seated black woman wearing jewelry"" (found in the Beinecke Library wearingIlya Repin\'s painting) and Ilya Repin\'s ""Black woman"" are wearing rings.""","""Yes the ladies in both the  painting ""Half-length portrait, seated black woman wearing jewelry"" (found in the Beinecke Library wearingIlya Repin\'s painting) and Ilya Repin\'s ""Black woman"" are wearing rings.""",1
7649,"""There is not a solid color band on the beak by the eyes of both the Toco Toucan and the Three-Toed Kingfisher.""","""There is a solid color band on the beak by the eyes of both the Toco Toucan and the Three-Toed Kingfisher.""",0
7650,"""There are 6 columns on the facade of both the Russian Ministry of Culture and the Kurhaus (spa house), Wiesbaden buildings.""","""There are 6 columns on the facade of both the Russian Ministry of Culture and the Kurhaus (spa house), Wiesbaden buildings.""",1
7651,"""Hamilton County Memorial Building in Cincinnati, Ohio is older than Donnelly Hall at Marist College.""","""Donnelly Hall at Marist College is older than Hamilton County Memorial Building in Cincinnati, Ohio.""",0
7652,"""On average, the Rosa \'Double Delight\' flower has more petals than the Shining rose flower.""","On average, the Shining rose flower has more petals than the Rosa \'Double Delight\' flower.",0
7653,"""The top of the cap of the Amanita Muscaria Mushroom is rougher than the top of the cap of the Laccaria Amethystea mushroom.""",The top of the cap of the Amanita Muscaria Mushroom is smoother than the top of the cap of the Laccaria Amethystea mushroom.,0
7654,"""Sarcodon squamosus has more pronounced scales.""","""Mycena interrupta has more pronounced scales.""",0
7655,"""A 2014 Suzuki SX4 S-Cross has a larger logo on its front grill than a Bugatti Veyron Supersport.""",A Bugatti Veyron Supersport has a larger logo on its front grill than a 2014 Suzuki SX4 S-Cross.,0
7656,"""The windows are closer together on the Darwin Building than on the Royal College of Music.""","""The windows are closer together on the Darwin Building than on the Royal College of Music.""",1
7657,"""The Bowery Mission in NYC is more colorful overall than the Germania Bank building in NYC.""","""The Germania Bank building in NYC is more colorful overall than the Bowery Mission in NYC.""",0
7658,"""Pholiota alnicola is more lemon-colored.""","""Amanita sp is more lemon-colored.""",0
7659,"""Amanita muscaria has a brighter, more vivid color.""","""Amanita muscaria has a brighter, more vivid color.""",1
7660,"""Langley City Hall and Library building has larger windows than the Robinson Laboratory.""","""Langley City Hall and Library building has smaller windows than the Robinson Laboratory.""",0
7661,"""The Christian cross is depicted both on the Saint John the Baptist Cathedral and the Christ Cathedral Campus building.""","""The Christian cross is not depicted on the Saint John the Baptist Cathedral and the Christ Cathedral Campus building.""",0
7662,"""The Lakewood Church looks more modern in terms of when the building was first built.""","""The Lakewood Church looks more modern in terms of when the building was first built.""",1
7663,"""Both have yellow tentacle-like appendages.""",Both have green tentacle-like appendages.,0
7664,"""The tops/crowns of the bodies of the Cotylorhiza Tuberculata jellyfish species can be red and light yellow.""","""The tops/crowns of the bodies of the Cotylorhiza Tuberculata jellyfish species can be red and light green.""",0
7665,"""Iris setosa has petals that droop more than Gentianella germanica.""","""Gentianella germanica has petals that droop more than Iris setosa.""",0
7666,"""The Chaetodon capistratus Linnaeus and the Chaetodon melannotus both have a stripe over their eye and on their sides.""",The Chaetodon capistratus Linnaeus and the Chaetodon melannotus both do not have a stripe over their eye and on their sides.,0
7667,"""Both the 1991 Sauber Mercedes-Benz C291 on display at the Automuseum and the Mercedes-AMG GT4 entered by HTP Motorsport in the 2017 12H Spa-Francorchamps are the same base color.""","""Both the 1991 Sauber Mercedes-Benz C291 on display at the Automuseum and the Mercedes-AMG GT4 entered by HTP Motorsport in the 2017 12H Spa-Francorchamps are the same base color.""",1
7668,"""Lamb vindaloo and rice is served on separate dishes at a restaurant in Katajanokka in Helsinki, Finland, but not at Bica do Sapato in Lisbon.""","Lamb vindaloo and rice is served on separate dishes at a restaurant in Katajanokka in Helsinki, Finland, and also at Bica do Sapato in Lisbon.",0
7669,"""Yes, both teams incorporate red into their uniforms.""","No, neither team incorporates red into their uniforms.",0
7670,"""Evangelical UCC in Portsmouth\'s steeple has a more arrow like appendage above openings.""","""Evangelical UCC in Portsmouth\'s steeple has a more arrow like appendage above openings.""",1
7671,"""The 1971 Maserati Quattroporte has more space for passengers.""","""The Chevrolet Advance Design has more space for passengers.""",0
7672,"""Both Black lion tamarin and Javan Lutung sit on branches.""",Both Black lion tamarin and Javan Lutung sit on the ground.,0
7673,"""The Lepidopyga coeruleogularis\'s beak is more needle like and narrow compared to the Trogon elegans.""","""The Trogon elegans's beak is more needle like and narrow compared to the Lepidopyga coeruleogularis.""",0
7674,"""No, neither the horses in their respective painting are standing on all fours.""","""No, neither the horses in their respective painting are standing on all fours.""",1
7675,"""No, only the Tarrant County Courthouse has a clock on the building.""","No, only the Tarrant County Courthouse has a clock on the building.",0
7676,"""Mangla Devi Temple is more rust colored.""","""Mangla Devi Temple is more rust colored.""",1
7677,"""Palm trees are growing in front of both Casa de Gobierno de Santa Fe and Plaza de Bolívar, Santa Fe de Antioquia.""","""Palm trees are growing in front of both Casa de Gobierno de Santa Fe and Plaza de Bolívar, Santa Fe de Antioquia.""",1
7678,"""There would be more white in traditional summer clothing of Belarusian peasants.""","""There would be more white in traditional summer clothing of Chinese peasants.""",0
7679,"""The main subject is fatter in the cartoon of Louis le Dernier than in ""The renunciation of an ex noble now become a republican"".""","The main subject is fatter in the cartoon of Louis le Dernier than in ""The renunciation of an ex noble now become a republican"".",0
7680,"""The Memphis College of Art has a taller set of stairs leading to its front entrance than the Ned R. McWherter Library.""",The Ned R. McWherter Library has a taller set of stairs leading to its front entrance than the Memphis College of Art.,0
7681,"""Fomitopsis pinicola seems to exude water from pores in greater quantity.""",Boletus sp. seems to exude water from pores in greater quantity.,0
7682,"""The heads of the two figures depicted in the statue Lekande Barn in Gothenburg are closer to real human proportions than the heads of the statue Two Heads in Maastricht.""","""The heads of the two figures depicted in the statue Lekande Barn in Gothenburg are proportionally smaller than the heads of the statue Two Heads in Maastricht.""",0
7683,"""No, the Eiscafe San Marco and the Eis Cafe San Marco do not have the same logo on their signs.""","""No, the Eiscafe San Marco and the Eis Cafe San Marco have the same logo on their signs.""",0
7684,"""The Carrier Classic basketball game and the 2005 Lakers pre-season game at the University of Hawaii were not both held in a closed stadium.""",The Carrier Classic basketball game and the 2005 Lakers pre-season game at the University of Hawaii were both held in a closed stadium.,0
7685,"""No, the Grey Crowned Crane does not have a distinct patch on the front of its neck that is a different color than the feathers on top of the head of the Great Spotted Woodpecker.""","""Yes, the Grey Crowned Crane does have a distinct patch on the front of its neck that is a different color than the feathers on top of the head of the Great Spotted Woodpecker.""",0
7686,"""No, the facades of both the One World Trade Center and The World Trade Center in Malmo are not both triangular in shape.""","No, the facades of both the One World Trade Center and The World Trade Center in Malmo are triangular in shape.",0
7687,"""Yes, the Australia Pavilion and the China Pavilion were red at the Expo 2010.""","""Yes, the Australia Pavilion and the China Pavilion were red at the Expo 2010.""",1
7688,"""Yes, the hair part is lined up with the person\'s nose in both Her Know and Joseph Two Bulls.""","""No, the hair part is not lined up with the person's nose in both Her Know and Joseph Two Bulls.""",0
7689,"""can not be answered""","""can not be answered""",1
7690,"""Yes, the arrowlike pattern between windows appears on the top and bottom levels of Sunset Tower.""","""Yes, the arrowlike pattern between windows appears on the top and bottom levels of Sunset Tower.""",1
7691,"""No, the Shanghai tower did not have the same number of cranes on it on 13 March 2012 as it did on 5 January 2013.""","""No, the Shanghai tower did not have the same number of cranes on it on 13 March 2012 as it did on 5 January 2013.""",1
7692,"""No, the stripes on the back of Tamias sibiricus are not oriented in the same direction as those on the back of Myrmecobius fasciatus.""","""Yes, the stripes on the back of Tamias sibiricus are oriented in the same direction as those on the back of Myrmecobius fasciatus.""",0
7693,"""No, the Erdemir Sport Hall does not have more blue seats than the Kelvin Hall International Sports Arena.""","""Yes, the Erdemir Sport Hall has more blue seats than the Kelvin Hall International Sports Arena.""",0
7694,"""Yes, sometimes the drapes are open in Lafayette College Easton PA 27 Library, but sometimes they are closed.""","No, the drapes in Lafayette College Easton PA 27 Library are always closed.",0
7695,"""No, the Nativity Episcopal Cathedral and the Trinity Episcopal Cathedral Davenport do not have different colored doors.""","""Yes, the Nativity Episcopal Cathedral and the Trinity Episcopal Cathedral Davenport have different colored doors.""",0
7696,"""The Wattled Crane has a longer beak than the Grey Go-away-bird.""","""The Grey Go-away-bird has a longer beak than the Wattled Crane.""",0
7697,"""No, there are not steps at the entrance of both the Hood Museum of Art and Budynek Biblioteki.""","""Yes, there are steps at the entrance of both the Hood Museum of Art and Budynek Biblioteki.""",0
7698,"""There is grass around both the modern sculptures in Kálmán Imre Square and the modern sculpture in Government Gardens.""","""There is grass around both the modern sculptures in Kálmán Imre Square and the modern sculpture in Government Gardens.""",1
7699,"""The Forget-me-not displays different colors most frequently in the same plant.""","""The Forget-me-not displays different colors most frequently in the same plant.""",1
7700,"""Yes, the Crocothemis erythraea and Acisoma panorpoides both contain translucent coloured cells towards the tips of their front and hind wings\' fore-edges.""","""No, the Crocothemis erythraea and Acisoma panorpoides do not contain translucent coloured cells near the tips of their wings.""",0
7701,"""No, Saint Bartholomew is not in the same position in the statue of St. Bartholomew by Pierre Le Gros the Younger as he is in the painting by Pyotr Basin.""","No, Saint Bartholomew is the same position in the statue of St. Bartholomew by Pierre Le Gros the Younger as he is in the painting by Pyotr Basin.",0
7702,"""No, not all participants in the 2018 Moscow Victory Day Parade wore long pants.""","""All participants in the 2018 Moscow Victory Day Parade wore long pants.""",0
7703,"""The North Korean flag does not have more white in it than the 2009 Olympic flag in Korea\'s Olympic Park.""","""The North Korean flag has more white in it than the 2009 Olympic flag in Korea\'s Olympic Park.""",0
7704,"""No, the carpet at the Yale Art & Architecture Library is not the same color as the walls of the library at UT Austin.""","""No, the carpet at the Yale Art & Architecture Library is not the same color as the walls of the library at UT Austin.""",1
7705,"""The wings of the Crimson glider are longer than it abdomen. The wings of the Crimson glider are shorter than its abdomen.""","""The wings of the Crimson glider are longer than it abdomen. The wings of the Crimson glider are shorter than its abdomen.""",1
7706,"""Artis Gilmore in 1977 did not have shorter hair than James Harden did in 2016.""",Artis Gilmore in 1977 did have shorter hair than James Harden did in 2016.,0
7707,"""There aren\'t fewer animals in the Ethiopian Christian Orthodox Paintings in Yeha than in the artwork outside of the Modern Art Museum in Yerevan.""",There are fewer animals in the Ethiopian Christian Orthodox Paintings in Yeha than in the artwork outside of the Modern Art Museum in Yerevan.,0
7708,"""The man in ""Portrait of a Man with a Book"" only has a book, and the man in ""Portret van Desiderius Erasmus"" has a book and pen.""","""The man in ""Portrait of a Man with a Book"" only has a quill and the man in ""Portret van Desiderius Erasmus"" has a book and pen.""",0
7709,"""No, the stems of the Lewisia rediviva do not grow tall.""","No, the stems of the Lewisia rediviva grow short.",0
7710,"""Yes, both the Sympetrum pedemontanum and Platymeris guttatipennis have patches of a contrasting colour on the wings.""","""Yes, both the Sympetrum pedemontanum and Platymeris guttatipennis have patches of a contrasting colour on the wings.""",1
7711,"""No, there are not fewer people with objects covering their heads in the painting ""Christ Carrying the Cross"" than in ""Christ on the Cross with Mary and St John"" by Rogier van der Weyden.""","No, there are more people with objects covering their heads in the painting ""Christ Carrying the Cross"" than in ""Christ on the Cross with Mary and St John"" by Rogier van der Weyden.",0
7712,"""No, Lebron wore at least four wristbands on April 6th, 2007, but only one in his game on February 6th, 2017.""","""No, Lebron wore at least one wristband on April 6th, 2007, but only four in his game on February 6th, 2017.""",0
7713,"""The Speckled butterflyfish and the Bicolour parrotfish do not have the same color eyes.""","""The Speckled butterflyfish and the Bicolour parrotfish have the same color eyes.""",0
7714,"""The Bearded Helmetcrest does not have a thicker bill than a White-tailed Lapwing.""",The Bearded Helmetcrest has a thicker bill than a White-tailed Lapwing.,0
7715,"""The Greater Flameback has a longer beak relative to its body size compared to the Superb Fruit Dove.""",The Greater Flameback has a shorter beak relative to its body size compared to the Superb Fruit Dove.,0
7716,"""Bruce Smith\'s jersey has a red outline around the numbers.""","""Johnny Unitas' jersey has a red outline around the numbers.""",0
7717,"""The Waved Albatross has legs that are shorter, in comparison to its body, than the Red-wattled Lapwing.""","The Waved Albatross has legs that are longer, in comparison to its body, than the Red-wattled Lapwing.",0
7718,"""No, every soldier did not have the same uniform color at the Moscow Victory Day Parade in 2019.""","""Yes, every soldier had the same uniform color at the Moscow Victory Day Parade in 2019.""",0
7719,"""The Shinjuku Station platform does not have more train lines running through it than the Meidamae Station.""","The Shinjuku Station platform does have more train lines running through it than the Meidamae Station.""",0
7720,"""Kabukichō, Shinjuku in Tokyo, Japan is lit up at night.""","""Kabukichō, Shinjuku in Tokyo, Japan is lit up at night.""",1
7721,"""Taxis and buses can be seen on The Magnificent Mile.""","""Taxis and buses can be seen on The Magnificent Mile.""",1
7722,"""An eagle is on the Civil War Memorial in Arlington, Massachusetts and the Civil War Memorial in Whitinsville, Massachusetts.""","""An eagle is on the Civil War Memorial in Arlington, Massachusetts and the Civil War Memorial in Whitinsville, Massachusetts.""",1
7723,"""The women depicted in Johannes Vermeer\'s ""A young Woman seated at the Virginals"" and ""The Love Letter"" are both touching an instrument.""","The women depicted in Johannes Vermeer's ""A young Woman seated at the Virginals"" and ""The Love Letter"" are both holding a flower.",0
7724,"""The construction around the old Westinghouse building, at Soho and King, has signage saying, ""Emergency Gas Shut Off"" and ""Danger Due to Excavation.""""","""The construction around the old Westinghouse building, at Soho and King, has signage saying, "" do not enter"" and ""Danger Due to Excavation.""""",0
7725,"""The Prima Hollandsche Kaas has flowers decorating the tin.""","""The Prima Hollandsche Kaas has flowers decorating the tin.""",1
7726,"""Hygrocybe coccinea might more easily be confused with a ripe tomato.""","""Mycena parsonsiae might more easily be confused with a ripe tomato.""",0
7727,"""The screens in the center of Madison Square Garden are curved.""","""The screens in the center of Madison Square Garden are square.""",0
7728,"""No, they do not both have an outwardly curved corner.""","""No, they do not both have an outwardly curved corner.""",1
7729,"""The body of water in the painting Ventetian View by Giovanni Migliara is much smoother and more even than the rough waters depicted in Night Piece from the Closing Scene of \'René\' by Franz Ludwig Catel.""",The body of water in the painting Ventetian View by Giovanni Migliara is much choppier and more uneven than the rough waters depicted in Night Piece from the Closing Scene of \'René\' by Franz Ludwig Catel.,0
7730,"""Yes, there are palm trees by both the Cartier store and the clock tower on Worth Avenue.""","No, there are no palm trees by both the Cartier store and the clock tower on Worth Avenue.",0
7731,"""Impatiens and Foxglove can both be pink.""","""Impatiens and Foxglove can both be pink.""",1
7732,"""Both Da Vinci\'s ""Annunciazione"" and the Statue of Guardian Angels at Holy Angel University are holding up the right hand.""","Both Da Vinci's ""Annunciazione"" and the Statue of Guardian Angels at Holy Angel University are holding up the left hand.",0
7733,"""The Iceland national football team does not have sleeves that are the same color as the rest of their shirts.""","""The Iceland national football team does not have sleeves that are the same color as the rest of their shirts.""",1
7734,"""The Black-eyed Susan and the Rudbeckia Hirta \'Irish Eyes\' are both yellow.""",The Black-eyed Susan and the Rudbeckia Hirta \'Irish Eyes\' are both orange.,0
7735,"""Van Gogh\'s \'Flowers in a blue vase\' and Van Gogh\'s \'Still life of flowers\' do not both depict yellow flowers.""",Van Gogh's 'Flowers in a blue vase' does not depict yellow flowers.,0
7736,"""The ears of Callosciurus finlaysonii stick out more than those of the Marmota marmota.""","""The ears of Callosciurus finlaysonii stick out less than those of the Marmota marmota.""",0
7737,"""In the early 1900\'s, children rode horses both sidesaddle and astride.""","""In the early 1900's, children rode horses only astride.""",0
7738,"""No, the tables in the New Fordham Law Library reading room are not smaller than those in the reading room at Langdell Hall.""","""Yes, the tables in the New Fordham Law Library reading room are smaller than those in the Reading Room at Langdell Hall.""",0
7739,"""The Adriance Memorial Library has more flights of stairs leading to its entrance.""","""The Adriance Memorial Library has more flights of stairs leading to its entrance.""",1
7740,"""The Pipe Organ at Music House Museum has pipes more golden in color.""","""The Pipe Organ at Music House Museum has pipes more golden in color.""",1
7741,"""Yes, both men have a beard.""","""Yes, both men have a beard.""",1
7742,"""Yes, there is a public road in front of both buildings.""","""Yes, there is a public road in front of both buildings.""",1
7743,"""The statues are not the same shape.""","""The statues are the same shape.""",0
7744,"""The Baskin-Robbins store in Hillsdale, Portland, Oregon has corrugated metal on the exterior of the building.""",The Emporium store - Gresham Oregon has corrugated metal on the exterior of the building.,0
7745,"""No, the First Church of Christ, Scientist, Ockford Road does not have a distinguished sign above its entrance.""","""Yes, the First Church of Christ, Scientist, Ockford Road does have a distinguished sign above its entrance.""",0
7746,"""The word Library takes up more of the space on the sign at the Siddhartha Engineering College Library than it does on the sign at the Corban College library.""",The word Library takes up more of the space on the sign at the Corban College library than it does on the sign at the Siddhartha Engineering College Library.,0
7747,"""An Estey parlor organ\'s music stand is more solid.""","""A Melodeon MET's music stand is more solid.""",0
7748,"""Art (legal graffiti) along the Good Latimer Tunne depicts a sort of Evil bible figure more broadly than the Inscription on Wall Plaster - Roman Museum - Augusta Raurica.""",Art (legal graffiti) along the Good Latimer Tunne does not depict a sort of Evil bible figure more broadly than the Inscription on Wall Plaster - Roman Museum - Augusta Raurica.,0
