qid,question,origanswer,generatedanswer,correctness
4692,Are there any purple objects ?,1,20,0
4693,Are there any yellow objects ?,1,22,0
4694,Are there any blue objects ?,1,17,0
4695,Are there any yellow objects ?,0,20,0
4696,Are there any red blocks ?,1,24,0
4697,Are there any large red objects ?,1,20,0
4698,Are there any gray objects ?,1,20,0
4699,Are there any cyan objects ?,1,17,0
4700,Are there any brown items ?,1,23,0
4701,Are there any yellow cylinders ?,1,22,0
4702,Are there any red items ?,1,15,0
4703,Are there any purple items ?,0,20,0
4704,Are there any yellow items ?,1,23,0
4705,Are there any green items ?,1,24,0
4706,Are there any red items ?,1,23,0
4707,Are there any yellow items ?,0,23,0
4708,Are there any yellow items ?,1,24,0
4709,Are there any yellow items ?,1,23,0
4710,Are there any cyan spheres ?,1,24,0
4711,Are there any cyan items ?,1,22,0
4712,Are there any large red cubes ?,1,17,0
4713,Are there any cyan items ?,1,22,0
4714,Are there any  items ?,1,23,0
4715,Are there any green items ?,1,22,0
4716,Are there any green cylinders ?,1,20,0
4717,Are there any purple items ?,1,22,0
4718,Are there any blue spheres ?,1,22,0
4719,Are there any large green cubes ?,1,24,0
4720,Are there any purple items ?,1,15,0
4721,Are there any large blue items ?,1,22,0
4722,Are there any small cyan items ?,1,22,0
4723,Are there any gray items ?,1,20,0
4724,Are there any green items ?,1,22,0
4725,Are there any blue spheres ?,1,24,0
4726,Are there any red items ?,1,20,0
4727,Are there any brown cubes ?,1,24,0
4728,Are there any yellow items ?,1,23,0
4729,Are there any purple spheres ?,1,24,0
4730,Are there any red items ?,1,28,0
4731,Are there any gray spheres ?,1,22,0
4732,Are there any purple items ?,0,23,0
4733,Are there any small green spheres ?,1,22,0
4734,Are there any yellow cylinders ?,1,22,0
4735,Are there any blue items ?,1,23,0
4736,Are there any gray items ?,1,23,0
4737,Are there any yellow items ?,1,20,0
4738,Are there any brown cubes ?,1,24,0
4739,Are there any brown items ?,1,28,0
4740,Are there any gray spheres ?,1,24,0
4741,Are there any red metal items ?,1,20,0
4742,Are there any green items ?,1,22,0
4743,Are there any small gray spheres ?,1,22,0
4744,Are there any brown spheres ?,1,24,0
4745,Are there any blue items ?,1,15,0
4746,Are there any green spheres ?,1,22,0
4747,Are there any small purple spheres ?,1,22,0
4748,Are there any cyan items ?,1,18,0
4749,Are there any brown items ?,1,20,0
4750,Are there any brown items ?,1,20,0
4751,Are there any brown items ?,1,23,0
4752,Are there any gray items ?,1,18,0
4753,Are there any gray items ?,1,28,0
4754,Are there any green items ?,1,23,0
4755,Are there any purple spheres ?,1,28,0
4756,Are there any blue rubber cylinders ?,1,22,0
4757,Are there any large red cubes ?,1,20,0
4758,Are there any purple items ?,1,24,0
4759,Are there any gray items ?,1,23,0
4760,Are there any red cubes ?,1,24,0
4761,Are there any blue items ?,1,22,0
4762,Are there any green cubes ?,1,24,0
4763,Are there any blue items ?,1,22,0
4764,Are there any green items ?,1,22,0
4765,Are there any gray items ?,1,23,0
4766,Are there any yellow spheres ?,1,24,0
4767,Are there any yellow items ?,1,18,0
4768,Are there any yellow items ?,0,22,0
4769,Are there any blue cylinders ?,1,18,0
4770,Are there any gray spheres ?,1,24,0
4771,Are there any purple items ?,1,23,0
4772,Are there any brown cubes ?,1,20,0
4773,Are there any gray metal cylinders ?,1,15,0
4774,Are there any yellow items ?,1,18,0
4775,Are there any yellow items ?,1,28,0
4776,Are there any yellow items ?,1,22,0
4777,Are there any yellow items ?,1,18,0
4778,Are there any yellow cubes ?,1,16,0
4779,Are there any small cyan cubes ?,1,24,0
4780,Are there any gray cubes ?,1,24,0
4781,Are there any yellow items ?,1,20,0
4782,Are there any cyan items ?,1,22,0
4783,Are there any gray items ?,1,22,0
4784,Are there any gray items ?,1,24,0
4785,Are there any gray items ?,0,22,0
4786,Are there any yellow cubes ?,1,24,0
4787,Are there any yellow items ?,1,18,0
4788,Are there any cyan items ?,0,18,0
4789,Are there any brown items ?,1,23,0
4790,Are there any purple metal cubes ?,1,24,0
4791,Are there any yellow items ?,1,23,0
4792,Are there any brown spheres ?,1,22,0
4793,Are there any red cylinders ?,0,20,0
4794,Are there any purple spheres ?,1,24,0
4795,Are there any blue items ?,1,19,0
4796,Are there any red spheres ?,1,24,0
4797,Are there any blue cylinders ?,1,28,0
4798,Are there any cyan items ?,1,18,0
4799,Are there any brown metal cubes ?,1,20,0
4800,Are there at least one yellow objects ?,1,18,0
4801,Are there at least one purple objects ?,1,20,0
4802,Are there at least one red spheres ?,1,24,0
4803,Are there at least one brown objects ?,1,22,0
4804,Are there at least one gray objects ?,0,18,0
4805,Are there at least one purple objects ?,1,17,0
4806,Are there at least one green objects ?,1,18,0
4807,Are there at least one red cubes ?,1,20,0
4808,Are there at least one brown objects ?,1,24,0
4809,Are there at least one yellow cylinders ?,1,22,0
4810,Are there at least one gray cubes ?,1,24,0
4811,Are there at least one cyan objects ?,1,18,0
4812,Are there at least one small red cylinders ?,1,20,0
4813,Are there at least one yellow objects ?,1,15,0
4814,Are there at least one yellow objects ?,1,20,0
4815,Are there at least one red cylinders ?,0,18,0
4816,Are there at least one cyan metal objects ?,1,18,0
4817,Are there at least one red spheres ?,1,28,0
4818,Are there at least one gray objects ?,1,18,0
4819,Are there at least one red objects ?,1,18,0
4820,Are there at least one gray objects ?,1,16,0
4821,Are there at least one blue cubes ?,1,24,0
4822,Are there at least one gray rubber spheres ?,1,24,0
4823,Are there at least one green objects ?,1,18,0
4824,Are there at least one red objects ?,1,22,0
4825,Are there at least one blue objects ?,1,22,0
4826,Are there at least one purple cubes ?,1,23,0
4827,Are there at least one red objects ?,1,22,0
4828,Are there at least one brown cubes ?,1,24,0
4829,Are there at least one gray objects ?,1,17,0
4830,Are there at least one brown objects ?,1,23,0
4831,Are there at least one gray objects ?,1,15,0
4832,Are there at least one blue objects ?,1,18,0
4833,Are there at least one gray spheres ?,0,22,0
4834,Are there at least one large gray cubes ?,1,18,0
4835,Are there at least one yellow rubber cubes ?,1,24,0
4836,Are there at least one green objects ?,1,22,0
4837,Are there at least one cyan objects ?,1,22,0
4838,Are there at least one brown cylinders ?,1,20,0
4839,Are there at least one large red metal spheres ?,1,22,0
4840,Are there at least one blue objects ?,1,23,0
4841,Are there at least one blue objects ?,1,24,0
4842,Are there at least one gray cubes ?,1,17,0
4843,Are there at least one blue objects ?,1,22,0
4844,Are there at least one brown objects ?,1,22,0
4845,Are there at least one large red cubes ?,1,23,0
4846,Are there at least one red objects ?,1,22,0
4847,Are there at least one brown cubes ?,1,20,0
4848,Are there at least one purple objects ?,1,20,0
4849,Are there at least one red objects ?,1,20,0
4850,Are there at least one purple spheres ?,1,22,0
4851,Are there at least one purple cubes ?,1,24,0
4852,Are there at least one cyan objects ?,1,24,0
4853,Are there at least one blue objects ?,1,23,0
4854,Are there at least one brown rubber cubes ?,1,24,0
4855,Are there at least one gray objects ?,1,22,0
4856,Are there at least one cyan spheres ?,1,24,0
4857,Are there at least one gray objects ?,1,18,0
4858,Are there at least one cyan cylinders ?,1,18,0
4859,Are there at least one blue objects ?,1,23,0
4860,Are there at least one yellow objects ?,1,18,0
4861,Are there at least one brown cubes ?,1,20,0
4862,Are there at least one yellow spheres ?,1,24,0
4863,Are there at least one cyan objects ?,1,22,0
4864,Are there at least one gray objects ?,1,22,0
4865,Are there at least one brown objects ?,0,22,0
4866,Are there at least one brown objects ?,0,22,0
4867,Are there at least one gray objects ?,1,22,0
4868,Are there at least one blue objects ?,0,22,0
4869,Are there at least one small red cubes ?,1,20,0
4870,Are there at least one brown objects ?,0,20,0
4871,Are there at least one brown objects ?,1,22,0
4872,Are there at least one red objects ?,1,23,0
4873,Are there at least one gray metal objects ?,1,17,0
4874,Are there at least one purple objects ?,1,22,0
4875,Are there at least one blue objects ?,1,23,0
4876,Are there at least one green cylinders ?,1,20,0
4877,Are there at least one cyan cubes ?,1,23,0
4878,Are there at least one green objects ?,1,18,0
4879,Are there at least one blue objects ?,1,22,0
4880,Are there at least one purple objects ?,1,22,0
4881,Are there at least one gray objects ?,1,20,0
4882,Are there at least one yellow objects ?,1,23,0
4883,Are there at least one green cubes ?,1,23,0
4884,Are there at least one red objects ?,1,20,0
4885,Are there at least one blue objects ?,1,24,0
4886,Are there at least one purple objects ?,1,17,0
4887,Are there at least one green objects ?,1,24,0
4888,Are there at least one large gray spheres ?,1,22,0
4889,Are there at least one small cyan cylinders ?,1,23,0
4890,Are there at least one green cylinders ?,1,23,0
4891,Are there at least one red objects ?,0,23,0
4892,Are there at least one gray objects ?,1,22,0
4893,Are there at least one gray spheres ?,1,24,0
4894,Are there at least one gray objects ?,0,20,0
4895,Are there at least one blue objects ?,1,23,0
4896,Are there at least one red objects ?,1,17,0
4897,Are there at least one cyan spheres ?,1,24,0
4898,Are there at least one purple objects ?,1,22,0
4899,Are there at least one brown objects ?,1,23,0
4900,Are there any cyan cylinders ?,1,22,0
4901,Are there any red objects ?,1,24,0
4902,Are there any blue objects ?,1,24,0
4903,Are there any brown objects ?,1,20,0
4904,Are there any brown cylinders ?,1,16,0
4905,Are there any blue objects ?,1,23,0
4906,Are there any gray cubes ?,1,20,0
4907,Are there any yellow cylinders ?,1,20,0
4908,Are there any brown cubes ?,1,20,0
4909,Are there any cyan objects ?,1,17,0
4910,Are there any large brown objects ?,1,22,0
4911,Are there any gray objects ?,1,17,0
4912,Are there any blue objects ?,0,24,0
4913,Are there any small cyan cylinders ?,1,18,0
4914,Are there any red cubes ?,1,20,0
4915,Are there any cyan cubes ?,1,24,0
4916,Are there any gray objects ?,1,22,0
4917,Are there any cyan objects ?,1,21,0
4918,Are there any red objects ?,1,20,0
4919,Are there any brown spheres ?,1,24,0
4920,Are there any blue objects ?,1,28,0
4921,Are there any red spheres ?,1,24,0
4922,Are there any blue spheres ?,1,24,0
4923,Are there any green cylinders ?,1,22,0
4924,Are there any cyan objects ?,1,24,0
4925,Are there any yellow cubes ?,1,24,0
4926,Are there any cyan rubber cylinders ?,1,23,0
4927,Are there any purple spheres ?,1,22,0
4928,Are there any cyan cubes ?,1,28,0
4929,Are there any gray objects ?,1,22,0
4930,Are there any gray rubber cylinders ?,1,23,0
4931,Are there any green objects ?,1,22,0
4932,Are there any purple objects ?,1,17,0
4933,Are there any cyan spheres ?,1,24,0
4934,Are there any purple objects ?,1,20,0
4935,Are there any blue objects ?,1,22,0
4936,Are there any brown spheres ?,1,20,0
4937,Are there any purple cubes ?,1,23,0
4938,Are there any red rubber cylinders ?,1,22,0
4939,Are there any yellow rubber objects ?,1,22,0
4940,Are there any green objects ?,1,23,0
4941,Are there any purple objects ?,1,28,0
4942,Are there any yellow objects ?,1,22,0
4943,Are there any cyan objects ?,1,24,0
4944,Are there any brown objects ?,1,17,0
4945,Are there any blue objects ?,0,18,0
4946,Are there any gray objects ?,1,22,0
4947,Are there any green objects ?,1,20,0
4948,Are there any red cylinders ?,1,16,0
4949,Are there any yellow cubes ?,1,24,0
4950,Are there any large blue objects ?,1,15,0
4951,Are there any gray spheres ?,1,22,0
4952,Are there any gray objects ?,1,20,0
4953,Are there any cyan objects ?,1,22,0
4954,Are there any cyan objects ?,1,22,0
4955,Are there any brown objects ?,1,20,0
4956,Are there any red objects ?,0,20,0
4957,Are there any gray objects ?,1,28,0
4958,Are there any yellow objects ?,1,20,0
4959,Are there any cyan cylinders ?,1,22,0
4960,Are there any cyan objects ?,1,18,0
4961,Are there any cyan objects ?,1,28,0
4962,Are there any gray cylinders ?,1,17,0
4963,Are there any yellow cubes ?,1,23,0
4964,Are there any yellow objects ?,1,24,0
4965,Are there any gray objects ?,1,20,0
4966,Are there any large yellow cylinders ?,1,18,0
4967,Are there any red objects ?,1,20,0
4968,Are there any gray cylinders ?,1,18,0
4969,Are there any cyan objects ?,0,18,0
4970,Are there any purple objects ?,1,28,0
4971,Are there any gray objects ?,1,28,0
4972,Are there any brown objects ?,1,22,0
4973,Are there any blue objects ?,1,17,0
4974,Are there any purple objects ?,1,17,0
4975,Are there any purple objects ?,1,22,0
4976,Are there any cyan cylinders ?,1,18,0
4977,Are there any green objects ?,1,28,0
4978,Are there any purple objects ?,0,17,0
4979,Are there any blue metal spheres ?,1,24,0
4980,Are there any cyan objects ?,1,22,0
4981,Are there any green cubes ?,1,24,0
4982,Are there any purple objects ?,0,23,0
4983,Are there any blue cylinders ?,1,22,0
4984,Are there any red objects ?,1,23,0
4985,Are there any small gray spheres ?,1,24,0
4986,Are there any brown objects ?,1,28,0
4987,Are there any green objects ?,0,17,0
4988,Are there any gray objects ?,1,28,0
4989,Are there any purple objects ?,1,22,0
4990,Are there any purple objects ?,1,24,0
4991,Are there any brown objects ?,1,22,0
4992,Are there any red cubes ?,1,20,0
4993,Are there any gray objects ?,1,22,0
4994,Are there any red objects ?,1,23,0
4995,Are there any green objects ?,1,22,0
4996,Are there any blue objects ?,1,18,0
4997,Are there any blue objects ?,1,22,0
4998,Are there any cyan objects ?,0,24,0
4999,Are there any yellow objects ?,1,20,0
5000,How many spheres are there ?,5,22,0
5001,How many rubber objects are there ?,2,22,0
5002,How many large objects are there ?,2,22,0
5003,How many cubes are there ?,2,23,0
5004,How many rubber objects are there ?,10,24,0
5005,How many small rubber cylinders are there ?,2,22,0
5006,How many small objects are there ?,2,22,0
5007,How many large purple objects are there ?,4,22,0
5008,How many large metal objects are there ?,2,17,0
5009,How many blue objects are there ?,2,15,0
5010,How many spheres are there ?,2,22,0
5011,How many brown cylinders are there ?,2,16,0
5012,How many small cubes are there ?,2,23,0
5013,How many small metal cubes are there ?,2,15,0
5014,How many rubber objects are there ?,2,24,0
5015,How many cyan objects are there ?,2,21,0
5016,How many green objects are there ?,3,18,0
5017,How many rubber objects are there ?,2,23,0
5018,How many rubber objects are there ?,4,22,0
5019,How many large objects are there ?,4,22,0
5020,How many purple objects are there ?,2,22,0
5021,How many rubber objects are there ?,2,23,0
5022,How many small blue objects are there ?,3,22,0
5023,How many metal objects are there ?,2,22,0
5024,How many small cylinders are there ?,2,23,0
5025,How many yellow objects are there ?,3,22,0
5026,How many yellow objects are there ?,2,14,0
5027,How many large objects are there ?,2,22,0
5028,How many cylinders are there ?,2,23,0
5029,How many green metal objects are there ?,2,16,0
5030,How many large metal cylinders are there ?,4,18,0
5031,How many small metal objects are there ?,6,17,0
5032,How many metal objects are there ?,3,20,0
5033,How many small objects are there ?,3,19,0
5034,How many cylinders are there ?,3,22,0
5035,How many purple cubes are there ?,3,24,0
5036,How many large cyan objects are there ?,2,18,0
5037,How many large rubber cubes are there ?,5,15,0
5038,How many brown objects are there ?,2,18,0
5039,How many metal objects are there ?,9,23,0
5040,How many cyan metal objects are there ?,3,24,0
5041,How many small objects are there ?,3,23,0
5042,How many spheres are there ?,3,25,0
5043,How many large metal objects are there ?,2,22,0
5044,How many yellow objects are there ?,4,18,0
5045,How many purple metal objects are there ?,4,17,0
5046,How many cubes are there ?,2,24,0
5047,How many metal objects are there ?,8,22,0
5048,How many blue rubber objects are there ?,3,22,0
5049,How many large cubes are there ?,3,20,0
5050,How many cubes are there ?,4,23,0
5051,How many cylinders are there ?,4,22,0
5052,How many cylinders are there ?,3,23,0
5053,How many rubber objects are there ?,2,22,0
5054,How many metal cylinders are there ?,2,14,0
5055,How many metal cylinders are there ?,2,17,0
5056,How many spheres are there ?,2,22,0
5057,How many cyan metal objects are there ?,3,23,0
5058,How many metal objects are there ?,2,22,0
5059,How many yellow objects are there ?,2,20,0
5060,How many spheres are there ?,3,22,0
5061,How many cubes are there ?,3,18,0
5062,How many large brown objects are there ?,2,22,0
5063,How many rubber objects are there ?,2,22,0
5064,How many large objects are there ?,5,22,0
5065,How many large objects are there ?,2,22,0
5066,How many cylinders are there ?,5,22,0
5067,How many small objects are there ?,5,24,0
5068,How many small rubber objects are there ?,3,20,0
5069,How many brown objects are there ?,5,20,0
5070,How many small objects are there ?,4,24,0
5071,How many cylinders are there ?,4,22,0
5072,How many metal objects are there ?,9,22,0
5073,How many blue rubber objects are there ?,3,17,0
5074,How many green objects are there ?,4,22,0
5075,How many yellow cylinders are there ?,3,18,0
5076,How many large yellow rubber objects are there ?,2,18,0
5077,How many spheres are there ?,5,22,0
5078,How many cyan objects are there ?,3,22,0
5079,How many red cubes are there ?,2,23,0
5080,How many small spheres are there ?,2,24,0
5081,How many brown objects are there ?,2,20,0
5082,How many small objects are there ?,7,22,0
5083,How many metal objects are there ?,6,18,0
5084,How many small cyan objects are there ?,2,22,0
5085,How many rubber objects are there ?,2,22,0
5086,How many small spheres are there ?,2,22,0
5087,How many small objects are there ?,2,22,0
5088,How many cyan objects are there ?,2,18,0
5089,How many blue spheres are there ?,2,17,0
5090,How many yellow objects are there ?,2,28,0
5091,How many rubber objects are there ?,7,23,0
5092,How many large cylinders are there ?,2,18,0
5093,How many spheres are there ?,6,22,0
5094,How many large objects are there ?,7,22,0
5095,How many rubber objects are there ?,2,22,0
5096,How many small objects are there ?,3,28,0
5097,How many large objects are there ?,4,23,0
5098,How many metal objects are there ?,2,22,0
5099,How many brown objects are there ?,6,23,0
5100,How many rubber cylinders are there ?,3,18,0
5101,How many large metal objects are there ?,2,22,0
5102,How many metal objects are there ?,4,15,0
5103,How many large cylinders are there ?,2,22,0
5104,How many small metal objects are there ?,2,18,0
5105,How many blue rubber objects are there ?,2,22,0
5106,How many cubes are there ?,6,28,0
5107,How many large metal objects are there ?,2,20,0
5108,How many cubes are there ?,4,28,0
5109,How many small objects are there ?,2,24,0
5110,How many small gray spheres are there ?,2,22,0
5111,How many small objects are there ?,2,24,0
5112,How many green spheres are there ?,2,14,0
5113,How many rubber objects are there ?,3,22,0
5114,How many green objects are there ?,2,22,0
5115,How many blue objects are there ?,4,15,0
5116,How many cubes are there ?,2,24,0
5117,How many blue cubes are there ?,2,23,0
5118,How many large red objects are there ?,3,15,0
5119,How many large objects are there ?,2,22,0
5120,How many small cylinders are there ?,2,18,0
5121,How many large red objects are there ?,2,22,0
5122,How many metal objects are there ?,3,23,0
5123,How many small rubber objects are there ?,2,23,0
5124,How many cubes are there ?,7,24,0
5125,How many brown rubber spheres are there ?,2,20,0
5126,How many purple objects are there ?,2,17,0
5127,How many cyan objects are there ?,3,24,0
5128,How many purple objects are there ?,3,17,0
5129,How many purple rubber objects are there ?,2,17,0
5130,How many rubber objects are there ?,9,22,0
5131,How many green spheres are there ?,2,22,0
5132,How many cubes are there ?,2,23,0
5133,How many large blue objects are there ?,2,24,0
5134,How many brown metal objects are there ?,3,20,0
5135,How many cylinders are there ?,2,18,0
5136,How many small metal cylinders are there ?,2,22,0
5137,How many metal objects are there ?,2,22,0
5138,How many small objects are there ?,2,16,0
5139,How many yellow objects are there ?,4,23,0
5140,How many small gray objects are there ?,2,15,0
5141,How many small cubes are there ?,2,23,0
5142,How many metal objects are there ?,2,18,0
5143,How many yellow objects are there ?,2,14,0
5144,How many spheres are there ?,5,22,0
5145,How many large objects are there ?,2,22,0
5146,How many large purple objects are there ?,2,22,0
5147,How many rubber objects are there ?,2,23,0
5148,How many small objects are there ?,2,23,0
5149,How many large rubber objects are there ?,4,22,0
5150,How many large objects are there ?,2,23,0
5151,How many yellow objects are there ?,3,18,0
5152,How many metal cubes are there ?,3,24,0
5153,How many metal objects are there ?,2,22,0
5154,How many brown objects are there ?,3,22,0
5155,How many cubes are there ?,2,28,0
5156,How many large spheres are there ?,3,22,0
5157,How many purple objects are there ?,2,20,0
5158,How many cylinders are there ?,3,23,0
5159,How many small cyan metal objects are there ?,3,22,0
5160,How many cylinders are there ?,5,18,0
5161,How many rubber cubes are there ?,2,24,0
5162,How many gray objects are there ?,2,22,0
5163,How many green spheres are there ?,4,22,0
5164,How many large objects are there ?,4,22,0
5165,How many small objects are there ?,4,18,0
5166,How many rubber cubes are there ?,2,23,0
5167,How many rubber objects are there ?,2,28,0
5168,How many brown objects are there ?,2,20,0
5169,How many rubber objects are there ?,7,22,0
5170,How many large blue cubes are there ?,2,23,0
5171,How many gray rubber objects are there ?,2,15,0
5172,How many metal cylinders are there ?,2,23,0
5173,How many metal objects are there ?,2,16,0
5174,How many small yellow objects are there ?,2,22,0
5175,How many purple objects are there ?,2,17,0
5176,How many cubes are there ?,4,23,0
5177,How many metal objects are there ?,2,23,0
5178,How many cylinders are there ?,3,19,0
5179,How many cyan metal objects are there ?,2,24,0
5180,How many small cylinders are there ?,3,22,0
5181,How many cylinders are there ?,3,22,0
5182,How many red objects are there ?,3,18,0
5183,How many brown objects are there ?,3,20,0
5184,How many large spheres are there ?,3,24,0
5185,How many rubber objects are there ?,6,23,0
5186,How many brown metal objects are there ?,2,20,0
5187,How many metal objects are there ?,5,18,0
5188,How many rubber objects are there ?,3,22,0
5189,How many cubes are there ?,2,23,0
5190,How many large objects are there ?,4,28,0
5191,How many small objects are there ?,4,22,0
5192,How many yellow spheres are there ?,2,20,0
5193,How many rubber objects are there ?,4,23,0
5194,How many large objects are there ?,2,20,0
5195,How many small objects are there ?,2,17,0
5196,How many large red objects are there ?,2,22,0
5197,How many purple rubber objects are there ?,2,22,0
5198,How many small objects are there ?,5,22,0
5199,How many metal objects are there ?,3,22,0
5200,How many gray rubber cylinders are there ?,2,18,0
5201,How many cylinders are there ?,2,22,0
5202,How many gray objects are there ?,2,22,0
5203,How many yellow objects are there ?,4,23,0
5204,How many cylinders are there ?,2,23,0
5205,How many small cylinders are there ?,2,22,0
5206,How many small objects are there ?,10,22,0
5207,How many metal objects are there ?,3,20,0
5208,How many rubber objects are there ?,2,28,0
5209,How many yellow objects are there ?,3,18,0
5210,How many rubber cubes are there ?,3,28,0
5211,How many metal objects are there ?,4,18,0
5212,How many green objects are there ?,2,14,0
5213,How many metal cylinders are there ?,3,22,0
5214,How many rubber objects are there ?,3,22,0
5215,How many small blue objects are there ?,3,22,0
5216,How many large rubber objects are there ?,2,23,0
5217,How many small spheres are there ?,2,22,0
5218,How many cubes are there ?,2,20,0
5219,How many small rubber objects are there ?,3,22,0
5220,How many metal cylinders are there ?,2,18,0
5221,How many metal objects are there ?,2,17,0
5222,How many cylinders are there ?,5,19,0
5223,How many rubber objects are there ?,4,15,0
5224,How many cyan cubes are there ?,3,28,0
5225,How many rubber objects are there ?,3,22,0
5226,How many purple objects are there ?,4,17,0
5227,How many small yellow rubber objects are there ?,2,19,0
5228,How many small objects are there ?,6,28,0
5229,How many metal objects are there ?,2,18,0
5230,How many cyan objects are there ?,2,17,0
5231,How many green metal objects are there ?,3,18,0
5232,How many small blue objects are there ?,2,15,0
5233,How many small cubes are there ?,2,18,0
5234,How many yellow objects are there ?,2,18,0
5235,How many purple cylinders are there ?,2,20,0
5236,How many small objects are there ?,4,18,0
5237,How many small objects are there ?,6,22,0
5238,How many metal spheres are there ?,2,24,0
5239,How many gray objects are there ?,2,17,0
5240,How many cylinders are there ?,2,20,0
5241,How many cylinders are there ?,4,17,0
5242,How many small objects are there ?,8,23,0
5243,How many cubes are there ?,4,28,0
5244,How many green rubber objects are there ?,2,22,0
5245,How many small cylinders are there ?,2,15,0
5246,How many rubber objects are there ?,2,22,0
5247,How many blue objects are there ?,3,22,0
5248,How many small objects are there ?,2,24,0
5249,How many large objects are there ?,3,24,0
5250,How many small objects are there ?,3,22,0
5251,How many gray objects are there ?,3,15,0
5252,How many cylinders are there ?,2,22,0
5253,How many rubber objects are there ?,6,22,0
5254,How many blue cubes are there ?,2,17,0
5255,How many small cubes are there ?,2,23,0
5256,How many metal objects are there ?,4,22,0
5257,How many spheres are there ?,3,22,0
5258,How many large objects are there ?,4,18,0
5259,How many rubber objects are there ?,2,22,0
5260,How many yellow rubber objects are there ?,2,22,0
5261,How many green cylinders are there ?,3,23,0
5262,How many cylinders are there ?,5,22,0
5263,How many gray objects are there ?,2,18,0
5264,How many small metal spheres are there ?,2,27,0
5265,How many small objects are there ?,2,20,0
5266,How many brown objects are there ?,2,23,0
5267,How many cyan objects are there ?,2,22,0
5268,How many gray objects are there ?,2,23,0
5269,How many large rubber objects are there ?,4,22,0
5270,How many brown objects are there ?,2,16,0
5271,How many cylinders are there ?,2,22,0
5272,How many small objects are there ?,5,20,0
5273,How many cylinders are there ?,3,18,0
5274,How many blue objects are there ?,2,24,0
5275,How many green rubber spheres are there ?,2,22,0
5276,How many red objects are there ?,2,18,0
5277,How many large purple rubber spheres are there ?,2,22,0
5278,How many large rubber objects are there ?,2,18,0
5279,How many large red spheres are there ?,2,22,0
5280,How many large objects are there ?,5,22,0
5281,How many spheres are there ?,2,22,0
5282,How many small objects are there ?,2,24,0
5283,How many purple objects are there ?,2,24,0
5284,How many purple objects are there ?,2,22,0
5285,How many rubber spheres are there ?,2,28,0
5286,How many large objects are there ?,2,15,0
5287,How many large objects are there ?,3,22,0
5288,How many large objects are there ?,5,18,0
5289,How many blue cylinders are there ?,2,22,0
5290,How many purple cylinders are there ?,2,15,0
5291,How many cylinders are there ?,4,25,0
5292,How many spheres are there ?,2,22,0
5293,How many metal objects are there ?,5,22,0
5294,How many large objects are there ?,2,22,0
5295,How many spheres are there ?,5,22,0
5296,How many small objects are there ?,3,22,0
5297,How many cylinders are there ?,4,22,0
5298,How many large objects are there ?,5,22,0
5299,How many brown cylinders are there ?,2,23,0
5300,How many gray objects are there ?,2,20,0
5301,How many small objects are there ?,2,23,0
5302,How many large metal objects are there ?,3,22,0
5303,How many large rubber objects are there ?,2,22,0
5304,How many small rubber objects are there ?,3,23,0
5305,How many brown objects are there ?,3,15,0
5306,How many spheres are there ?,3,24,0
5307,How many small cubes are there ?,2,23,0
5308,How many metal cylinders are there ?,4,22,0
5309,How many large objects are there ?,3,27,0
5310,How many metal cylinders are there ?,2,27,0
5311,How many metal cylinders are there ?,6,18,0
5312,How many small objects are there ?,2,28,0
5313,How many small cyan spheres are there ?,2,18,0
5314,How many rubber objects are there ?,2,28,0
5315,How many large green objects are there ?,2,22,0
5316,How many brown objects are there ?,2,22,0
5317,How many metal cubes are there ?,3,24,0
5318,How many spheres are there ?,3,22,0
5319,How many large rubber objects are there ?,2,22,0
5320,How many cyan metal objects are there ?,2,22,0
5321,How many large cylinders are there ?,2,18,0
5322,How many metal objects are there ?,5,22,0
5323,How many small objects are there ?,2,15,0
5324,How many rubber objects are there ?,2,22,0
5325,How many metal objects are there ?,2,22,0
5326,How many small objects are there ?,2,28,0
5327,How many red objects are there ?,2,22,0
5328,How many large cubes are there ?,2,23,0
5329,How many brown metal cubes are there ?,2,23,0
5330,How many brown cubes are there ?,3,18,0
5331,How many large rubber objects are there ?,2,22,0
5332,How many brown rubber cubes are there ?,2,18,0
5333,How many purple objects are there ?,2,22,0
5334,How many large rubber spheres are there ?,3,22,0
5335,How many yellow cylinders are there ?,2,16,0
5336,How many cubes are there ?,6,25,0
5337,How many spheres are there ?,2,25,0
5338,How many metal objects are there ?,2,24,0
5339,How many small spheres are there ?,2,22,0
5340,How many small objects are there ?,3,18,0
5341,How many large cubes are there ?,2,20,0
5342,How many small objects are there ?,2,28,0
5343,How many small yellow cubes are there ?,2,14,0
5344,How many yellow objects are there ?,3,18,0
5345,How many spheres are there ?,4,24,0
5346,How many green objects are there ?,4,14,0
5347,How many rubber objects are there ?,6,18,0
5348,How many metal objects are there ?,4,22,0
5349,What number of cubes are there ?,4,28,0
5350,What number of purple objects are there ?,2,20,0
5351,What number of cyan objects are there ?,2,28,0
5352,What number of yellow cubes are there ?,2,28,0
5353,What number of cubes are there ?,2,28,0
5354,What number of brown objects are there ?,3,20,0
5355,What number of cylinders are there ?,3,15,0
5356,What number of small spheres are there ?,2,24,0
5357,What number of small green metal objects are there ?,2,17,0
5358,What number of spheres are there ?,5,24,0
5359,What number of brown objects are there ?,3,20,0
5360,What number of large objects are there ?,2,14,0
5361,What number of spheres are there ?,5,22,0
5362,What number of spheres are there ?,4,24,0
