qid,gt_ans,pred_ans_blip,correctness_blip
1111,"[0, 2, 5, 4, 3, 1]","[2, 3, 5, 0, 4, 1]",0
1112,"[0, 2, 1, 4, 3]","[0, 2, 1, 4, 3]",1
1113,"[4, 1, 3, 0, 2, 5]","[5, 4, 0, 2, 1, 3]",0
1114,"[1, 3, 4, 2, 0]","[1, 2, 4, 0, 3]",0
1115,"[0, 4, 3, 1, 2]","[0, 4, 3, 1, 2]",1
1116,"[2, 0, 1, 4, 3]","[1, 0, 2, 4, 3]",0
1117,"[2, 4, 1, 3, 0, 5]","[5, 1, 2, 3, 4, 0]",0
1118,"[1, 2, 0]","[0, 1, 2]",0
1119,"[3, 2, 4, 1, 0, 5]","[3, 1, 2, 4, 5, 0]",0
1120,"[3, 2, 0, 1]","[0, 1, 2, 3]",0
1121,"[3, 0, 1, 2]","[0, 1, 2, 3]",0
1122,"[4, 5, 3, 0, 1, 2]","[1, 0, 3, 2, 4, 5]",0
1123,"[1, 2, 4, 3, 5, 0]","[5, 0, 2, 4, 3, 1]",0
1124,"[0, 1, 4, 3, 2]","[1, 4, 0, 3, 2]",0
1125,"[1, 0, 3, 4, 2]","[1, 0, 2, 3, 4]",0
1126,"[3, 8, 5, 4, 7, 2, 6, 1, 0]","[0, 2, 8, 4, 6, 7, 5, 3, 1]",0
1127,"[4, 6, 1, 7, 3, 2, 0, 5, 8]","[5, 7, 2, 4, 3, 8, 0, 1, 6]",0
1128,"[3, 0, 4, 1, 2]","[3, 0, 4, 1, 2]",1
1129,"[3, 0, 4, 2, 1]","[0, 2, 3, 4, 1]",0
1130,"[5, 4, 1, 3, 0, 2]","[3, 1, 0, 2, 4, 5]",0
1131,"[3, 1, 4, 2, 0]","[4, 3, 1, 0, 2]",0
1132,"[2, 1, 0, 3]","[1, 0, 3, 2]",0
1133,"[1, 0, 2]","[0, 1, 2]",0
1134,"[2, 0, 1, 3]","[3, 2, 0, 1]",0
1135,"[3, 2, 1, 0]","[0, 1, 3, 2]",0
1136,"[0, 2, 3, 1, 4]","[0, 2, 3, 1, 4]",1
1137,"[1, 0, 3, 2]","[0, 1, 2, 3]",0
1138,"[0, 3, 1, 2]","[0, 3, 2, 1]",0
1139,"[5, 0, 3, 1, 2, 4]","[5, 0, 3, 1, 2, 4]",1
1140,"[2, 0, 1]","[2, 1, 0]",0
1141,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
1142,"[2, 3, 4, 0, 1]","[1, 2, 3, 4, 0]",0
1143,"[1, 2, 3, 0]","[1, 2, 3, 0]",1
1144,"[1, 4, 3, 2, 0]","[1, 4, 3, 2, 0]",1
1145,"[3, 2, 0, 1]","[0, 1, 2, 3]",0
1146,"[3, 1, 2, 0]","[0, 3, 2, 1]",0
1147,"[0, 1, 2]","[0, 1, 2]",1
1148,"[0, 3, 4, 1, 2]","[0, 3, 4, 1, 2]",1
1149,"[2, 5, 3, 0, 1, 4]","[4, 5, 0, 1, 2, 3]",0
1150,"[0, 1, 4, 2, 6, 3, 5]","[0, 1, 4, 2, 6, 3, 5]",1
1151,"[1, 4, 3, 0, 2]","[2, 0, 3, 1, 4]",0
1152,"[2, 3, 1, 0]","[0, 1, 2, 3]",0
1153,"[9, 5, 8, 2, 0, 4, 3, 6, 7, 1]","[8, 9, 6, 7, 2, 5, 4, 1, 3, 0]",0
1154,"[0, 2, 1, 3]","[0, 2, 1, 3]",1
1155,"[5, 4, 2, 3, 6, 1, 0]","[3, 1, 2, 4, 5, 0, 6]",0
1156,"[3, 4, 0, 2, 1]","[1, 2, 3, 4, 0]",0
1157,"[1, 2, 3, 0]","[0, 1, 2, 3]",0
1158,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1159,"[1, 0, 2]","[0, 1, 2]",0
1160,"[4, 0, 1, 2, 3, 5]","[0, 2, 3, 5, 1, 4]",0
1161,"[1, 6, 5, 0, 2, 7, 3, 4]","[6, 0, 7, 5, 4, 3, 1, 2]",0
1162,"[0, 1, 2]","[1, 2, 0]",0
1163,"[2, 1, 0]","[2, 1, 0]",1
1164,"[3, 2, 0, 1]","[3, 0, 2, 1]",0
1165,"[2, 0, 1]","[0, 1, 2]",0
1166,"[2, 1, 0]","[0, 1, 2]",0
1167,"[0, 1, 5, 4, 2, 3]","[1, 5, 3, 2, 4, 0]",0
1168,"[1, 0, 2]","[0, 1, 2]",0
1169,"[8, 3, 0, 5, 6, 2, 1, 7, 4]","[0, 6, 2, 4, 7, 3, 5, 8, 1]",0
1170,"[5, 6, 1, 2, 4, 3, 0]","[5, 0, 1, 6, 2, 3, 4]",0
1171,"[5, 4, 1, 0, 3, 2]","[0, 2, 3, 4, 1, 5]",0
1172,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1173,"[1, 0, 2, 4, 5, 3]","[1, 0, 2, 4, 5, 3]",1
1174,"[4, 1, 3, 2, 0]","[3, 0, 1, 2, 4]",0
1175,"[2, 1, 0, 4, 3]","[0, 1, 2, 3, 4]",0
1176,"[0, 3, 6, 4, 5, 2, 1]","[5, 6, 0, 2, 4, 1, 3]",0
1177,"[1, 4, 2, 3, 0, 5]","[3, 4, 1, 2, 5, 0]",0
1178,"[2, 0, 1, 3]","[1, 0, 2, 3]",0
1179,"[1, 0, 2, 3]","[1, 2, 3, 0]",0
1180,"[2, 0, 1, 3]","[1, 2, 3, 0]",0
1181,"[1, 5, 2, 0, 3, 4, 6, 7]","[0, 3, 6, 7, 1, 2, 4, 5]",0
1182,"[2, 0, 1, 3, 5, 4]","[1, 0, 2, 5, 4, 3]",0
1183,"[4, 3, 1, 0, 2]","[3, 4, 0, 1, 2]",0
1184,"[2, 1, 6, 0, 3, 5, 4]","[0, 6, 1, 2, 4, 3, 5]",0
1185,"[4, 2, 1, 0, 3]","[0, 2, 3, 1, 4]",0
1186,"[3, 8, 1, 6, 2, 4, 0, 7, 5]","[1, 5, 6, 4, 0, 8, 2, 7, 3]",0
1187,"[1, 2, 0, 3]","[1, 2, 0, 3]",1
1188,"[1, 0, 4, 2, 5, 3]","[1, 0, 4, 2, 5, 3]",1
1189,"[3, 2, 1, 0, 4]","[0, 2, 1, 3, 4]",0
1190,"[3, 1, 0, 2, 5, 4]","[1, 5, 0, 2, 4, 3]",0
1191,"[0, 2, 1]","[0, 1, 2]",0
1192,"[5, 2, 3, 1, 4, 0]","[1, 2, 5, 3, 0, 4]",0
1193,"[2, 0, 1, 4, 3, 5]","[1, 2, 5, 4, 3, 0]",0
1194,"[0, 2, 1]","[1, 2, 0]",0
1195,"[2, 4, 3, 1, 0]","[0, 1, 3, 2, 4]",0
1196,"[1, 2, 0]","[1, 2, 0]",1
1197,"[4, 1, 2, 0, 3]","[4, 1, 2, 0, 3]",1
1198,"[2, 1, 0, 3]","[0, 3, 2, 1]",0
1199,"[1, 3, 2, 0]","[1, 3, 2, 0]",1
1200,"[1, 3, 4, 2, 0]","[1, 3, 4, 2, 0]",1
1201,"[3, 0, 4, 1, 2, 5]","[1, 3, 2, 5, 4, 0]",0
1202,"[5, 1, 6, 2, 0, 4, 3]","[0, 5, 3, 2, 6, 4, 1]",0
1203,"[2, 1, 4, 3, 5, 0]","[2, 1, 4, 3, 5, 0]",1
1204,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1205,"[2, 0, 1, 3]","[1, 3, 2, 0]",0
1206,"[1, 0, 5, 3, 2, 4]","[0, 5, 2, 1, 3, 4]",0
1207,"[2, 3, 0, 1, 4]","[1, 0, 4, 2, 3]",0
1208,"[4, 3, 2, 1, 5, 7, 0, 6]","[1, 3, 4, 6, 7, 2, 0, 5]",0
1209,"[1, 2, 0, 3, 4]","[0, 2, 1, 3, 4]",0
1210,"[0, 2, 1]","[0, 2, 1]",1
1211,"[8, 9, 4, 6, 5, 7, 3, 0, 2, 1]","[2, 4, 9, 6, 7, 8, 3, 1, 0, 5]",0
1212,"[4, 2, 0, 3, 1]","[1, 3, 2, 4, 0]",0
1213,"[1, 2, 3, 0]","[0, 3, 2, 1]",0
1214,"[1, 0, 2]","[2, 1, 0]",0
1215,"[3, 1, 0, 4, 2]","[4, 3, 2, 0, 1]",0
1216,"[1, 0, 2]","[0, 2, 1]",0
1217,"[4, 0, 3, 1, 2]","[1, 0, 3, 4, 2]",0
1218,"[3, 1, 0, 2]","[2, 0, 3, 1]",0
1219,"[1, 2, 3, 0]","[0, 3, 2, 1]",0
1220,"[0, 2, 1]","[0, 1, 2]",0
1221,"[3, 1, 0, 2]","[1, 2, 3, 0]",0
1222,"[0, 1, 4, 5, 2, 3]","[1, 0, 5, 3, 2, 4]",0
1223,"[2, 0, 4, 3, 5, 1]","[0, 2, 1, 4, 3, 5]",0
1224,"[6, 1, 4, 7, 2, 8, 5, 0, 3]","[3, 8, 7, 1, 0, 2, 4, 6, 5]",0
1225,"[0, 3, 1, 2]","[0, 1, 3, 2]",0
1226,"[0, 1, 2]","[0, 1, 2]",1
1227,"[0, 2, 1]","[2, 1, 0]",0
1228,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1
1229,"[3, 1, 0, 2]","[2, 1, 0, 3]",0
1230,"[3, 0, 1, 5, 4, 2, 6]","[0, 1, 5, 6, 2, 4, 3]",0
1231,"[1, 3, 2, 4, 0, 5]","[1, 3, 2, 4, 0, 5]",1
1232,"[4, 2, 0, 1, 3]","[1, 2, 3, 4, 0]",0
1233,"[1, 0, 2]","[0, 1, 2]",0
1234,"[1, 0, 2]","[0, 1, 2]",0
1235,"[0, 2, 1]","[0, 1, 2]",0
1236,"[0, 1, 2]","[0, 1, 2]",1
1237,"[4, 3, 2, 1, 0]","[0, 4, 1, 2, 3]",0
1238,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1239,"[0, 1]","[1, 0]",0
1240,"[2, 7, 0, 6, 5, 4, 1, 9, 8, 3]","[2, 9, 7, 5, 8, 4, 6, 1, 3, 0]",0
1241,"[0, 3, 1, 2, 4]","[0, 3, 1, 2, 4]",1
1242,"[0, 2, 4, 1, 3]","[2, 4, 0, 3, 1]",0
1243,"[0, 1, 2]","[0, 1, 2]",1
1244,"[4, 2, 0, 1, 3]","[1, 0, 2, 3, 4]",0
1245,"[0, 5, 4, 1, 6, 2, 3]","[0, 5, 4, 1, 6, 2, 3]",1
1246,"[2, 4, 5, 0, 3, 1]","[2, 4, 5, 0, 3, 1]",1
1247,"[5, 1, 3, 0, 4, 2, 6]","[2, 4, 5, 1, 6, 0, 3]",0
1248,"[3, 1, 0, 4, 2]","[0, 4, 1, 3, 2]",0
1249,"[1, 4, 0, 2, 3]","[0, 2, 4, 1, 3]",0
1250,"[2, 0, 1]","[2, 1, 0]",0
1251,"[5, 0, 1, 3, 2, 4]","[5, 0, 1, 3, 2, 4]",1
1252,"[0, 5, 2, 6, 1, 4, 3]","[0, 5, 1, 4, 2, 3, 6]",0
1253,"[4, 3, 1, 0, 2, 5]","[0, 5, 4, 3, 1, 2]",0
1254,"[0, 1, 3, 2]","[0, 2, 3, 1]",0
1255,"[5, 4, 0, 1, 3, 2]","[5, 4, 0, 1, 3, 2]",1
1256,"[4, 3, 5, 2, 1, 0]","[1, 0, 3, 4, 5, 2]",0
1257,"[2, 1, 3, 0, 4]","[2, 1, 3, 0, 4]",1
1258,"[2, 0, 1]","[0, 1, 2]",0
1259,"[4, 1, 2, 5, 3, 0]","[4, 1, 2, 5, 3, 0]",1
1260,"[0, 5, 4, 1, 3, 2]","[2, 0, 3, 4, 1, 5]",0
1261,"[3, 2, 4, 6, 0, 5, 1]","[5, 4, 3, 2, 1, 6, 0]",0
1262,"[2, 0, 1]","[0, 2, 1]",0
1263,"[2, 6, 3, 0, 1, 4, 5]","[1, 0, 6, 2, 3, 5, 4]",0
1264,"[5, 1, 0, 3, 2, 4]","[0, 1, 3, 2, 4, 5]",0
1265,"[5, 8, 9, 1, 4, 0, 6, 7, 2, 3]","[5, 8, 9, 1, 4, 0, 6, 7, 2, 3]",1
1266,"[0, 1, 2]","[1, 2, 0]",0
1267,"[2, 3, 4, 1, 0]","[3, 0, 1, 2, 4]",0
1268,"[1, 5, 3, 2, 4, 0]","[2, 0, 1, 4, 3, 5]",0
1269,"[0, 2, 1]","[1, 2, 0]",0
1270,"[3, 0, 1, 2]","[0, 2, 1, 3]",0
1271,"[5, 3, 4, 0, 1, 2]","[0, 3, 2, 1, 5, 4]",0
1272,"[0, 5, 2, 3, 1, 4]","[0, 5, 2, 3, 1, 4]",1
1273,"[0, 1, 2]","[0, 1, 2]",1
1274,"[2, 1, 3, 4, 0]","[0, 3, 2, 1, 4]",0
1275,"[0, 2, 5, 1, 4, 3]","[0, 2, 5, 1, 4, 3]",1
1276,"[1, 0, 3, 2]","[0, 1, 2, 3]",0
1277,"[2, 0, 1, 3]","[3, 0, 2, 1]",0
1278,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1279,"[4, 1, 2, 0, 5, 3]","[4, 1, 2, 0, 5, 3]",1
1280,"[3, 5, 0, 4, 1, 2]","[2, 0, 5, 3, 1, 4]",0
1281,"[2, 1, 0, 3, 4]","[4, 0, 1, 2, 3]",0
1282,"[2, 3, 1, 0]","[2, 1, 3, 0]",0
1283,"[3, 0, 1, 2]","[0, 3, 2, 1]",0
1284,"[1, 3, 2, 0]","[1, 2, 3, 0]",0
1285,"[5, 3, 2, 1, 6, 4, 0]","[0, 2, 6, 4, 5, 3, 1]",0
1286,"[4, 1, 2, 8, 4, 0, 4, 3, 5, 7]","[4, 1, 2, 8, 4, 0, 4, 3, 5, 7]",1
1287,"[4, 1, 0, 2, 3]","[0, 3, 1, 2, 4]",0
1288,"[3, 1, 2, 0, 4]","[3, 1, 2, 0, 4]",1
1289,"[3, 5, 2, 0, 6, 1, 4]","[3, 5, 2, 0, 6, 1, 4]",1
1290,"[3, 2, 6, 5, 4, 8, 0, 1, 7]","[2, 3, 7, 4, 8, 1, 0, 6, 5]",0
1291,"[0, 2, 1, 4, 3]","[0, 2, 3, 4, 1]",0
1292,"[2, 0, 1]","[0, 2, 1]",0
1293,"[1, 0, 2, 3]","[1, 2, 3, 0]",0
1294,"[2, 0, 1]","[1, 0, 2]",0
1295,"[0, 2, 1, 3]","[0, 2, 3, 1]",0
1296,"[5, 9, 2, 3, 4, 7, 8, 0, 1, 6]","[9, 4, 7, 1, 2, 0, 3, 6, 5, 8]",0
1297,"[1, 2, 0]","[0, 2, 1]",0
1298,"[3, 2, 0, 1]","[2, 1, 3, 0]",0
1299,"[5, 0, 1, 2, 3, 4, 6]","[5, 0, 1, 2, 3, 4, 6]",1
1300,"[2, 1, 0, 3]","[0, 2, 3, 1]",0
1301,"[1, 0, 2]","[2, 1, 0]",0
1302,"[2, 7, 6, 5, 3, 0, 4, 1]","[2, 7, 6, 5, 3, 0, 4, 1]",1
1303,"[2, 1, 0, 3]","[0, 1, 3, 2]",0
1304,"[0, 6, 3, 2, 1, 5, 4]","[0, 6, 3, 2, 1, 5, 4]",1
1305,"[1, 3, 4, 0, 2]","[4, 1, 3, 2, 0]",0
1306,"[1, 0, 3, 2]","[2, 0, 3, 1]",0
1307,"[0, 1, 3, 2]","[0, 1, 3, 2]",1
1308,"[2, 6, 1, 4, 0, 5, 3]","[1, 6, 0, 4, 3, 2, 5]",0
1309,"[3, 4, 2, 1, 0]","[0, 1, 3, 2, 4]",0
1310,"[1, 2, 4, 0, 3]","[0, 3, 2, 4, 1]",0
1311,"[0, 2, 3, 1]","[0, 2, 1, 3]",0
1312,"[2, 3, 0, 1]","[1, 0, 2, 3]",0
1313,"[3, 4, 5, 0, 2, 1]","[1, 3, 5, 2, 4, 0]",0
1314,"[1, 0, 2]","[1, 2, 0]",0
1315,"[2, 1, 0]","[0, 2, 1]",0
1316,"[3, 1, 0, 2]","[1, 2, 3, 0]",0
1317,"[1, 3, 4, 0, 2]","[1, 3, 4, 0, 2]",1
1318,"[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",1
1319,"[1, 5, 0, 3, 2, 4, 6]","[0, 2, 5, 1, 4, 6, 3]",0
1320,"[3, 5, 4, 1, 0, 2]","[0, 5, 1, 2, 3, 4]",0
1321,"[0, 3, 4, 2, 1]","[0, 2, 3, 1, 4]",0
1322,"[0, 1, 4, 3, 2]","[2, 1, 4, 3, 0]",0
1323,"[0, 1, 2, 3]","[0, 1, 2, 3]",1
1324,"[4, 2, 3, 1, 5, 0]","[3, 4, 0, 2, 5, 1]",0
1325,"[1, 2, 0]","[1, 2, 0]",1
1326,"[1, 3, 0, 2, 4]","[1, 3, 0, 2, 4]",1
1327,"[2, 0, 1]","[0, 1, 2]",0
1328,"[3, 2, 1, 0]","[0, 1, 2, 3]",0
1329,"[1, 0, 3, 2]","[1, 0, 3, 2]",1
1330,"[0, 2, 1]","[1, 2, 0]",0
1331,"[1, 0, 6, 4, 3, 5, 7, 2]","[3, 2, 4, 7, 6, 0, 5, 1]",0
1332,"[0, 2, 1, 5, 3, 4]","[0, 5, 2, 1, 3, 4]",0
1333,"[1, 2, 0, 3]","[3, 1, 2, 0]",0
1334,"[6, 2, 4, 3, 0, 9, 1, 8, 5, 7]","[0, 9, 3, 5, 1, 7, 4, 2, 6, 8]",0
1335,"[3, 2, 0, 1, 5, 4]","[3, 5, 0, 4, 1, 2]",0
1336,"[1, 0, 2]","[0, 2, 1]",0
1337,"[2, 0, 1]","[0, 1, 2]",0
1338,"[2, 0, 1]","[0, 1, 2]",0
1339,"[2, 3, 0, 1]","[0, 1, 3, 2]",0
1340,"[0, 1, 2]","[0, 1, 2]",1
1341,"[2, 1, 5, 3, 0, 4]","[2, 1, 0, 5, 4, 3]",0
1342,"[1, 2, 0, 4, 3]","[1, 2, 0, 4, 3]",1
1343,"[3, 0, 4, 2, 1]","[4, 0, 2, 1, 3]",0
1344,"[0, 6, 2, 5, 4, 3, 1]","[0, 3, 2, 4, 1, 6, 5]",0
1345,"[2, 0, 1, 4, 3]","[2, 4, 3, 1, 0]",0
1346,"[4, 6, 0, 1, 2, 5, 3]","[4, 6, 0, 1, 2, 5, 3]",1
1347,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1348,"[4, 6, 0, 1, 3, 2, 5]","[2, 1, 4, 3, 5, 0, 6]",0
1349,"[2, 0, 3, 1]","[0, 3, 2, 1]",0
1350,"[3, 0, 2, 1]","[2, 1, 3, 0]",0
1351,"[0, 3, 2, 4, 5, 1]","[0, 3, 2, 4, 5, 1]",1
1352,"[5, 2, 3, 4, 0, 1, 6]","[1, 2, 0, 6, 3, 4, 5]",0
1353,"[1, 0, 2, 3]","[1, 0, 2, 3]",1
1354,"[2, 1, 0, 3]","[0, 1, 3, 2]",0
1355,"[2, 0, 1, 3]","[0, 2, 3, 1]",0
1356,"[3, 1, 0, 2, 4]","[1, 2, 3, 4, 0]",0
1357,"[0, 2, 1]","[2, 1, 0]",0
1358,"[0, 1, 3, 2]","[1, 0, 2, 3]",0
1359,"[3, 4, 0, 2, 1]","[0, 4, 2, 3, 1]",0
1360,"[3, 2, 1, 0]","[1, 0, 2, 3]",0
1361,"[4, 0, 3, 1, 5, 2]","[1, 2, 5, 0, 3, 4]",0
1362,"[2, 0, 1, 3]","[3, 1, 2, 0]",0
1363,"[0, 2, 1, 3]","[0, 1, 2, 3]",0
1364,"[0, 3, 4, 5, 2, 1]","[5, 0, 2, 3, 1, 4]",0
1365,"[5, 0, 1, 4, 2, 6, 3, 8, 7]","[5, 0, 1, 4, 2, 6, 3, 8, 7]",1
1366,"[3, 0, 2, 1]","[0, 1, 3, 2]",0
1367,"[6, 4, 1, 7, 2, 0, 5, 3]","[1, 4, 5, 7, 2, 0, 3, 6]",0
1368,"[0, 1, 4, 3, 2]","[1, 2, 3, 4, 0]",0
1369,"[0, 3, 2, 1]","[0, 3, 2, 1]",1
1370,"[1, 0, 3, 4, 2]","[0, 3, 4, 1, 2]",0
1371,"[2, 4, 0, 3, 1]","[0, 4, 2, 1, 3]",0
1372,"[1, 3, 0, 2, 4]","[2, 4, 0, 3, 1]",0
1373,"[1, 2, 0]","[0, 1, 2]",0
1374,"[2, 0, 3, 1]","[1, 3, 2, 0]",0
1375,"[2, 1, 3, 0]","[2, 1, 3, 0]",1
1376,"[3, 1, 4, 2, 0]","[1, 2, 3, 0, 4]",0
1377,"[5, 4, 1, 6, 2, 3, 0, 7]","[7, 6, 1, 3, 4, 5, 2, 0]",0
1378,"[1, 2, 0]","[0, 1, 2]",0
1379,"[2, 0, 1, 3]","[1, 3, 2, 0]",0
1380,"[1, 2, 3, 0]","[0, 3, 2, 1]",0
1381,"[1, 0, 2, 3, 4]","[0, 3, 2, 4, 1]",0
1382,"[0, 2, 1]","[2, 1, 0]",0
1383,"[2, 1, 0]","[1, 2, 0]",0
1384,"[4, 1, 2, 3, 0]","[1, 0, 3, 2, 4]",0
1385,"[3, 6, 0, 5, 2, 1, 4]","[1, 0, 3, 2, 5, 6, 4]",0
1386,"[1, 3, 4, 2, 0]","[0, 1, 2, 4, 3]",0
1387,"[2, 1, 0, 5, 4, 3]","[1, 5, 4, 2, 3, 0]",0
1388,"[3, 2, 1, 0]","[1, 2, 3, 0]",0
1389,"[1, 2, 0, 3, 5, 4]","[1, 2, 0, 3, 5, 4]",1
1390,"[1, 0, 3, 2]","[3, 1, 2, 0]",0
1391,"[1, 0, 2, 3, 5, 4]","[1, 0, 2, 3, 5, 4]",1
1392,"[2, 5, 3, 6, 4, 1, 0]","[1, 2, 5, 4, 0, 6, 3]",0
1393,"[2, 5, 1, 4, 0, 3]","[5, 3, 1, 2, 4, 0]",0
1394,"[4, 1, 3, 0, 2]","[4, 1, 2, 3, 0]",0
1395,"[2, 0, 1]","[2, 1, 0]",0
1396,"[1, 0, 2]","[0, 1, 2]",0
1397,"[0, 2, 1]","[1, 2, 0]",0
1398,"[4, 5, 1, 0, 3, 2]","[0, 1, 3, 2, 4, 5]",0
1399,"[3, 2, 0, 1]","[1, 0, 3, 2]",0
1400,"[2, 4, 5, 3, 0, 1]","[2, 4, 5, 3, 0, 1]",1
1401,"[5, 7, 0, 1, 6, 3, 4, 2]","[5, 7, 0, 1, 6, 3, 4, 2]",1
1402,"[2, 3, 1, 0]","[1, 0, 3, 2]",0
1403,"[2, 3, 0, 1]","[1, 0, 2, 3]",0
1404,"[0, 1, 2]","[0, 1, 2]",1
1405,"[0, 1, 4, 2, 3]","[0, 1, 2, 3, 4]",0
1406,"[6, 0, 3, 2, 4, 1, 5]","[6, 0, 3, 2, 4, 1, 5]",1
1407,"[3, 0, 6, 5, 2, 4, 1, 7]","[1, 2, 5, 3, 4, 7, 0, 6]",0
1408,"[1, 2, 0, 3, 6, 5, 4, 7]","[1, 2, 0, 3, 6, 5, 4, 7]",1
1409,"[2, 4, 3, 5, 1, 0, 6]","[2, 4, 3, 5, 1, 0, 6]",1
1410,"[2, 1, 4, 0, 3]","[2, 0, 3, 4, 1]",0
1411,"[0, 1, 2]","[0, 2, 1]",0
1412,"[0, 2, 1, 3, 4]","[2, 3, 4, 1, 0]",0
1413,"[1, 2, 0, 3]","[1, 0, 2, 3]",0
1414,"[1, 2, 3, 4, 0]","[1, 2, 3, 4, 0]",1
1415,"[0, 3, 2, 1]","[1, 2, 3, 0]",0
1416,"[2, 6, 3, 1, 5, 4, 7, 0]","[3, 4, 1, 7, 0, 5, 6, 2]",0
1417,"[2, 0, 1]","[2, 1, 0]",0
1418,"[3, 2, 0, 1]","[0, 1, 2, 3]",0
1419,"[0, 2, 4, 3, 5, 1]","[0, 2, 4, 3, 5, 1]",1
1420,"[3, 0, 2, 1]","[0, 1, 3, 2]",0
1421,"[2, 1, 0]","[0, 1, 2]",0
1422,"[3, 2, 1, 0]","[0, 1, 3, 2]",0
1423,"[2, 1, 5, 3, 4, 0]","[1, 4, 5, 2, 3, 0]",0
1424,"[1, 0, 2, 3]","[0, 2, 3, 1]",0
1425,"[1, 2, 4, 3, 0]","[1, 2, 4, 3, 0]",1
1426,"[1, 0, 2]","[2, 1, 0]",0
1427,"[1, 2, 0]","[1, 2, 0]",1
1428,"[9, 8, 1, 7, 3, 2, 6, 0, 4, 5]","[7, 9, 1, 8, 2, 4, 3, 5, 6, 0]",0
1429,"[1, 0, 3, 2, 4]","[1, 0, 3, 2, 4]",1
1430,"[2, 1, 0, 3]","[2, 3, 1, 0]",0
1431,"[0, 2, 3, 1]","[0, 2, 3, 1]",1
1432,"[2, 0, 4, 11, 12, 8, 1, 7, 3, 6, 10, 5, 9]","[10, 11, 5, 12, 2, 1, 6, 3, 4, 8, 7, 0, 9]",0
1433,"[1, 0, 3, 4, 2]","[4, 0, 2, 3, 1]",0
1434,"[1, 4, 3, 2, 0]","[0, 3, 1, 4, 2]",0
1435,"[0, 2, 1, 3]","[2, 1, 3, 0]",0
1436,"[2, 1, 0]","[0, 2, 1]",0
1437,"[1, 2, 0]","[1, 2, 0]",1
1438,"[4, 1, 0, 2, 3]","[0, 4, 1, 2, 3]",0
1439,"[0, 2, 1]","[0, 2, 1]",1
1440,"[5, 2, 1, 3, 4, 0]","[5, 2, 1, 3, 4, 0]",1
1441,"[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4]",1
1442,"[0, 1, 2]","[0, 1, 2]",1
1443,"[0, 2, 1]","[0, 1, 2]",0
1444,"[0, 4, 1, 2, 3]","[0, 4, 1, 2, 3]",1
1445,"[2, 5, 3, 4, 0, 1]","[2, 5, 3, 4, 0, 1]",1
1446,"[1, 2, 6, 8, 3, 0, 5, 9, 7, 10, 11, 4]","[1, 2, 6, 8, 3, 0, 5, 9, 7, 10, 11, 4]",1
1447,"[4, 0, 1, 2, 3]","[4, 0, 2, 1, 3]",0
1448,"[0, 2, 3, 4, 1]","[0, 2, 3, 4, 1]",1
1449,"[3, 1, 2, 0]","[1, 2, 0, 3]",0
1450,"[1, 3, 0, 2]","[0, 3, 1, 2]",0
1451,"[0, 1, 3, 2]","[0, 1, 3, 2]",1
1452,"[9, 3, 0, 7, 10, 8, 2, 6, 1, 5, 4]","[6, 10, 8, 1, 9, 2, 4, 0, 7, 3, 5]",0
1453,"[3, 1, 2, 5, 0, 4]","[0, 2, 1, 3, 5, 4]",0
1454,"[5, 0, 4, 3, 1, 2]","[5, 1, 2, 4, 3, 0]",0
1455,"[4, 3, 2, 0, 1]","[0, 3, 2, 1, 4]",0
1456,"[0, 1, 2]","[0, 1, 2]",1
1457,"[2, 1, 4, 3, 5, 0]","[2, 1, 4, 3, 5, 0]",1
1458,"[3, 0, 2, 1]","[1, 0, 2, 3]",0
1459,"[1, 0, 2]","[0, 2, 1]",0
1460,"[2, 4, 1, 0, 3]","[2, 4, 1, 0, 3]",1
1461,"[1, 6, 0, 5, 2, 4, 3]","[5, 0, 6, 1, 3, 2, 4]",0
1462,"[3, 2, 0, 1]","[2, 3, 1, 0]",0
1463,"[6, 0, 2, 4, 1, 5, 3]","[0, 5, 2, 4, 6, 3, 1]",0
1464,"[8, 0, 3, 6, 1, 7, 10, 5, 2, 9, 4]","[0, 3, 1, 7, 6, 5, 4, 8, 10, 2, 9]",0
1465,"[1, 5, 3, 8, 2, 4, 7, 6, 0]","[3, 1, 2, 8, 7, 0, 4, 6, 5]",0
1466,"[0, 2, 1]","[0, 2, 1]",1
1467,"[3, 1, 0, 5, 2, 4]","[4, 0, 1, 3, 2, 5]",0
1468,"[1, 2, 4, 3, 0]","[0, 3, 4, 2, 1]",0
1469,"[0, 2, 1]","[0, 2, 1]",1
1470,"[3, 2, 1, 0, 4, 5]","[4, 5, 3, 1, 2, 0]",0
1471,"[1, 4, 3, 0, 2, 5]","[1, 5, 3, 0, 2, 4]",0
1472,"[1, 4, 0, 3, 2]","[1, 0, 2, 3, 4]",0
1473,"[3, 0, 4, 1, 2]","[1, 2, 0, 3, 4]",0
