index,sub_index,filenumber,qid,question,origanswer,generatedanswer,correctness
40065,64,22,7747475,Choose the correct order of the events?,0,0,1
40066,65,22,7747479,Choose the correct order of the events?,3,0,0
40067,66,22,7748006,Choose the correct order of the events?,1,0,0
40068,67,22,7748434,Choose the correct order of the events?,3,0,0
40069,68,22,7748774,Choose the correct order of the events?,1,0,0
40070,69,22,7748946,Choose the correct order of the events?,0,0,1
40071,70,22,774930,Choose the correct order of the events?,2,0,0
40072,71,22,7749363,Choose the correct order of the events?,2,0,0
40073,72,22,7749399,Choose the correct order of the events?,1,0,0
40074,73,22,7749800,Choose the correct order of the events?,0,0,1
40075,74,22,775119,Choose the correct order of the events?,2,0,0
40076,75,22,7752060,Choose the correct order of the events?,2,0,0
40077,76,22,7752064,Choose the correct order of the events?,2,0,0
40078,77,22,7752067,Choose the correct order of the events?,3,0,0
40079,78,22,7752252,Choose the correct order of the events?,1,0,0
40080,79,22,7753036,Choose the correct order of the events?,1,0,0
40081,80,22,7753114,Choose the correct order of the events?,0,0,1
40082,81,22,7753118,Choose the correct order of the events?,1,0,0
40083,82,22,7753177,Choose the correct order of the events?,3,0,0
40084,83,22,7753450,Choose the correct order of the events?,3,0,0
40085,84,22,7753532,Choose the correct order of the events?,0,0,1
40086,85,22,775377,Choose the correct order of the events?,2,0,0
40087,86,22,775392,Choose the correct order of the events?,0,0,1
40088,87,22,7754089,Choose the correct order of the events?,3,0,0
40089,88,22,775502,Choose the correct order of the events?,0,0,1
40090,89,22,775526,Choose the correct order of the events?,1,0,0
40091,90,22,775529,Choose the correct order of the events?,0,0,1
40092,91,22,7755663,Choose the correct order of the events?,0,0,1
40093,92,22,7755910,Choose the correct order of the events?,3,0,0
40094,93,22,77562,Choose the correct order of the events?,1,0,0
40095,94,22,7756442,Choose the correct order of the events?,3,0,0
40096,95,22,7756582,Choose the correct order of the events?,1,0,0
40097,96,22,7756681,Choose the correct order of the events?,0,0,1
40098,97,22,7756754,Choose the correct order of the events?,1,0,0
40099,98,22,7757037,Choose the correct order of the events?,1,0,0
40100,99,22,7757082,Choose the correct order of the events?,0,0,1
40101,100,22,7757159,Choose the correct order of the events?,0,0,1
40102,101,22,7758369,Choose the correct order of the events?,2,0,0
40103,102,22,7758370,Choose the correct order of the events?,2,0,0
40104,103,22,7758522,Choose the correct order of the events?,3,0,0
40105,104,22,7758585,Choose the correct order of the events?,0,0,1
40106,105,22,7758586,Choose the correct order of the events?,0,0,1
40107,106,22,7758658,Choose the correct order of the events?,3,0,0
40108,107,22,7758773,Choose the correct order of the events?,3,0,0
40109,108,22,7758846,Choose the correct order of the events?,3,0,0
40110,109,22,775905,Choose the correct order of the events?,2,0,0
40111,110,22,7759159,Choose the correct order of the events?,2,0,0
40112,111,22,7759369,Choose the correct order of the events?,3,0,0
40113,112,22,7759494,Choose the correct order of the events?,3,0,0
40114,113,22,7759826,Choose the correct order of the events?,1,0,0
40115,114,22,776039,Choose the correct order of the events?,1,0,0
40116,115,22,7761324,Choose the correct order of the events?,2,0,0
40117,116,22,7761712,Choose the correct order of the events?,2,0,0
40118,117,22,7762398,Choose the correct order of the events?,2,0,0
40119,118,22,77625,Choose the correct order of the events?,1,0,0
40120,119,22,7762648,Choose the correct order of the events?,0,0,1
40121,120,22,77629,Choose the correct order of the events?,1,0,0
40122,121,22,77635,Choose the correct order of the events?,1,0,0
40123,122,22,776404,Choose the correct order of the events?,1,0,0
40124,123,22,776502,Choose the correct order of the events?,2,0,0
40125,124,22,776535,Choose the correct order of the events?,3,0,0
40126,125,22,77654,Choose the correct order of the events?,0,0,1
40127,126,22,776583,Choose the correct order of the events?,0,0,1
40128,127,22,776853,Choose the correct order of the events?,1,0,0
40129,128,22,7769457,Choose the correct order of the events?,0,0,1
40130,129,22,7769505,Choose the correct order of the events?,2,0,0
40131,130,22,7769613,Choose the correct order of the events?,2,0,0
40132,131,22,7770712,Choose the correct order of the events?,2,0,0
40133,132,22,7770927,Choose the correct order of the events?,3,0,0
40134,133,22,7771337,Choose the correct order of the events?,0,0,1
40135,134,22,777347,Choose the correct order of the events?,2,0,0
40136,135,22,7773868,Choose the correct order of the events?,0,0,1
40137,136,22,7774154,Choose the correct order of the events?,2,0,0
40138,137,22,7774259,Choose the correct order of the events?,3,0,0
40139,138,22,7774393,Choose the correct order of the events?,1,0,0
40140,139,22,7775571,Choose the correct order of the events?,3,0,0
40141,140,22,7776664,Choose the correct order of the events?,1,0,0
40142,141,22,7776726,Choose the correct order of the events?,3,0,0
40143,142,22,7776860,Choose the correct order of the events?,2,0,0
40144,143,22,7777165,Choose the correct order of the events?,1,0,0
40145,144,22,7777230,Choose the correct order of the events?,2,0,0
40146,145,22,777732,Choose the correct order of the events?,3,0,0
40147,146,22,7777358,Choose the correct order of the events?,2,0,0
40148,147,22,7777408,Choose the correct order of the events?,3,0,0
40149,148,22,777797,Choose the correct order of the events?,0,0,1
40150,149,22,7778245,Choose the correct order of the events?,3,0,0
40151,150,22,7778254,Choose the correct order of the events?,3,0,0
40152,151,22,7778319,Choose the correct order of the events?,2,0,0
40153,152,22,7778397,Choose the correct order of the events?,1,0,0
40154,153,22,7778848,Choose the correct order of the events?,0,0,1
40155,154,22,7781640,Choose the correct order of the events?,2,0,0
40156,155,22,778214,Choose the correct order of the events?,2,0,0
40157,156,22,7782464,Choose the correct order of the events?,0,0,1
40158,157,22,7782514,Choose the correct order of the events?,1,0,0
40159,158,22,7782580,Choose the correct order of the events?,0,0,1
40160,159,22,7782589,Choose the correct order of the events?,2,0,0
40161,160,22,7782640,Choose the correct order of the events?,3,0,0
40162,161,22,7783125,Choose the correct order of the events?,1,0,0
40163,162,22,7783139,Choose the correct order of the events?,1,0,0
40164,163,22,7783142,Choose the correct order of the events?,1,0,0
40165,164,22,778452,Choose the correct order of the events?,0,0,1
40166,165,22,778458,Choose the correct order of the events?,1,0,0
40167,166,22,778617,Choose the correct order of the events?,3,0,0
40168,167,22,7786471,Choose the correct order of the events?,2,0,0
40169,168,22,7787813,Choose the correct order of the events?,2,0,0
40170,169,22,7788599,Choose the correct order of the events?,3,0,0
40171,170,22,77899,Choose the correct order of the events?,2,0,0
40172,171,22,779246,Choose the correct order of the events?,3,0,0
40173,172,22,779260,Choose the correct order of the events?,0,0,1
40174,173,22,779282,Choose the correct order of the events?,2,0,0
40175,174,22,7793000,Choose the correct order of the events?,3,0,0
40176,175,22,7793183,Choose the correct order of the events?,0,0,1
40177,176,22,779325,Choose the correct order of the events?,2,0,0
40178,177,22,779326,Choose the correct order of the events?,1,0,0
40179,178,22,7793873,Choose the correct order of the events?,0,0,1
40180,179,22,77943,Choose the correct order of the events?,0,0,1
40181,180,22,779465,Choose the correct order of the events?,2,0,0
40182,181,22,779537,Choose the correct order of the events?,1,0,0
40183,182,22,7795843,Choose the correct order of the events?,2,0,0
40184,183,22,7795849,Choose the correct order of the events?,2,0,0
40185,184,22,779724,Choose the correct order of the events?,2,0,0
40186,185,22,7797757,Choose the correct order of the events?,3,0,0
40187,186,22,779811,Choose the correct order of the events?,0,0,1
40188,187,22,7798280,Choose the correct order of the events?,3,0,0
40189,188,22,7798397,Choose the correct order of the events?,1,0,0
40190,189,22,779873,Choose the correct order of the events?,1,0,0
40191,190,22,7798927,Choose the correct order of the events?,2,0,0
40192,191,22,7799048,Choose the correct order of the events?,1,0,0
40193,192,22,7799065,Choose the correct order of the events?,3,0,0
40194,193,22,7799106,Choose the correct order of the events?,3,0,0
40195,194,22,779915,Choose the correct order of the events?,1,0,0
40196,195,22,77993,Choose the correct order of the events?,0,0,1
40197,196,22,7799495,Choose the correct order of the events?,2,0,0
40198,197,22,780097,Choose the correct order of the events?,0,0,1
40199,198,22,7800,Choose the correct order of the events?,2,0,0
40200,199,22,780126,Choose the correct order of the events?,1,0,0
40201,200,22,7801413,Choose the correct order of the events?,3,0,0
40202,201,22,7801684,Choose the correct order of the events?,2,0,0
40203,202,22,7801826,Choose the correct order of the events?,0,0,1
40204,203,22,7801950,Choose the correct order of the events?,3,0,0
40205,204,22,7802046,Choose the correct order of the events?,1,0,0
40206,205,22,7802149,Choose the correct order of the events?,0,0,1
40207,206,22,7802263,Choose the correct order of the events?,2,0,0
40208,207,22,7802338,Choose the correct order of the events?,2,0,0
40209,208,22,7802362,Choose the correct order of the events?,2,0,0
40210,209,22,7802770,Choose the correct order of the events?,2,0,0
40211,210,22,7802936,Choose the correct order of the events?,2,0,0
40212,211,22,780303,Choose the correct order of the events?,0,0,1
40213,212,22,7804074,Choose the correct order of the events?,3,0,0
40214,213,22,7804512,Choose the correct order of the events?,3,0,0
40215,214,22,780466,Choose the correct order of the events?,2,0,0
40216,215,22,780484,Choose the correct order of the events?,3,0,0
40217,216,22,7805050,Choose the correct order of the events?,2,0,0
40218,217,22,7805082,Choose the correct order of the events?,3,0,0
40219,218,22,7805658,Choose the correct order of the events?,0,0,1
40220,219,22,7805684,Choose the correct order of the events?,3,0,0
40221,220,22,7805968,Choose the correct order of the events?,2,0,0
40222,221,22,780622,Choose the correct order of the events?,2,0,0
40223,222,22,780654,Choose the correct order of the events?,3,0,0
40224,223,22,780717,Choose the correct order of the events?,2,0,0
40225,224,22,7807910,Choose the correct order of the events?,0,0,1
40226,225,22,7807913,Choose the correct order of the events?,2,0,0
40227,226,22,7807927,Choose the correct order of the events?,3,0,0
40228,227,22,7807935,Choose the correct order of the events?,1,0,0
40229,228,22,7807972,Choose the correct order of the events?,1,0,0
40230,229,22,7808062,Choose the correct order of the events?,3,0,0
40231,230,22,7808137,Choose the correct order of the events?,0,0,1
40232,231,22,7808523,Choose the correct order of the events?,1,0,0
40233,232,22,7808673,Choose the correct order of the events?,2,0,0
40234,233,22,7808822,Choose the correct order of the events?,1,0,0
40235,234,22,7809351,Choose the correct order of the events?,0,0,1
40236,235,22,78096,Choose the correct order of the events?,2,0,0
40237,236,22,7810063,Choose the correct order of the events?,1,0,0
40238,237,22,78122,Choose the correct order of the events?,2,0,0
40239,238,22,7813207,Choose the correct order of the events?,0,0,1
40240,239,22,78133,Choose the correct order of the events?,2,0,0
40241,240,22,7815114,Choose the correct order of the events?,3,0,0
40242,241,22,7815950,Choose the correct order of the events?,1,0,0
40243,242,22,781613,Choose the correct order of the events?,3,0,0
40244,243,22,781615,Choose the correct order of the events?,2,0,0
40245,244,22,7816540,Choose the correct order of the events?,3,0,0
40246,245,22,78167,Choose the correct order of the events?,0,0,1
40247,246,22,78171,Choose the correct order of the events?,0,0,1
40248,247,22,781750,Choose the correct order of the events?,2,0,0
40249,248,22,781857,Choose the correct order of the events?,3,0,0
40250,249,22,781889,Choose the correct order of the events?,1,0,0
40251,250,22,781900,Choose the correct order of the events?,1,0,0
40252,251,22,7819472,Choose the correct order of the events?,3,0,0
40253,252,22,7819655,Choose the correct order of the events?,2,0,0
40254,253,22,781974,Choose the correct order of the events?,3,0,0
40255,254,22,78202,Choose the correct order of the events?,2,0,0
40256,255,22,7820340,Choose the correct order of the events?,3,0,0
40257,256,22,782097,Choose the correct order of the events?,1,0,0
40258,257,22,7821210,Choose the correct order of the events?,1,0,0
40259,258,22,7821212,Choose the correct order of the events?,3,0,0
40260,259,22,782194,Choose the correct order of the events?,1,0,0
40261,260,22,782232,Choose the correct order of the events?,3,0,0
40262,261,22,7822,Choose the correct order of the events?,3,0,0
40263,262,22,78230,Choose the correct order of the events?,0,0,1
40264,263,22,78234,Choose the correct order of the events?,2,0,0
40265,264,22,7823501,Choose the correct order of the events?,1,0,0
40266,265,22,7823541,Choose the correct order of the events?,0,0,1
40267,266,22,7823560,Choose the correct order of the events?,2,0,0
40268,267,22,7823828,Choose the correct order of the events?,2,0,0
40269,268,22,7824090,Choose the correct order of the events?,1,0,0
40270,269,22,7824198,Choose the correct order of the events?,0,0,1
40271,270,22,782429,Choose the correct order of the events?,1,0,0
40272,271,22,7824300,Choose the correct order of the events?,3,0,0
40273,272,22,7824309,Choose the correct order of the events?,1,0,0
40274,273,22,7824351,Choose the correct order of the events?,3,0,0
40275,274,22,782438,Choose the correct order of the events?,1,0,0
40276,275,22,7824625,Choose the correct order of the events?,3,0,0
40277,276,22,7824685,Choose the correct order of the events?,0,0,1
40278,277,22,7824876,Choose the correct order of the events?,1,0,0
40279,278,22,7825220,Choose the correct order of the events?,3,0,0
40280,279,22,7825304,Choose the correct order of the events?,3,0,0
40281,280,22,7825696,Choose the correct order of the events?,3,0,0
40282,281,22,7826173,Choose the correct order of the events?,2,0,0
40283,282,22,7826390,Choose the correct order of the events?,0,0,1
40284,283,22,7826423,Choose the correct order of the events?,1,0,0
40285,284,22,782653,Choose the correct order of the events?,2,0,0
40286,285,22,7826551,Choose the correct order of the events?,0,0,1
40287,286,22,7826967,Choose the correct order of the events?,2,0,0
40288,287,22,782747,Choose the correct order of the events?,1,0,0
40289,288,22,7827514,Choose the correct order of the events?,0,0,1
40290,289,22,78278,Choose the correct order of the events?,1,0,0
40291,290,22,7828649,Choose the correct order of the events?,2,0,0
40292,291,22,7828892,Choose the correct order of the events?,0,0,1
40293,292,22,782905,Choose the correct order of the events?,2,0,0
40294,293,22,7829314,Choose the correct order of the events?,2,0,0
40295,294,22,7829358,Choose the correct order of the events?,2,0,0
40296,295,22,7829379,Choose the correct order of the events?,1,0,0
40297,296,22,7829983,Choose the correct order of the events?,1,0,0
40298,297,22,7830143,Choose the correct order of the events?,0,0,1
40299,298,22,7830369,Choose the correct order of the events?,1,0,0
40300,299,22,78304,Choose the correct order of the events?,1,0,0
40301,300,22,783144,Choose the correct order of the events?,1,0,0
40302,301,22,783169,Choose the correct order of the events?,3,0,0
40303,302,22,7831973,Choose the correct order of the events?,1,0,0
40304,303,22,7832014,Choose the correct order of the events?,2,0,0
40305,304,22,7832017,Choose the correct order of the events?,1,0,0
40306,305,22,7832022,Choose the correct order of the events?,2,0,0
40307,306,22,783239,Choose the correct order of the events?,2,0,0
40308,307,22,7832430,Choose the correct order of the events?,2,0,0
40309,308,22,7832437,Choose the correct order of the events?,1,0,0
40310,309,22,783256,Choose the correct order of the events?,2,0,0
40311,310,22,7832658,Choose the correct order of the events?,2,0,0
40312,311,22,7832662,Choose the correct order of the events?,3,0,0
40313,312,22,7833050,Choose the correct order of the events?,1,0,0
40314,313,22,7833530,Choose the correct order of the events?,0,0,1
40315,314,22,783400,Choose the correct order of the events?,0,0,1
40316,315,22,7834223,Choose the correct order of the events?,3,0,0
40317,316,22,78344,Choose the correct order of the events?,1,0,0
40318,317,22,7836085,Choose the correct order of the events?,2,0,0
40319,318,22,783669,Choose the correct order of the events?,1,0,0
40320,319,22,78370,Choose the correct order of the events?,0,0,1
40321,320,22,783718,Choose the correct order of the events?,1,0,0
40322,321,22,783726,Choose the correct order of the events?,0,0,1
40323,322,22,783743,Choose the correct order of the events?,1,0,0
40324,323,22,78376,Choose the correct order of the events?,2,0,0
40325,324,22,78394,Choose the correct order of the events?,2,0,0
40326,325,22,784079,Choose the correct order of the events?,2,0,0
40327,326,22,784113,Choose the correct order of the events?,0,0,1
40328,327,22,784149,Choose the correct order of the events?,3,0,0
40329,328,22,784172,Choose the correct order of the events?,1,0,0
40330,329,22,784188,Choose the correct order of the events?,0,0,1
40331,330,22,78418,Choose the correct order of the events?,2,0,0
40332,331,22,78421,Choose the correct order of the events?,0,0,1
40333,332,22,784353,Choose the correct order of the events?,1,0,0
40334,333,22,784424,Choose the correct order of the events?,2,0,0
40335,334,22,7844678,Choose the correct order of the events?,0,0,1
40336,335,22,784494,Choose the correct order of the events?,1,0,0
40337,336,22,7845091,Choose the correct order of the events?,3,0,0
40338,337,22,78450,Choose the correct order of the events?,0,0,1
40339,338,22,7845157,Choose the correct order of the events?,1,0,0
40340,339,22,784515,Choose the correct order of the events?,1,0,0
40341,340,22,7845289,Choose the correct order of the events?,2,0,0
40342,341,22,7845312,Choose the correct order of the events?,3,0,0
40343,342,22,7845320,Choose the correct order of the events?,2,0,0
40344,343,22,7845329,Choose the correct order of the events?,3,0,0
40345,344,22,784665,Choose the correct order of the events?,3,0,0
40346,345,22,784728,Choose the correct order of the events?,0,0,1
40347,346,22,7847541,Choose the correct order of the events?,2,0,0
40348,347,22,784754,Choose the correct order of the events?,3,0,0
40349,348,22,7847806,Choose the correct order of the events?,3,0,0
40350,349,22,7847808,Choose the correct order of the events?,1,0,0
40351,350,22,7848155,Choose the correct order of the events?,3,0,0
40352,351,22,7848174,Choose the correct order of the events?,3,0,0
40353,352,22,784837,Choose the correct order of the events?,0,0,1
40354,353,22,7848391,Choose the correct order of the events?,3,0,0
40355,354,22,78487,Choose the correct order of the events?,0,0,1
40356,355,22,78488,Choose the correct order of the events?,2,0,0
40357,356,22,784945,Choose the correct order of the events?,0,0,1
40358,357,22,7850283,Choose the correct order of the events?,1,0,0
40359,358,22,7850646,Choose the correct order of the events?,3,0,0
40360,359,22,7850985,Choose the correct order of the events?,3,0,0
40361,360,22,7850,Choose the correct order of the events?,3,0,0
40362,361,22,7851005,Choose the correct order of the events?,3,0,0
40363,362,22,7851341,Choose the correct order of the events?,0,0,1
40364,363,22,7851700,Choose the correct order of the events?,3,0,0
40365,364,22,7852067,Choose the correct order of the events?,1,0,0
40366,365,22,7852176,Choose the correct order of the events?,0,0,1
40367,366,22,785275,Choose the correct order of the events?,3,0,0
40368,367,22,785284,Choose the correct order of the events?,3,0,0
40369,368,22,785307,Choose the correct order of the events?,2,0,0
40370,369,22,7853942,Choose the correct order of the events?,3,0,0
40371,370,22,7854268,Choose the correct order of the events?,3,0,0
40372,371,22,7854365,Choose the correct order of the events?,3,0,0
40373,372,22,7854554,Choose the correct order of the events?,0,0,1
40374,373,22,7855520,Choose the correct order of the events?,2,0,0
40375,374,22,7856265,Choose the correct order of the events?,1,0,0
40376,375,22,785693,Choose the correct order of the events?,3,0,0
40377,376,22,7856942,Choose the correct order of the events?,1,0,0
40378,377,22,7857557,Choose the correct order of the events?,2,0,0
40379,378,22,7857583,Choose the correct order of the events?,3,0,0
40380,379,22,7857713,Choose the correct order of the events?,0,0,1
40381,380,22,785771,Choose the correct order of the events?,3,0,0
40382,381,22,7857720,Choose the correct order of the events?,3,0,0
40383,382,22,7857722,Choose the correct order of the events?,1,0,0
40384,383,22,7857925,Choose the correct order of the events?,3,0,0
40385,384,22,7857926,Choose the correct order of the events?,0,0,1
40386,385,22,7858108,Choose the correct order of the events?,3,0,0
40387,386,22,785824,Choose the correct order of the events?,3,0,0
40388,387,22,7858347,Choose the correct order of the events?,0,0,1
40389,388,22,78583,Choose the correct order of the events?,3,0,0
40390,389,22,7858795,Choose the correct order of the events?,3,0,0
40391,390,22,785962,Choose the correct order of the events?,0,0,1
40392,391,22,78598,Choose the correct order of the events?,2,0,0
40393,392,22,7860678,Choose the correct order of the events?,2,0,0
40394,393,22,78613,Choose the correct order of the events?,3,0,0
40395,394,22,7861615,Choose the correct order of the events?,1,0,0
40396,395,22,78619,Choose the correct order of the events?,3,0,0
40397,396,22,7862638,Choose the correct order of the events?,1,0,0
40398,397,22,786276,Choose the correct order of the events?,0,0,1
40399,398,22,7862782,Choose the correct order of the events?,3,0,0
40400,399,22,786391,Choose the correct order of the events?,2,0,0
40401,400,22,786480,Choose the correct order of the events?,1,0,0
40402,401,22,786507,Choose the correct order of the events?,3,0,0
40403,402,22,786590,Choose the correct order of the events?,0,0,1
40404,403,22,7865918,Choose the correct order of the events?,2,0,0
40405,404,22,7866074,Choose the correct order of the events?,1,0,0
40406,405,22,78663,Choose the correct order of the events?,2,0,0
40407,406,22,786676,Choose the correct order of the events?,3,0,0
40408,407,22,786686,Choose the correct order of the events?,0,0,1
40409,408,22,786705,Choose the correct order of the events?,3,0,0
40410,409,22,78672,Choose the correct order of the events?,0,0,1
40411,410,22,7867980,Choose the correct order of the events?,0,0,1
40412,411,22,7868176,Choose the correct order of the events?,3,0,0
40413,412,22,7868213,Choose the correct order of the events?,2,0,0
40414,413,22,7869987,Choose the correct order of the events?,1,0,0
40415,414,22,787068,Choose the correct order of the events?,0,0,1
40416,415,22,7871410,Choose the correct order of the events?,0,0,1
40417,416,22,787151,Choose the correct order of the events?,1,0,0
40418,417,22,7872547,Choose the correct order of the events?,0,0,1
40419,418,22,7872914,Choose the correct order of the events?,1,0,0
40420,419,22,787292,Choose the correct order of the events?,2,0,0
40421,420,22,7873167,Choose the correct order of the events?,1,0,0
40422,421,22,7873341,Choose the correct order of the events?,3,0,0
40423,422,22,7873661,Choose the correct order of the events?,2,0,0
40424,423,22,7873677,Choose the correct order of the events?,3,0,0
40425,424,22,787374,Choose the correct order of the events?,3,0,0
40426,425,22,787481,Choose the correct order of the events?,2,0,0
40427,426,22,7875512,Choose the correct order of the events?,2,0,0
40428,427,22,7875902,Choose the correct order of the events?,0,0,1
40429,428,22,7876379,Choose the correct order of the events?,2,0,0
40430,429,22,7876454,Choose the correct order of the events?,1,0,0
40431,430,22,7876485,Choose the correct order of the events?,3,0,0
40432,431,22,7876806,Choose the correct order of the events?,2,0,0
40433,432,22,7876897,Choose the correct order of the events?,0,0,1
40434,433,22,7877540,Choose the correct order of the events?,2,0,0
40435,434,22,78778,Choose the correct order of the events?,0,0,1
40436,435,22,7878338,Choose the correct order of the events?,3,0,0
40437,436,22,7878439,Choose the correct order of the events?,1,0,0
40438,437,22,787861,Choose the correct order of the events?,1,0,0
40439,438,22,787864,Choose the correct order of the events?,0,0,1
40440,439,22,7878672,Choose the correct order of the events?,2,0,0
40441,440,22,787901,Choose the correct order of the events?,1,0,0
40442,441,22,7879142,Choose the correct order of the events?,3,0,0
40443,442,22,7879357,Choose the correct order of the events?,2,0,0
40444,443,22,7879380,Choose the correct order of the events?,3,0,0
40445,444,22,7879436,Choose the correct order of the events?,2,0,0
40446,445,22,7879888,Choose the correct order of the events?,0,0,1
40447,446,22,78800,Choose the correct order of the events?,1,0,0
40448,447,22,7880767,Choose the correct order of the events?,2,0,0
40449,448,22,788077,Choose the correct order of the events?,0,0,1
40450,449,22,7881335,Choose the correct order of the events?,2,0,0
40451,450,22,7881411,Choose the correct order of the events?,0,0,1
40452,451,22,7881430,Choose the correct order of the events?,3,0,0
40453,452,22,7881446,Choose the correct order of the events?,3,0,0
40454,453,22,78817,Choose the correct order of the events?,0,0,1
40455,454,22,7881804,Choose the correct order of the events?,0,0,1
40456,455,22,7881830,Choose the correct order of the events?,2,0,0
40457,456,22,78822,Choose the correct order of the events?,3,0,0
40458,457,22,788318,Choose the correct order of the events?,3,0,0
40459,458,22,7883240,Choose the correct order of the events?,1,0,0
40460,459,22,788488,Choose the correct order of the events?,3,0,0
40461,460,22,78853,Choose the correct order of the events?,3,0,0
40462,461,22,788543,Choose the correct order of the events?,3,0,0
40463,462,22,7886317,Choose the correct order of the events?,2,0,0
40464,463,22,788636,Choose the correct order of the events?,2,0,0
40465,464,22,7887036,Choose the correct order of the events?,0,0,1
40466,465,22,78870,Choose the correct order of the events?,2,0,0
40467,466,22,788728,Choose the correct order of the events?,3,0,0
40468,467,22,788877,Choose the correct order of the events?,1,0,0
40469,468,22,788995,Choose the correct order of the events?,1,0,0
40470,469,22,7890,Choose the correct order of the events?,3,0,0
40471,470,22,7891404,Choose the correct order of the events?,3,0,0
40472,471,22,7891711,Choose the correct order of the events?,0,0,1
40473,472,22,7891789,Choose the correct order of the events?,3,0,0
40474,473,22,789219,Choose the correct order of the events?,3,0,0
40475,474,22,7892431,Choose the correct order of the events?,0,0,1
40476,475,22,7892589,Choose the correct order of the events?,0,0,1
40477,476,22,7893116,Choose the correct order of the events?,0,0,1
40478,477,22,7893768,Choose the correct order of the events?,3,0,0
40479,478,22,789379,Choose the correct order of the events?,0,0,1
40480,479,22,7893804,Choose the correct order of the events?,2,0,0
40481,480,22,7893809,Choose the correct order of the events?,0,0,1
40482,481,22,789436,Choose the correct order of the events?,3,0,0
40483,482,22,789470,Choose the correct order of the events?,0,0,1
40484,483,22,7895087,Choose the correct order of the events?,0,0,1
40485,484,22,7895631,Choose the correct order of the events?,2,0,0
40486,485,22,789662,Choose the correct order of the events?,0,0,1
40487,486,22,7896672,Choose the correct order of the events?,1,0,0
40488,487,22,7896868,Choose the correct order of the events?,1,0,0
40489,488,22,7896931,Choose the correct order of the events?,1,0,0
40490,489,22,7896,Choose the correct order of the events?,0,0,1
40491,490,22,7897029,Choose the correct order of the events?,0,0,1
40492,491,22,7897247,Choose the correct order of the events?,2,0,0
40493,492,22,7897433,Choose the correct order of the events?,3,0,0
40494,493,22,7899235,Choose the correct order of the events?,0,0,1
40495,494,22,7899547,Choose the correct order of the events?,3,0,0
40496,495,22,7899807,Choose the correct order of the events?,1,0,0
40497,496,22,790009,Choose the correct order of the events?,1,0,0
40498,497,22,790014,Choose the correct order of the events?,3,0,0
40499,498,22,7900209,Choose the correct order of the events?,1,0,0
40500,499,22,7900220,Choose the correct order of the events?,2,0,0
40501,500,22,7900428,Choose the correct order of the events?,1,0,0
40502,501,22,790047,Choose the correct order of the events?,3,0,0
40503,502,22,790139,Choose the correct order of the events?,3,0,0
40504,503,22,7902334,Choose the correct order of the events?,1,0,0
40505,504,22,790241,Choose the correct order of the events?,1,0,0
40506,505,22,7902454,Choose the correct order of the events?,0,0,1
40507,506,22,790252,Choose the correct order of the events?,0,0,1
40508,507,22,7902640,Choose the correct order of the events?,1,0,0
40509,508,22,7902645,Choose the correct order of the events?,2,0,0
40510,509,22,7902775,Choose the correct order of the events?,3,0,0
40511,510,22,79029,Choose the correct order of the events?,3,0,0
40512,511,22,7903012,Choose the correct order of the events?,3,0,0
40513,512,22,7903079,Choose the correct order of the events?,1,0,0
40514,513,22,7903179,Choose the correct order of the events?,1,0,0
40515,514,22,7903373,Choose the correct order of the events?,3,0,0
40516,515,22,7903706,Choose the correct order of the events?,1,0,0
40517,516,22,7904007,Choose the correct order of the events?,2,0,0
40518,517,22,790429,Choose the correct order of the events?,0,0,1
40519,518,22,7904853,Choose the correct order of the events?,1,0,0
40520,519,22,7904857,Choose the correct order of the events?,2,0,0
40521,520,22,7904868,Choose the correct order of the events?,1,0,0
40522,521,22,7904903,Choose the correct order of the events?,2,0,0
40523,522,22,7904930,Choose the correct order of the events?,2,0,0
40524,523,22,7905018,Choose the correct order of the events?,3,0,0
40525,524,22,7905022,Choose the correct order of the events?,0,0,1
40526,525,22,7905341,Choose the correct order of the events?,1,0,0
40527,526,22,7905556,Choose the correct order of the events?,0,0,1
40528,527,22,7905964,Choose the correct order of the events?,3,0,0
40529,528,22,7905978,Choose the correct order of the events?,1,0,0
40530,529,22,790687,Choose the correct order of the events?,1,0,0
40531,530,22,7908048,Choose the correct order of the events?,2,0,0
40532,531,22,7909361,Choose the correct order of the events?,0,0,1
40533,532,22,79106,Choose the correct order of the events?,1,0,0
40534,533,22,7910,Choose the correct order of the events?,2,0,0
40535,534,22,791215,Choose the correct order of the events?,3,0,0
40536,535,22,791374,Choose the correct order of the events?,0,0,1
40537,536,22,791375,Choose the correct order of the events?,3,0,0
40538,537,22,791409,Choose the correct order of the events?,3,0,0
40539,538,22,791434,Choose the correct order of the events?,2,0,0
40540,539,22,7914871,Choose the correct order of the events?,3,0,0
40541,540,22,7914910,Choose the correct order of the events?,1,0,0
40542,541,22,791494,Choose the correct order of the events?,3,0,0
40543,542,22,7915063,Choose the correct order of the events?,2,0,0
40544,543,22,7915472,Choose the correct order of the events?,3,0,0
40545,544,22,791548,Choose the correct order of the events?,1,0,0
40546,545,22,7916945,Choose the correct order of the events?,1,0,0
40547,546,22,7917134,Choose the correct order of the events?,0,0,1
40548,547,22,7917150,Choose the correct order of the events?,3,0,0
40549,548,22,7917214,Choose the correct order of the events?,0,0,1
40550,549,22,79176,Choose the correct order of the events?,0,0,1
40551,550,22,791776,Choose the correct order of the events?,3,0,0
