index,qid,passage,question,origanswer,generatedanswer
3355,35f29c1f43e683f907006107e0af30b3,"text University of South Florida, links text University of South Florida, wiki_title University of South Florida, url https//en.wikipedia.org/wiki/University_of_South_Florida","Question: 
When looking at the academics listings for the American Athletic Conference, which university has a lower ""URAP U.S."": The University of South Florida, or the school whose logo features leaves and acorns?
Answer Choices are: 
a. University of Connecticut
b. University of South Florida
Specify their correct answer by choosing one of a or b: 
",b,wiki_title University of South Florida
3356,ff1c743585170a9083ce7964c22a5eb2,"text Wichita, Kansas, links text Wichita, Kansas, wiki_title Wichita, Kansas, url https//en.wikipedia.org/wiki/Wichita,_Kansas","Question: 
Does Wichita, Kansas or the place with a statue of a man on horseback on top of a stone tower have a higher URAP U.S. of the academic groups in the American Athletic Conference?
Answer Choices are: 
a. The place with a statue of a man on horseback on top of a stone tower has a higher URAP U.S. of the academic groups in the American Athletic Conference.
b. Wichita, Kansas
Specify their correct answer by choosing one of a or b: 
",b,"wiki_title Wichita, Kansas, url https//en.wikipedia.org/wiki/Wichita,_Kansas"
3357,bfc328fd952fd56a753832b65d5ec0cd,"text BAR-Honda, links text BAR, wiki_title British American Racing, url https//en.wikipedia.org/wiki/British_American_Racing, text Honda, wiki_title Honda in Formula One, url https//en.wikipedia.org/wiki/Honda_in_Formula_One","Question: 
During 2005's Turkish Grand Prix race, the East-Asian competitor drove for which constructor?
Answer Choices are: 
a. BAR-Honda
b. BAR-Toyota
Specify their correct answer by choosing one of a or b: 
",a,Honda_in_Formula_One
3358,b6ceb50787b283c5bde26f37d3cf88d2,"text 115.993, links ","Question: 
For the driver who is sponsored by a company with a red, raindrop-shaped logo, what was their part 1 score in the qualifying classification for the 2008 German Grand Prix?
Answer Choices are: 
a. 01:16.1
b. 01:16.0
Specify their correct answer by choosing one of a or b: 
",b,115.993
3359,bd419394a4197195c1a6226853b1effc,"text Morecambe, links text Morecambe, wiki_title Morecambe F.C., url https//en.wikipedia.org/wiki/Morecambe_F.C.","Question: 
Does Sheffield United or the home team with a shrimp on its logo have a lower tie number in the second round proper of the 2013-14 FA Youth Cup?
Answer Choices are: 
a. Morecambe
b. Sheffield United
Specify their correct answer by choosing one of a or b: 
",a,"text Morecambe, links text Morecambe, wiki_title Morecambe F.C., url https//en.wikipedia.org/wiki/Morecambe_F.C."
3360,0b4d7756a96f70e28c28e2d26d68c02a,"text Hereford United, links text Hereford United, wiki_title Hereford United F.C., url https//en.wikipedia.org/wiki/Hereford_United_F.C.","Question: 
Which away team in the second round proper of the 2013-14 FA Youth Cup has a lower tie no:  The away team with a logo featuring a cow or Altrincham?
Answer Choices are: 
a. Hereford United
b. Elche CF
Specify their correct answer by choosing one of a or b: 
",a,Hereford_United_F.C.
3361,280cf1cf8b6b0daf0e2199fceef28258,"text Joe Gibbs Racing, links text Joe Gibbs Racing, wiki_title Joe Gibbs Racing, url https//en.wikipedia.org/wiki/Joe_Gibbs_Racing","Question: 
The driver that is sponsored by a company with a purple, orange, and white logo was on what team in the top 10 results of the Sony HD 500 from 2006?
Answer Choices are: 
a. Richmond Racing
b. Joe Gibbs Racing
Specify their correct answer by choosing one of a or b: 
",b,Joe_Gibbs_Racing
3362,66fab29395304a87088e3bf4a4b2ceca,"text Denny Hamlin, links text Denny Hamlin, wiki_title Denny Hamlin, url https//en.wikipedia.org/wiki/Denny_Hamlin","Question: 
Does Tony Stewart or the driver who was sponsored by a company with a purple, orange, and white logo have a higher position in the top ten results from the 2006 Sony HD 500?
Answer Choices are: 
a. Denny Hamlin
b. Jimmie Johnson
Specify their correct answer by choosing one of a or b: 
",a,"Denny Hamlin, wiki_title"
3363,7f986d197fdc25ba59994669ef836c7d,"text John Isner, links text John Isner, wiki_title John Isner, url https//en.wikipedia.org/wiki/John_Isner","Question: 
Did John Isner or the player who is holding a microphone with both hands have lower matches in the second serve points won of the ATP World Tour from 2011?
Answer Choices are: 
a. The player who is holding a microphone with both hands.
b. John Isner
Specify their correct answer by choosing one of a or b: 
",b,John_Isner
3364,20cb84b69dc07b02f86d8bc7e1052de5,"text at Tampa Bay Buccaneers, links text Tampa Bay Buccaneers, wiki_title Tampa Bay Buccaneers, url https//en.wikipedia.org/wiki/Tampa_Bay_Buccaneers","Question: 
Are the LA Rams or the opponent with swords on their logo the opponents with lower attendance in the regular season schedule for the Green Bay Packers from 1977?
Answer Choices are: 
a. at Tampa Bay Buccaneers
b. at Green Bay Packers
Specify their correct answer by choosing one of a or b: 
",a,"Tampa Bay Buccaneers, wiki_title Tampa Bay Buccaneers, url https//en.wikipedia.org/wiki/Tampa_Bay_Buccaneers"
3365,bad32a61289288f946172237c4cb99a6,"text Toyota, links text Toyota, wiki_title Toyota, url https//en.wikipedia.org/wiki/Toyota","Question: 
The driver sponsored by a company with a yellow triangle logo below their name was in what make car during Pepsi 300 of 2007 NASCAR Busch Series?
Answer Choices are: 
a. Toyota
b. Chevrolet
Specify their correct answer by choosing one of a or b: 
",a,Toyota
3366,95fc28e0fc9628618ac2f7bba8ba3f42,"text New Zealand Warriors, links text New Zealand Warriors, wiki_title New Zealand Warriors, url https//en.wikipedia.org/wiki/New_Zealand_Warriors","Question: 
For the round 5 game with a home team with a lightning bolt on their logo, who was the away team in the 2015 NRL season results?
Answer Choices are: 
a. New Zealand Warriors
b. Gold Coast Titans
Specify their correct answer by choosing one of a or b: 
",a,wiki_title New Zealand Warriors
3367,cc69be1dfc54cc81e7e6508acf6673ef,"text Leicestershire Foxes, links text Leicestershire Foxes, wiki_title Leicestershire County Cricket Club, url https//en.wikipedia.org/wiki/Leicestershire_County_Cricket_Club","Question: 
Was the team with a fox on their logo or the Derbyshire Phantoms the team with a higher N/R in division two of the 2008 NatWest Pro40?
Answer Choices are: 
a. Derbyshire Phantoms
b. Leicestershire Foxes
Specify their correct answer by choosing one of a or b: 
",b,"text Leicestershire Foxes, links text Leicestershire Foxes, wiki_title Leicestershire County Cricket Club, url https//en.wikipedia.org/wiki/Leicestershire_County_Cricket_Club"
3368,0f3f2076edfd14c7111ab45d81c315b5,"text Ernie Irvan, links text Ernie Irvan, wiki_title Ernie Irvan, url https//en.wikipedia.org/wiki/Ernie_Irvan","Question: 
Who was the driver in the race report for the Coca-Cola 600 qualifier in 1992 that had Chevrolet as the manufacturer and has a mustache?
Answer Choices are: 
a. Paul Menard
b. Ernie Irvan
Specify their correct answer by choosing one of a or b: 
",b,Ernie_Irvan
3369,519baeddc7094a147c16c9391860909d,"text Mikko Hirvonen, links text Mikko Hirvonen, wiki_title Mikko Hirvonen, url https//en.wikipedia.org/wiki/Mikko_Hirvonen","Question: 
Which driver had lower point standings after the 2010 Rally Japan:  Mikko Hirvonen or the driver sponsored by a company with a logo of two chevrons?
Answer Choices are: 
a. The driver sponsored by a company with a logo of two chevrons
b. Mikko Hirvonen
Specify their correct answer by choosing one of a or b: 
",b,"Mikko Hirvonen, wiki_title Mikko Hirvonen, url https//en.wikipedia.org/wiki/Mikko_Hirvonen"
3370,9031da308829d540900e17ab23ab4448,"text Ahmedabad, links text Ahmedabad, wiki_title Ahmedabad, url https//en.wikipedia.org/wiki/Ahmedabad","Question: 
Does Ahmedabad or the city with a large square building with arched entrances on each side have fewer outlets of Tata Starbucks locations?
Answer Choices are: 
a. Mumbai
b. Ahmedabad
Specify their correct answer by choosing one of a or b: 
",b,Ahmedabad
3371,a5f4789d2df829ab38b90f19e3558d3d,"text 45,188, links ","Question: 
For the opponent in the 1987 Los Angeles Rams regular season, what was the attendance when they played the opponent with swords and a skull on their logo?
Answer Choices are: 
a. 45,188
b. 40,184
Specify their correct answer by choosing one of a or b: 
",a,"45,188"
3372,7aac3252294cc87c11d03fb503b52f30,"text Sabah FA, links text Sabah FA, wiki_title Sabah FA, url https//en.wikipedia.org/wiki/Sabah_FA","Question: 
Was the club with an eagle on its logo or Sabah FA the club with fewer goals in the 2011 Malaysia Cup's top scorer statistics?
Answer Choices are: 
a. Sabah FA
b. The club with an eagle on its logo
Specify their correct answer by choosing one of a or b: 
",a,Sabah_FA
3373,4d046d6831ea303ee0d3ebaaa407afed,"text Bangladesh, links text Bangladesh, wiki_title Bangladesh, url https//en.wikipedia.org/wiki/Bangladesh","Question: 
Of the countries in which WWE Afterburn was broadcast, which nation has a circle in the middle of her flag, and has the network ""TEN Sports"" listed?
Answer Choices are: 
a. Bhutan
b. Bangladesh
Specify their correct answer by choosing one of a or b: 
",b,Bangladesh
3374,7308cf056070bb3ae7d0a48b112c76bf,"text -569, links ","Question: 
For the driver sponsored by a company with a red horse on its logo, what was their differential in the standings after the race for the California 500 of 1997?
Answer Choices are: 
a. 569
b. -569
Specify their correct answer by choosing one of a or b: 
",b,-569
3375,cb9d8672de37331de308d3d130e7bddf,"text Jeremy Mayfield, links text Jeremy Mayfield, wiki_title Jeremy Mayfield, url https//en.wikipedia.org/wiki/Jeremy_Mayfield","Question: 
Between the driver that is sponsored by a company with a red-horse logo and Jeff Burton, who had lower differential in standings of 1997 California 500?
Answer Choices are: 
a. Mark Martin
b. Jeremy Mayfield
Specify their correct answer by choosing one of a or b: 
",b,Jeremy_Mayfield
3376,f072ccf6cfc3c078cf1353f15456d404,"text Jimmy Walker, links text Jimmy Walker, wiki_title Jimmy Walker (golfer), url https//en.wikipedia.org/wiki/Jimmy_Walker_(golfer)","Question: 
Did Bubba Watson or the player with a mustache and a beard have a lower seed and rank of the top 16 seeds in the 2015 WGC-Cadillac Match Play?
Answer Choices are: 
a. Jimmy Walker
b. Bubba Watson
Specify their correct answer by choosing one of a or b: 
",a,Jimmy Walker
3377,07e9c33805d5791f5e536866a770b754,"text 0 – 2, links ","Question: 
At the second round of the 1950-51 Scottish Cup, when the home team has a logo with two swords on it, what was the score?
Answer Choices are: 
a. 0 âÃÃ¬ 2
b. 1 âÃÃ¬ 1
Specify their correct answer by choosing one of a or b: 
",a,0 – 2
3378,1933b1da1ce9597afaa2d4bd4d822388,"text Waterford, links text Waterford, wiki_title Waterford GAA, url https//en.wikipedia.org/wiki/Waterford_GAA","Question: 
When looking at the scoring statistics for the National Hurling League's 2005 season, Eoin Kelly played for which team whose logo features a lighthouse?
Answer Choices are: 
a. Limerick
b. Waterford
Specify their correct answer by choosing one of a or b: 
",b,Waterford_GAA
3379,185529e525ec70ae77fafd0c2fe05143,"text Jennifer Harman, links text Jennifer Harman, wiki_title Jennifer Harman, url https//en.wikipedia.org/wiki/Jennifer_Harman","Question: 
During the second season (which aired in 2007) of ""Poker After Dark"", which competitor was in seat three during the earlier week of the season: Mike Sexton, or the player whose blonde hair almost touches her shoulders?
Answer Choices are: 
a. Jennifer Harman
b. Annie Duke
Specify their correct answer by choosing one of a or b: 
",a,"Jennifer Harman, links text Jennifer Harman, wiki_title"
3380,4eb84328d05c6490a38fe91dd555300f,"text Mercury, links text Mercury, wiki_title Mercury (automobile), url https//en.wikipedia.org/wiki/Mercury_(automobile)","Question: 
Between Mercury or the manufacturer that features two sailing ships on the logo, in the STP 500, which manufacturer has the most wins?
Answer Choices are: 
a. The manufacturer that features two sailing ships on the logo.
b. Mercury
Specify their correct answer by choosing one of a or b: 
",b,text Mercury
3381,82abfaad098f248e1a26d76196d5a630,"text Dale Earnhardt Jr., links text Dale Earnhardt Jr., wiki_title Dale Earnhardt Jr., url https//en.wikipedia.org/wiki/Dale_Earnhardt_Jr.","Question: 
Which driver that raced in the Food City 500 of 2013 has higher point standings:  The driver sponsored by a company with a row of different-colored circles on its logo or Dale Earnhardt Jr.?
Answer Choices are: 
a. The driver sponsored by a company with a row of different-colored circles on its logo.
b. Dale Earnhardt Jr.
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
3382,756f52105a0b12e70498a734076a365c,"text Dallas Mavericks, links text Dallas Mavericks, wiki_title Dallas Mavericks, url https//en.wikipedia.org/wiki/Dallas_Mavericks","Question: 
Did the team with a horse on their logo or the Portland Trail Blazers have lower lottery chances in the draft lottery of the NBA draft from 2013?
Answer Choices are: 
a. Dallas Mavericks
b. Montana Mavericks
Specify their correct answer by choosing one of a or b: 
",a,"Dallas Mavericks, wiki_title Dallas Mavericks, url https//en.wikipedia.org/wiki/Dallas_Mavericks"
3383,9c93477665f5464ac011a197878ada96,"text Portuguese Grand Prix, links text Portuguese Grand Prix, wiki_title Portuguese Grand Prix, url https//en.wikipedia.org/wiki/Portuguese_Grand_Prix","Question: 
Which race has a lower round in the Formula One 1985 video game: the Portuguese Grand Prix or the race that is associated with the country that has a leaf in the center of its flag?
Answer Choices are: 
a. The Lebanese Grand Prix
b. Portuguese Grand Prix
Specify their correct answer by choosing one of a or b: 
",b,Portuguese_Grand_Prix
3384,09c5293671c61e2a7934db0ccb991db9,"text Andy McDonald, links text Andy McDonald, wiki_title Andy McDonald (ice hockey), url https//en.wikipedia.org/wiki/Andy_McDonald_(ice_hockey)","Question: 
Did Andy McDonald or the player that plays for a team with three crowns on their logo have lower GWG in game-winning goals of list of Anaheim Ducks records?
Answer Choices are: 
a. The player that plays for a team with three crowns on their logo had lower GWG in game-winning goals of list of Anaheim Ducks records.
b. Andy McDonald
Specify their correct answer by choosing one of a or b: 
",b,Andy McDonald
3385,c29564d16557931f6c35f8b103e5c38d,"text Dallas Burn, links text Dallas Burn, wiki_title FC Dallas, url https//en.wikipedia.org/wiki/FC_Dallas","Question: 
In the listing of 1997 Generation adidas assigned teams, which one was the assigned team when the current club was retired and also has at least one bull on its logo?
Answer Choices are: 
a. Dallas Bulls
b. Dallas Burn
Specify their correct answer by choosing one of a or b: 
",b,FC_Dallas
3386,bf72207d907f472794b47833e97239e2,"text Biel/Bienne, links text Biel/Bienne, wiki_title Biel/Bienne, url https//en.wikipedia.org/wiki/Biel/Bienne","Question: 
Does the location with two almost-identical square towers or Biel/Bienne have a more recent founding date of the current teams in the ice hockey National League?
Answer Choices are: 
a. Davos
b. Biel/Bienne
Specify their correct answer by choosing one of a or b: 
",b,Biel/Bienne
3387,1dae77963a1dbb4fb63ec85e6ac79946,"text HC Lugano, links text HC Lugano, wiki_title HC Lugano, url https//en.wikipedia.org/wiki/HC_Lugano","Question: 
Among current teams in ice-hockey's National League, which joined the league first: HC Ambrì-Piotta, or the team whose logo features two crossed hockey sticks?
Answer Choices are: 
a. HC Ambri-Piotta
b. HC Lugano
Specify their correct answer by choosing one of a or b: 
",b,HC_Lugano
3388,81d1b14b666685187befc51129836356,"text Charles Pic, links text Charles Pic, wiki_title Charles Pic, url https//en.wikipedia.org/wiki/Charles_Pic","Question: 
Which driver in the 2015 Long Beach ePrix race has a higher grid:  The driver sponsored by a company with a logo featuring two red bulls or Charles Pic?
Answer Choices are: 
a. The driver sponsored by a company with a logo featuring two red bulls
b. Charles Pic
Specify their correct answer by choosing one of a or b: 
",b,Charles_Pic
3389,0d78d5829d1f6fe00db5723841bedb1e,"text Gerhard Berger, links text Gerhard Berger, wiki_title Gerhard Berger, url https//en.wikipedia.org/wiki/Gerhard_Berger","Question: 
What driver in the 1996 Argentine Grand Prix drove for the constructor Benetton-Renault and was sponsored by a company with a seashell logo?
Answer Choices are: 
a. Peter Prost
b. Gerhard Berger
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
3390,ce62c1c2aa61b611d493a1bc4b56daf5,"text Caroline Garcia, links text Caroline Garcia, wiki_title Caroline Garcia, url https//en.wikipedia.org/wiki/Caroline_Garcia","Question: 
Who was the runner-up in the Singles Finals of Monterrey Open most recently:  Li Na or the runner-up wearing a blue headband?
Answer Choices are: 
a. Caroline Garcia
b. Anastasija Sevastova
Specify their correct answer by choosing one of a or b: 
",a,"Caroline Garcia, links text Caroline Garcia, wiki_title Caroline Garcia"
3391,1c8a6721596c9e0701e0ac45d3c48f54,"text Byun Sung-Hwan, links text Byun Sung-Hwan, wiki_title Byun Sung-hwan, url https//en.wikipedia.org/wiki/Byun_Sung-hwan","Question: 
Who was the Visa 4 in the 2011-12 A-League Foreign players for the team that shows three aircraft on its logo?
Answer Choices are: 
a. airport Sung-Hwan
b. Byun Sung-Hwan
Specify their correct answer by choosing one of a or b: 
",b,"Byun Sung-Hwan, links text Byun Sung-Hwan, wiki_title Byun Sung-hwan, url https//en.wikipedia.org/wiki/Byun_Sung-hwan"
3392,f8b9ef0732f766e78605f33bbe8158dc,"text Buenos Aires, links text Buenos Aires, wiki_title Autódromo Oscar Alfredo Gálvez, url https//en.wikipedia.org/wiki/Autódromo_Oscar_Alfredo_Gálvez","Question: 
When looking at Formula One's 1960 season review, what circuit was used when the flag of the race had a sun in its center?
Answer Choices are: 
a. Buenos Aires
b. Melbourne
Specify their correct answer by choosing one of a or b: 
",a,Autódromo_Oscar_Alfredo_Gálvez
3393,b84ba3e7579ab0f18981fbf1b9361ecc,"text United States Grand Prix, links text United States Grand Prix, wiki_title United States Grand Prix, url https//en.wikipedia.org/wiki/United_States_Grand_Prix","Question: 
Does the United States Grand Prix or the race with a sun in the middle of its flag have a lower round in the 1960 Formula One season review?
Answer Choices are: 
a. Egyptian Grand Prix
b. United States Grand Prix
Specify their correct answer by choosing one of a or b: 
",b,United_States_Grand_Prix
3394,9a97eff2277b7472067a50379b6a444a,"text Manchester United, links text Manchester United, wiki_title Manchester United F.C., url https//en.wikipedia.org/wiki/Manchester_United_F.C.","Question: 
Which club from the Deloitte Football Money League of 1997-98 has a higher rank:  The club with a logo featuring a trident or Chelsea?
Answer Choices are: 
a. Manchester United
b. The club with a logo featuring a trident
Specify their correct answer by choosing one of a or b: 
",a,"text Manchester United, links text Manchester United, wiki_title Manchester United F.C."
3395,7ae5272861f3972f11793231ee2c794c,"text Botafogo, links text Botafogo, wiki_title Botafogo de Futebol e Regatas, url https//en.wikipedia.org/wiki/Botafogo_de_Futebol_e_Regatas","Question: 
Between the team whose logo has a star in the middle and Portuguesa, which team had higher points in orneio Rio-São Paulo of 1960 in Brazilian football?
Answer Choices are: 
a. Botafogo
b. Ponte Preta
Specify their correct answer by choosing one of a or b: 
",a,Botafogo_de_Futebol_e_Regatas
3396,979f3cb0834600163bc0c219ee838cbf,"text Scott Wimmer, links text Scott Wimmer, wiki_title Scott Wimmer, url https//en.wikipedia.org/wiki/Scott_Wimmer","Question: 
Which of the drivers who took part in the AT&T 250 competition in 2007's NASCAR Busch Series was sponsored by a company with a logo in the shape of a shield that is colored in yellow and brown, and who also drove a Chevrolet make?
Answer Choices are: 
a. Drew Herring
b. Scott Wimmer
Specify their correct answer by choosing one of a or b: 
",b,Scott_Wimmer
3397,7c642b76dc96a6dfab641d28a229d208,"text LHP, links ","Question: 
What was the position of the player from the team with a logo featuring a baseball glove in the Rule 5 draft of 2011?
Answer Choices are: 
a. LHP
b. 2B
Specify their correct answer by choosing one of a or b: 
",a,LHP
3398,d8806eec3de724324d67efd08251ebf1,"text Dave Blaney, links text Dave Blaney, wiki_title Dave Blaney, url https//en.wikipedia.org/wiki/Dave_Blaney","Question: 
Which driver in Stater Brothers 300 of the 2007 NASCAR Busch Series has a lower number:  Greg Biffle or the driver sponsored by a company with their name above a yellow-triangle logo?
Answer Choices are: 
a. Denny Hamlin
b. Dave Blaney
Specify their correct answer by choosing one of a or b: 
",b,Dave_Blaney
3399,1a3fe288ada20fb7ccc5e5cd773071c4,"text Law & Order Special Victims Unit, links text Law & Order Special Victims Unit, wiki_title Law & Order Special Victims Unit, url https//en.wikipedia.org/wiki/Law_&_Order_Special_Victims_Unit","Question: 
Of the TV shows that Andrea Bowen has appeared in, which 2001 series has a black background on its title screen?
Answer Choices are: 
a. Law & Order: Special Victims Unit
b. Law & Order: Criminal Intent
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
3400,012b778a539eec5fee4f26c42a7e5f85,"text Boston Public, links text Boston Public, wiki_title Boston Public, url https//en.wikipedia.org/wiki/Boston_Public","Question: 
Which of the TV shows that Andrew Bowen appeared in during 2003 have a black background on their title screens?
Answer Choices are: 
a. Home Improvement
b. Boston Public
Specify their correct answer by choosing one of a or b: 
",b,Boston_Public
3401,ca4720a5601eda849035f0decb77b208,"text Falun, Sweden, links text Falun, wiki_title Lugnet, Falun, url https//en.wikipedia.org/wiki/Lugnet,_Falun","Question: 
Does Oberstdorf, West Germany, or the location with two man-made ramps for skiing have a lower number of team podiums for Anfisa Reztsova?
Answer Choices are: 
a. Gstaad, Switzerland
b. Falun, Sweden
Specify their correct answer by choosing one of a or b: 
",b,"Lugnet,_Falun"
3402,fe78ec6f7a7b97d0542289c07119bed0,"text Joel Griffiths, links text Joel Griffiths, wiki_title Joel Griffiths, url https//en.wikipedia.org/wiki/Joel_Griffiths","Question: 
Which players from the club with a logo featuring three military jets won the Golden Boot in the A-League honours?
Answer Choices are: 
a. Joel Griffiths
b. Emile Heskey
Specify their correct answer by choosing one of a or b: 
",a,"Joel Griffiths, links text Joel Griffiths, wiki_title Joel Griffiths, url https//en.wikipedia.org/wiki/Joel_Griffiths"
3403,bd3845df96d7ecdb255c6a9c87b15d12,"text Orient, links text Orient, wiki_title Leyton Orient F.C., url https//en.wikipedia.org/wiki/Leyton_Orient_F.C.","Question: 
Which club in the Final league table of the 1977-78 Stoke City F.C. season has a lower position:  The club with a logo featuring an owl or Orient?
Answer Choices are: 
a. Orient
b. Wolverhampton
Specify their correct answer by choosing one of a or b: 
",a,"Orient, links text Orient, wiki_title Leyton Orient F.C., url https//en.wikipedia.org/wiki/Leyton_Orient_F.C."
3404,251ec3e3eb046c6bcb84142ccdb41307,"text Minnesota Timberwolves, links text Minnesota Timberwolves, wiki_title Minnesota Timberwolves, url https//en.wikipedia.org/wiki/Minnesota_Timberwolves","Question: 
For the individual game highs for steals in the 2012-13 NBA season, which team includes a basketball on the logo?
Answer Choices are: 
a. Minnesota Timberwolves
b. Cleveland Cavaliers
Specify their correct answer by choosing one of a or b: 
",a,"Minnesota Timberwolves, wiki_title Minnesota Timberwolves"
3405,74563a17b5acb6498ccc4bb4a10c0bb3,"text The Power Inside, links text The Power Inside, wiki_title The Power Inside, url https//en.wikipedia.org/wiki/The_Power_Inside","Question: 
Between the television series Hung or the show that has several people on the poster, which television show featuring Analeigh Tipton is the most recent?
Answer Choices are: 
a. The Power Within
b. The Power Inside
Specify their correct answer by choosing one of a or b: 
",b,The_Power_Inside
3406,938a9d54479b7d9a649ff344b113d932,"text Mark Webber, links text Mark Webber, wiki_title Mark Webber, url https//en.wikipedia.org/wiki/Mark_Webber","Question: 
For the 2013 Australian Grand Prix race, which of the drivers is wearing a white hat and also drove for the constructor Red Bull-Renault?
Answer Choices are: 
a. Sebastian Vettel
b. Mark Webber
Specify their correct answer by choosing one of a or b: 
",b,"wiki_title Mark Webber, url https//en.wikipedia.org/wiki/Mark_Webber"
3407,10699af742d7a8ce6ecf82ff207e4527,"text Adrian Sutil, links text Adrian Sutil, wiki_title Adrian Sutil, url https//en.wikipedia.org/wiki/Adrian_Sutil","Question: 
What driver is associated with the Force India-Mercedes constructors in the 2013 Australian Grand Prix and can be seen wearing a white hat?
Answer Choices are: 
a. Adrian Brown
b. Adrian Sutil
Specify their correct answer by choosing one of a or b: 
",b,Adrian_Sutil
3408,527889db51d7dff5c9c4214a3dcfc6f1,"text Off. Neil Baker, links ","Question: 
What role did Kevin Dillon play in the television title with a poster featuring a police badge?
Answer Choices are: 
a. Dr. Baker
b. Off. Neil Baker
Specify their correct answer by choosing one of a or b: 
",b,links
3409,a6cb49644fcb014898a910d4d873e783,"text Anna Shcherbakova, links text Anna Shcherbakova, wiki_title Anna Shcherbakova, url https//en.wikipedia.org/wiki/Anna_Shcherbakova","Question: 
Does the person with blonde hair past her waist or Anna Shcherbakova have a lower rank in the 2018-19 figure skating season's best free skating scores?
Answer Choices are: 
a. Anna Shcherbakova
b. The person with blonde hair past her waist.
Specify their correct answer by choosing one of a or b: 
",a,"Anna Shcherbakova, links text Anna Shcherbakova, wiki_title Anna Shcherbakova"
3410,82cf4ec7f4b7351cfcbec2893d7f5c92,"text Simona de Silvestro, links text Simona de Silvestro, wiki_title Simona de Silvestro, url https//en.wikipedia.org/wiki/Simona_de_Silvestro","Question: 
Which driver from the 2013 Sao Paulo Indy 300 had lower point standings after the race:  Scott Dixon or the driver with blonde hair past her shoulders?
Answer Choices are: 
a. Simona de Silvestro
b. Ryan Briscoe
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
3411,b866003cb67978e2c4121db79e82f08e,"text at Detroit Lions, links text Detroit Lions, wiki_title Detroit Lions, url https//en.wikipedia.org/wiki/Detroit_Lions","Question: 
Which opponent that played the Chicago Cardinals in the 1949 regular season schedule has a lower week:  The opponent with a man wearing feathers on its logo or at Detroit Lions?
Answer Choices are: 
a. at Detroit Lions
b. The opponent with a man wearing feathers on its logo.
Specify their correct answer by choosing one of a or b: 
",a,text
3412,b2af58c67bf777828f83bf1b5627846a,"text Penrith Panthers, links text Penrith Panthers, wiki_title Penrith Panthers, url https//en.wikipedia.org/wiki/Penrith_Panthers","Question: 
Which away team with a logo featuring an open-mouthed creature on its logo played in round 19 of the 2017 NRL season with a resulting score of 22-34?
Answer Choices are: 
a. St George Dragons
b. Penrith Panthers
Specify their correct answer by choosing one of a or b: 
",b,Penrith_Panthers
3413,8b0e90175fdc100ad9e6babb3c7d8a55,"text Newcastle Knights, links text Newcastle Knights, wiki_title Newcastle Knights, url https//en.wikipedia.org/wiki/Newcastle_Knights","Question: 
Which home team with a metal helmet on their logo played in round 19 of the 2017 NRL season when the resulting score was 22-34?
Answer Choices are: 
a. St George Dragons
b. Newcastle Knights
Specify their correct answer by choosing one of a or b: 
",b,Newcastle_Knights
3414,8c120421a8129e25593ffeaae85d5c36,"text Rybinsk, Russia, links text Rybinsk, wiki_title Rybinsk, url https//en.wikipedia.org/wiki/Rybinsk","Question: 
Was Rybinsk, Russia or the location with a yellow-walled mansion with a white door and windows the location with an earlier number listed in the team podiums for Evgeniy Belov?
Answer Choices are: 
a. Rybinsk, Russia
b. ""The location with a yellow-walled mansion with a white door and windows""
Specify their correct answer by choosing one of a or b: 
",a,"Rybinsk, Russia"
3415,fa7460472e09b81114a2fa80b0dd7a0f,"text Keegan Messing, links text Keegan Messing, wiki_title Keegan Messing, url https//en.wikipedia.org/wiki/Keegan_Messing","Question: 
Among the best free-skating scores in the 2018-2019 figure-skating season, which Caucasian competitor took part in 2019's Four Continents event?
Answer Choices are: 
a. Catherine O'Connell
b. Keegan Messing
Specify their correct answer by choosing one of a or b: 
",b,Keegan_Messing
3416,b73553201f1e480d0aeb5c25a23280aa,"text Hull, links text Hull, wiki_title Hull F.C., url https//en.wikipedia.org/wiki/Hull_F.C.","Question: 
Do the Wigan Warriors or the club with three crowns on its logo have fewer points listed in the Super League XIII table?
Answer Choices are: 
a. arrington
b. Hull
Specify their correct answer by choosing one of a or b: 
",b,Hull_F.C.
3417,ea2cc175455a77233fbf031eef180e4e,"text Republic of Korea, links text Republic of Korea, wiki_title Republic of Korea, url https//en.wikipedia.org/wiki/Republic_of_Korea","Question: 
What nation had an Arco of 124 of the National Teams of the IFSC Climbing World Cup in 2017 and has a circle in the center of its flag?
Answer Choices are: 
a. "".
b. Republic of Korea
Specify their correct answer by choosing one of a or b: 
",b,Republic_of_Korea
3418,f123cc091effa871f5093724159a0534,"text Plymouth Argyle, links text Plymouth Argyle, wiki_title Plymouth Argyle F.C., url https//en.wikipedia.org/wiki/Plymouth_Argyle_F.C.","Question: 
Does Plymouth Argyle or the club whose logo has a character holding a pitchfork have a lower position in the final league table for the 1932-33 Stoke City F.C. season?
Answer Choices are: 
a. Plymouth Argyle
b. The club whose logo has a character holding a pitchfork has a lower position in the final league table for the 1932-33 Stoke City F.C. season.
Specify their correct answer by choosing one of a or b: 
",a,"text Plymouth Argyle, links text Plymouth Argyle, wiki_title Plymouth Argyle F.C., url https//en.wikipedia.org/wiki/Plymouth_Argyle_F.C."
